"Freq [GHz]","lost_power_fraction [] - g_pillar_position='27.4um'","lost_power_fraction [] - g_pillar_position='28.4um'","lost_power_fraction [] - g_pillar_position='42.4um'","lost_power_fraction [] - g_pillar_position='57.4um'","lost_power_fraction [] - g_pillar_position='72.4um'","lost_power_fraction [] - g_pillar_position='87.4um'","lost_power_fraction [] - g_pillar_position='102.4um'"
40.6,0.0369589743751504,0.0370357434758976,0.0363946372770376,0.0365022608978352,0.03659460683543,0.0372628621390001,0.0378556213538843
40.7,0.0370196298649247,0.0370927944704724,0.0364549766674944,0.0365632699993984,0.036649791680369,0.0373237618794181,0.0379161496772699
40.8,0.0370802112165673,0.0371497711297379,0.0365152487731803,0.0366242027966816,0.0367048663641615,0.0373846090011742,0.0379766552949534
40.9,0.0371407185080987,0.0372066769487948,0.036575453501886,0.0366850592163718,0.0367598341396103,0.0374454032258281,0.0380371435673317
41,0.037201151791239,0.0372635154608435,0.0366355907387809,0.0367458391672707,0.0368146983036212,0.0375061442445355,0.038097619243432
41.1,0.0372615110918768,0.0373202902370676,0.0366956603468577,0.036806542540678,0.0368694621971416,0.0375668317184871,0.0381580863478154
41.2,0.0373217964105611,0.0373770048865046,0.0367556621673877,0.0368671692107916,0.0369241292051124,0.0376274652793409,0.0382185480864047
41.3,0.0373820077229741,0.0374336630559211,0.0368155960203786,0.036927719035092,0.0369787027564074,0.037688044529695,0.0382790067756159
41.4,0.0374421449804231,0.0374902684296897,0.036875461705031,0.0369881918547415,0.0370331863237714,0.0377485690435488,0.0383394637978513
41.5,0.0375022081103236,0.0375468247296579,0.0369352590001874,0.037048587494966,0.0370875834237583,0.0378090383667927,0.0383999195848963
41.6,0.0375621970166836,0.0376033357150275,0.0369949876647857,0.0371089057654451,0.0371418976166701,0.0378694520177018,0.0384603736291756
41.7,0.0376221115805964,0.0376598051822222,0.0370546474383164,0.0371691464606985,0.0371961325064874,0.0379298094874367,0.0385208245212788
41.8,0.0376819516607191,0.0377162369647655,0.0371142380412614,0.0372293093604715,0.0372502917408,0.0379901102405539,0.0385812700108202
41.9,0.0377417170937678,0.0377726349331502,0.0371737591755478,0.0372893942301126,0.037304379010737,0.0380503537155312,0.0386417070866488
42,0.0378014076949988,0.0378290029947137,0.0372332105249934,0.0373494008209564,0.0373583980508908,0.0381105393252866,0.0387021320717356
42.1,0.0378610232586927,0.037885345093512,0.0372925917557501,0.0374093288707005,0.0374123526392474,0.0381706664577183,0.0387625407277419
42.2,0.0379205635586442,0.0379416652101886,0.0373519025167427,0.0374691781037795,0.0374662465970991,0.038230734476236,0.0388229283643511
42.3,0.0379800283486412,0.0379979673618552,0.0374111424401067,0.0375289482317391,0.037520083788974,0.0382907427203114,0.0388832899487585
42.4,0.0380394173629453,0.0380542556019561,0.0374703111416297,0.0375886389535995,0.037573868122548,0.0383506905060165,0.0389436202113675
42.5,0.0380987303167758,0.0381105340201526,0.037529408221179,0.0376482499562302,0.0376276035485553,0.0384105771265836,0.0390039137444212
42.6,0.0381579669067831,0.0381668067421851,0.0375884332631337,0.0377077809147105,0.0376812940607133,0.0384704018529553,0.039064165091193
42.7,0.038217126433962,0.0382230779428043,0.0376473854793964,0.0377672310969585,0.0377349435152328,0.0385301636234741,0.039124368564495
42.8,0.0382762085541188,0.0382793518806006,0.0377062644180197,0.0378266001503843,0.0377885560509577,0.0385898616547449,0.0391845187572477
42.9,0.0383352132865048,0.0383356327969726,0.0377650699743479,0.0378858881105953,0.0378421359912068,0.0386494954607604,0.0392446107257621
43,0.0383941402577759,0.0383919249617583,0.0378238016746662,0.037945094608789,0.0378956875018869,0.0387090642283352,0.0393046394853685
43.1,0.0384529890783916,0.0384482326802556,0.0378824590318937,0.0380042192661552,0.0379492147914073,0.0387685671248119,0.0393646002752245
43.2,0.0385117593430754,0.0385045602930959,0.0379410415459813,0.0380632616942171,0.038002722110583,0.0388280032986204,0.0394244885793018
43.3,0.0385704506312685,0.0385609121761248,0.0379995487043314,0.0381222214951711,0.0380562137525236,0.0388873718798476,0.0394843001386698
43.4,0.0386290625075964,0.0386172927402761,0.0380579799821928,0.0381810982622257,0.0381096940525344,0.0389466719807901,0.0395440309564043
43.5,0.0386875945223086,0.0386737064314566,0.0381163348430596,0.0382398915799292,0.0381631673880024,0.0390059026965215,0.0396036772963464
43.6,0.0387460462117337,0.0387301577304224,0.0381746127390693,0.0382986010245006,0.038216638178294,0.039065063105443,0.0396632356769864
43.7,0.0388044170987215,0.038786651152654,0.038232813111392,0.0383572261641597,0.038270110884634,0.0391241522698512,0.0397227028615308
43.8,0.0388627066930847,0.038843191248249,0.0382909353906178,0.038415766559443,0.0383235900099964,0.0391831692364862,0.0397820758452101
43.9,0.0389209144920311,0.0388997826017917,0.0383489789971392,0.0384742217635217,0.0383770800989857,0.0392421130370893,0.0398413518406306
44,0.0389790399806037,0.0389564298322437,0.0384069433415298,0.0385325913225197,0.0384305857377133,0.039300982688953,0.0399005282619572
44.1,0.0390370826321033,0.0390131375928218,0.0384648278249223,0.0385908747758206,0.038484111553683,0.0393597771954684,0.0399596027084915
44.2,0.0390950419085177,0.0390699105708852,0.0385226318393751,0.0386490716563765,0.0385376622156597,0.0394184955466739,0.0400185729481535
44.3,0.0391529172609349,0.0391267534878184,0.0385803547682438,0.0387071814910056,0.0385912424335488,0.039477136719798,0.0400774369012175
44.4,0.0392107081299666,0.0391836710989175,0.0386379959865382,0.0387652038007,0.0386448569582588,0.039535699679794,0.0401361926246273
44.5,0.0392684139461564,0.0392406681932734,0.0386955548612823,0.0388231381009105,0.0386985105815813,0.0395941833798851,0.040194838297055
44.6,0.0393260341303864,0.0392977495936609,0.0387530307518726,0.0388809839018467,0.0387522081360467,0.0396525867620898,0.0402533722048716
44.7,0.0393835680942811,0.0393549201564263,0.0388104230104265,0.0389387407087575,0.0388059544947923,0.0397109087577523,0.0403117927291079
44.8,0.0394410152406062,0.0394121847713729,0.0388677309821221,0.0389964080222179,0.0388597545714301,0.0397691482880704,0.0403700983334405
44.9,0.0394983749636601,0.0394695483616491,0.038924954005546,0.0390539853384101,0.0389136133198891,0.0398273042646099,0.0404282875532238
45,0.0395556466496697,0.039527015883641,0.0389820914130325,0.0391114721493987,0.0389675357342903,0.0398853755898324,0.0404863589855576
45.1,0.039612829677166,0.0395845923268572,0.0390391425309902,0.0391688679433957,0.0390215268487919,0.0399433611575944,0.0405443112803261
45.2,0.0396699225358381,0.0396422838799841,0.0390961058209553,0.0392261713026374,0.0390755925103459,0.0400012589910941,0.040602141939067
45.3,0.0397269254591588,0.0397000945301281,0.0391529814444984,0.0392833826008228,0.0391297371589275,0.0400590688093767,0.0406598508634929
45.4,0.0397838378046745,0.0397580293664371,0.039209768712087,0.0393405013161494,0.0391839659490313,0.0401167894833446,0.0407174368180678
45.5,0.0398406589237497,0.0398160935107423,0.03926646692957,0.0393975269240316,0.0392382840745747,0.0401744198773291,0.0407748985929414
45.6,0.039897388161927,0.0398742921174425,0.0393230753984888,0.0394544588973459,0.0392926967687425,0.0402319588495688,0.0408322349991443
45.7,0.039954024859285,0.0399326303734011,0.0393795934163866,0.0395112967066962,0.0393472093038287,0.0402894052527005,0.0408894448644302
45.8,0.0400105683507894,0.0399911134978363,0.039436020277109,0.0395680398206466,0.0394018269910757,0.0403467579342351,0.0409465270296798
45.9,0.0400670179666429,0.0400497467422075,0.039492355271108,0.039624687705972,0.0394565551805029,0.0404040157370313,0.0410034803458357
46,0.0401233730326288,0.040108535390115,0.0395485976857368,0.0396812398278954,0.0395113992607466,0.0404611774997673,0.0410603036712801
46.1,0.0401796328704468,0.0401674847571746,0.0396047468055431,0.039737695650327,0.0395663646588841,0.0405182420574009,0.0411169958696408
46.2,0.0402357967980522,0.0402266001909251,0.0396608019125512,0.0397940546360899,0.039621456840264,0.0405752082416269,0.0411735558079552
46.3,0.0402918641299846,0.0402858870707051,0.0397167622865534,0.0398503162471559,0.0396766813083324,0.0406320748813373,0.0412299823551621
46.4,0.0403478341776879,0.0403453508075474,0.0397726272053865,0.0399064799448705,0.0397320436044565,0.0406888408030602,0.0412862743808787
46.5,0.0404037062498424,0.0404049968440636,0.0398283959452108,0.0399625451901697,0.039787549307741,0.0407455048314079,0.0413424307544282
46.6,0.0404594796526709,0.040464830654334,0.0398840677807769,0.04001851144381,0.0398432040348519,0.0408020657895136,0.0413984503440963
46.7,0.0405151536902564,0.0405248577437907,0.0399396419856987,0.0400743781665718,0.0398990134398255,0.0408585224994612,0.0414543320165676
46.8,0.0405707276648498,0.0405850836491057,0.0399951178327207,0.0401301448194842,0.0399549832138888,0.040914873782713,0.0415100746365456
46.9,0.0406262008771688,0.0406455139380743,0.0400504945939717,0.0401858108640259,0.0400111190852633,0.040971118460533,0.0415656770665026
47,0.040681572626707,0.040706154209491,0.0401057715412324,0.0402413757623395,0.0400674268189803,0.0410272553543962,0.0416211381665647
47.1,0.0407368422120202,0.0407670100930403,0.0401609479461777,0.0402968389774258,0.0401239122166819,0.0410832832864082,0.0416764567945099
47.2,0.0407920089310166,0.0408280872491665,0.0402160230806356,0.0403521999733564,0.0401805811164244,0.0411392010797028,0.0417316318058504
47.3,0.0408470720812496,0.0408893913689582,0.0402709962168319,0.0404074582154592,0.0402374393924836,0.0411950075588454,0.0417866620539929
47.4,0.0409020309601995,0.0409509281740206,0.0403258666276301,0.0404626131705207,0.0402944929551482,0.0412507015502228,0.0418415463904779
47.5,0.0409568848655437,0.041012703416347,0.040380633586776,0.0405176643069778,0.0403517477505225,0.0413062818824438,0.041896283665265
47.6,0.0410116325739868,0.0410747241038277,0.0404352958549123,0.0405726105810048,0.0404092108055519,0.0413617468181069,0.041950871994889
47.7,0.0410662733743365,0.0411369961331114,0.0404898526978296,0.0406274514573193,0.0404668882246323,0.0414170951746243,0.0420053102105691
47.8,0.0411208070846302,0.0411995241497326,0.0405443039041077,0.0406821869220559,0.0405247850447327,0.0414723263526174,0.0420595978863333
47.9,0.0411752330061063,0.0412623140267694,0.0405986487534004,0.0407368164521815,0.0405829073540968,0.0415274391934456,0.0421137338695566
48,0.0412295504415472,0.0413253716670162,0.0406528865273891,0.0407913395272356,0.0406412612757151,0.0415824325425597,0.0421677170080548
48.1,0.0412837586955377,0.0413887030028379,0.040707016510023,0.0408457556295086,0.0406998529671108,0.0416373052498638,0.0422215461505653
48.2,0.041337857074703,0.0414523139960249,0.0407610379877131,0.0409000642442105,0.0407586886201104,0.041692056170057,0.042275220147218
48.3,0.0413918448879706,0.0415162106376486,0.0408149502495619,0.0409542648596474,0.0408177744606313,0.0417466841629921,0.0423287378500373
48.4,0.0414457214468064,0.0415803989479004,0.0408687525875651,0.0410083569673804,0.0408771167484456,0.0418011880940086,0.0423820981134304
48.5,0.0414994860654522,0.0416448849759467,0.0409224442968207,0.041062340062401,0.0409367217769546,0.0418555668342704,0.0424352997946868
48.6,0.0415531380611652,0.0417096747997594,0.0409760246757385,0.0411162136432881,0.0409965958729634,0.0419098192611033,0.0424883417544783
48.7,0.0416066767544469,0.0417747745259597,0.0410294930262277,0.0411699772123707,0.0410567453964421,0.0419639442583157,0.0425412228573585
48.8,0.0416601014692791,0.0418401902896493,0.0410828486539152,0.0412236302758867,0.0411171767402918,0.0420179407165201,0.042593941972252
48.9,0.0417134115333397,0.0419059282542372,0.0411360908683238,0.0412771723441391,0.041177896330105,0.0420718075334499,0.0426464979729488
49,0.041766606278229,0.0419719946112666,0.0411892189830733,0.0413306029316501,0.0412389106239303,0.0421255436142789,0.0426988897385885
49.1,0.0418196850396908,0.0420383955802342,0.0412422323160689,0.041383921557314,0.0413002261120215,0.0421791478719094,0.0427511161541342
49.2,0.0418726471578263,0.0421051374084088,0.0412951301896911,0.0414371277445449,0.0413618493165999,0.0422326192272988,0.0428031761108492
49.3,0.0419254919773005,0.0421722263706371,0.0413479119309744,0.0414902210214263,0.0414237867916005,0.0422859566097336,0.0428550685067531
49.4,0.0419782188475611,0.0422396687691574,0.041400576871796,0.0415432009208588,0.0414860451224269,0.0423391589571385,0.0429067922470849
49.5,0.0420308271230312,0.0423074709333972,0.0414531243490496,0.0415960669806971,0.0415486309256955,0.0423922252163525,0.0429583462447387
49.6,0.0420833161633263,0.0423756392197735,0.0415055537048273,0.0416488187439018,0.0416115508489788,0.0424451543434224,0.0430097294207109
49.7,0.0421356853334416,0.0424441800114841,0.0415578642865907,0.0417014557586703,0.0416748115705539,0.0424979453038729,0.0430609407045172
49.8,0.0421879340039571,0.0425130997182951,0.0416100554473474,0.041753977578583,0.0417384197991367,0.0425505970729838,0.0431119790346181
49.9,0.0422400615512215,0.0425824047763249,0.041662126545812,0.0418063837627255,0.041802382273623,0.0426031086360603,0.043162843358827
50,0.0422920673575535,0.0426521016478177,0.0417140769465812,0.0418586738758487,0.0418667057628214,0.0426554789886974,0.0432135326347004
