Freq.	S22(V1)
1.83633633633634e+10	(-1.42464399689361e+01dB,1.33366354244752e+02°)
1.84124124124124e+10	(-1.41132517308774e+01dB,1.32103296861736e+02°)
1.84614614614615e+10	(-1.39851081285330e+01dB,1.30840808571096e+02°)
1.85105105105105e+10	(-1.38618669346936e+01dB,1.29578954197705e+02°)
1.85595595595596e+10	(-1.37433949818307e+01dB,1.28317791037071e+02°)
1.86086086086086e+10	(-1.36295675334661e+01dB,1.27057369408691e+02°)
1.86576576576577e+10	(-1.35202677176286e+01dB,1.25797733154737e+02°)
1.87067067067067e+10	(-1.34153860156209e+01dB,1.24538920091495e+02°)
1.87557557557558e+10	(-1.33148198001813e+01dB,1.23280962419875e+02°)
1.88048048048048e+10	(-1.32184729178700e+01dB,1.22023887100444e+02°)
1.88538538538539e+10	(-1.31262553111509e+01dB,1.20767716197662e+02°)
1.89029029029029e+10	(-1.30380826761898e+01dB,1.19512467197334e+02°)
1.89519519519520e+10	(-1.29538761528736e+01dB,1.18258153300814e+02°)
1.90010010010010e+10	(-1.28735620439677e+01dB,1.17004783698966e+02°)
1.90500500500500e+10	(-1.27970715606964e+01dB,1.15752363828547e+02°)
1.90990990990991e+10	(-1.27243405923453e+01dB,1.14500895613319e+02°)
1.91481481481481e+10	(-1.26553094977647e+01dB,1.13250377691932e+02°)
1.91971971971972e+10	(-1.25899229168988e+01dB,1.12000805634354e+02°)
1.92462462462462e+10	(-1.25281296006814e+01dB,1.10752172148446e+02°)
1.92952952952953e+10	(-1.24698822578281e+01dB,1.09504467278086e+02°)
1.93443443443443e+10	(-1.24151374172289e+01dB,1.08257678594105e+02°)
1.93933933933934e+10	(-1.23638553047935e+01dB,1.07011791379169e+02°)
1.94424424424424e+10	(-1.23159997337387e+01dB,1.05766788807630e+02°)
1.94914914914915e+10	(-1.22715380074293e+01dB,1.04522652121288e+02°)
1.95405405405405e+10	(-1.22304408339921e+01dB,1.03279360801925e+02°)
1.95895895895896e+10	(-1.21926822520271e+01dB,1.02036892741408e+02°)
1.96386386386386e+10	(-1.21582395668257e+01dB,1.00795224410116e+02°)
1.96876876876877e+10	(-1.21270932965924e+01dB,9.95543310243916e+01°)
1.97367367367367e+10	(-1.20992271282462e+01dB,9.83141867137079e+01°)
1.97857857857858e+10	(-1.20746278824444e+01dB,9.70747646882012e+01°)
1.98348348348348e+10	(-1.20532854875455e+01dB,9.58360374072186e+01°)
1.98838838838839e+10	(-1.20351929622887e+01dB,9.45979767495186e+01°)
1.99329329329329e+10	(-1.20203464070309e+01dB,9.33605541857705e+01°)
1.99819819819820e+10	(-1.20087450034418e+01dB,9.21237409539976e+01°)
2.00310310310310e+10	(-1.20003910226152e+01dB,9.08875082386429e+01°)
2.00800800800801e+10	(-1.19952898416157e+01dB,8.96518273539446e+01°)
2.01291291291291e+10	(-1.19934499685351e+01dB,8.84166699323479e+01°)
2.01781781781782e+10	(-1.19948830761938e+01dB,8.71820081187227e+01°)
2.02272272272272e+10	(-1.19996040446830e+01dB,8.59478147712043e+01°)
2.02762762762763e+10	(-1.20076310130067e+01dB,8.47140636695300e+01°)
2.03253253253253e+10	(-1.20189854401476e+01dB,8.34807297318211e+01°)
2.03743743743744e+10	(-1.20336921759518e+01dB,8.22477892408352e+01°)
2.04234234234234e+10	(-1.20517795423024e+01dB,8.10152200808149e+01°)
2.04724724724725e+10	(-1.20732794251303e+01dB,7.97830019861616e+01°)
2.05215215215215e+10	(-1.20982273779019e+01dB,7.85511168032955e+01°)
2.05705705705706e+10	(-1.21266627373126e+01dB,7.73195487672082e+01°)
2.06196196196196e+10	(-1.21586287520281e+01dB,7.60882847943823e+01°)
2.06686686686687e+10	(-1.21941727254218e+01dB,7.48573147939388e+01°)
2.07177177177177e+10	(-1.22333461733942e+01dB,7.36266319991158e+01°)
2.07667667667668e+10	(-1.22762049984978e+01dB,7.23962333214160e+01°)
2.08158158158158e+10	(-1.23228096817533e+01dB,7.11661197300790e+01°)
2.08648648648649e+10	(-1.23732254937250e+01dB,6.99362966598683e+01°)
2.09139139139139e+10	(-1.24275227266264e+01dB,6.87067744505648e+01°)
2.09629629629630e+10	(-1.24857769494553e+01dB,6.74775688220295e+01°)
2.10120120120120e+10	(-1.25480692884251e+01dB,6.62487013892262e+01°)
2.10610610610611e+10	(-1.26144867352510e+01dB,6.50202002222428e+01°)
2.11101101101101e+10	(-1.26851224861964e+01dB,6.37921004570745e+01°)
2.11591591591592e+10	(-1.27600763151699e+01dB,6.25644449637968e+01°)
2.12082082082082e+10	(-1.28394549846163e+01dB,6.13372850797864e+01°)
2.12572572572573e+10	(-1.29233726984563e+01dB,6.01106814168226e+01°)
2.13063063063063e+10	(-1.30119516019306e+01dB,5.88847047523447e+01°)
2.13553553553554e+10	(-1.31053223338910e+01dB,5.76594370167775e+01°)
2.14044044044044e+10	(-1.32036246378847e+01dB,5.64349723908789e+01°)
2.14534534534535e+10	(-1.33070080393141e+01dB,5.52114185293863e+01°)
2.15025025025025e+10	(-1.34156325970438e+01dB,5.39888979301248e+01°)
2.15515515515516e+10	(-1.35296697391090e+01dB,5.27675494711236e+01°)
2.16006006006006e+10	(-1.36493031936872e+01dB,5.15475301424041e+01°)
2.16496496496497e+10	(-1.37747300282679e+01dB,5.03290170040809e+01°)
2.16986986986987e+10	(-1.39061618120654e+01dB,4.91122094084544e+01°)
2.17477477477477e+10	(-1.40438259192168e+01dB,4.78973315311180e+01°)
2.17967967967968e+10	(-1.41879669932941e+01dB,4.66846352651401e+01°)
2.18458458458458e+10	(-1.43388485972312e+01dB,4.54744035434589e+01°)
2.18948948948949e+10	(-1.44967550770638e+01dB,4.42669541683333e+01°)
2.19439439439439e+10	(-1.46619936730686e+01dB,4.30626442437460e+01°)
2.19929929929930e+10	(-1.48348969181786e+01dB,4.18618753278936e+01°)
2.20420420420420e+10	(-1.50158253712202e+01dB,4.06650994496402e+01°)
2.20910910910911e+10	(-1.52051707418991e+01dB,3.94728261665400e+01°)
2.21401401401401e+10	(-1.54033594760125e+01dB,3.82856308849193e+01°)
2.21891891891892e+10	(-1.56108568836458e+01dB,3.71041647173672e+01°)
2.22382382382382e+10	(-1.58281719108741e+01dB,3.59291662236449e+01°)
2.22872872872873e+10	(-1.60558626777119e+01dB,3.47614754726657e+01°)
2.23363363363363e+10	(-1.62945429330090e+01dB,3.36020509830349e+01°)
2.23853853853854e+10	(-1.65448896124104e+01dB,3.24519902575304e+01°)
2.24344344344344e+10	(-1.68076517306341e+01dB,3.13125548367925e+01°)
2.24834834834835e+10	(-1.70836608972783e+01dB,3.01852010790821e+01°)
2.25325325325325e+10	(-1.73738438203074e+01dB,2.90716182543159e+01°)
2.25815815815816e+10	(-1.76792372590034e+01dB,2.79737760626885e+01°)
2.26306306306306e+10	(-1.80010060164086e+01dB,2.68939844106343e+01°)
2.26796796796797e+10	(-1.83404647310839e+01dB,2.58349692889128e+01°)
2.27287287287287e+10	(-1.86991044547839e+01dB,2.47999700331662e+01°)
2.27777777777778e+10	(-1.90786253081526e+01dB,2.37928653120839e+01°)
2.28268268268268e+10	(-1.94809769217566e+01dB,2.28183382024729e+01°)
2.28758758758759e+10	(-1.99084089390533e+01dB,2.18820951815010e+01°)
2.29249249249249e+10	(-2.03635346448538e+01dB,2.09911606147387e+01°)
2.29739739739740e+10	(-2.08494118787610e+01dB,2.01542786981567e+01°)
2.30230230230230e+10	(-2.13696469273585e+01dB,1.93824711078102e+01°)
2.30720720720721e+10	(-2.19285292404492e+01dB,1.86898247733872e+01°)
2.31211211211211e+10	(-2.25312078170306e+01dB,1.80946272329178e+01°)
2.31701701701702e+10	(-2.31839242080833e+01dB,1.76210397449893e+01°)
2.32192192192192e+10	(-2.38943224030007e+01dB,1.73016248043840e+01°)
2.32682682682683e+10	(-2.46718618409545e+01dB,1.71812716422562e+01°)
2.33173173173173e+10	(-2.55283634093376e+01dB,1.73234842556571e+01°)
2.33663663663664e+10	(-2.64787084988992e+01dB,1.78208044229801e+01°)
2.34154154154154e+10	(-2.75416507775894e+01dB,1.88127427776677e+01°)
2.34644644644645e+10	(-2.87404657737904e+01dB,2.05178311437484e+01°)
2.35135135135135e+10	(-3.01023375508169e+01dB,2.32928904203070e+01°)
2.35625625625626e+10	(-3.16525341503710e+01dB,2.77439574491247e+01°)
2.36116116116116e+10	(-3.33898496222564e+01dB,3.49198071988470e+01°)
2.36606606606607e+10	(-3.52025723631463e+01dB,4.65177286257701e+01°)
2.37097097097097e+10	(-3.66650810345714e+01dB,6.43142536420707e+01°)
2.37587587587588e+10	(-3.69860391890750e+01dB,8.68050308020777e+01°)
2.38078078078078e+10	(-3.59090281532042e+01dB,1.07275714829231e+02°)
2.38568568568569e+10	(-3.41438504143038e+01dB,1.21515017946073e+02°)
2.39059059059059e+10	(-3.23172057641863e+01dB,1.30428047177454e+02°)
2.39549549549550e+10	(-3.06502496561626e+01dB,1.35936749429207e+02°)
2.40040040040040e+10	(-2.91772718778895e+01dB,1.39367558606374e+02°)
2.40530530530531e+10	(-2.78797325337976e+01dB,1.41496103462493e+02°)
2.41021021021021e+10	(-2.67299769508365e+01dB,1.42773128008865e+02°)
2.41511511511511e+10	(-2.57027406413315e+01dB,1.43469611272927e+02°)
2.42002002002002e+10	(-2.47772907412402e+01dB,1.43755396410034e+02°)
2.42492492492492e+10	(-2.39371131476631e+01dB,1.43741288718663e+02°)
2.42982982982983e+10	(-2.31691123281255e+01dB,1.43502224178679e+02°)
2.43473473473473e+10	(-2.24628491047533e+01dB,1.43090506303316e+02°)
2.43963963963964e+10	(-2.18099266669181e+01dB,1.42543661902880e+02°)
2.44454454454454e+10	(-2.12035214448574e+01dB,1.41889272408320e+02°)
2.44944944944945e+10	(-2.06380304630215e+01dB,1.41148042957510e+02°)
2.45435435435435e+10	(-2.01088066497501e+01dB,1.40335809596786e+02°)
2.45925925925926e+10	(-1.96119591449094e+01dB,1.39464886665286e+02°)
2.46416416416416e+10	(-1.91442014122484e+01dB,1.38544992626972e+02°)
2.46906906906907e+10	(-1.87027346178601e+01dB,1.37583899717978e+02°)
2.47397397397397e+10	(-1.82851572019836e+01dB,1.36587898487241e+02°)
2.47887887887888e+10	(-1.78893940728638e+01dB,1.35562135691643e+02°)
2.48378378378378e+10	(-1.75136406375799e+01dB,1.34510863907250e+02°)
2.48868868868869e+10	(-1.71563181588742e+01dB,1.33437628540760e+02°)
2.49359359359359e+10	(-1.68160378394623e+01dB,1.32345409756752e+02°)
2.49849849849850e+10	(-1.64915716930843e+01dB,1.31236731468959e+02°)
2.50340340340340e+10	(-1.61818287394852e+01dB,1.30113745952956e+02°)
2.50830830830831e+10	(-1.58858354107969e+01dB,1.28978300194975e+02°)
2.51321321321321e+10	(-1.56027193157550e+01dB,1.27831988404326e+02°)
2.51811811811812e+10	(-1.53316957013544e+01dB,1.26676193934684e+02°)
2.52302302302302e+10	(-1.50720560968656e+01dB,1.25512123020160e+02°)
2.52792792792793e+10	(-1.48231587353741e+01dB,1.24340832128840e+02°)
2.53283283283283e+10	(-1.45844204323299e+01dB,1.23163250297814e+02°)
2.53773773773774e+10	(-1.43553096655690e+01dB,1.21980197491443e+02°)
2.54264264264264e+10	(-1.41353406517379e+01dB,1.20792399785349e+02°)
2.54754754754755e+10	(-1.39240682534989e+01dB,1.19600501999297e+02°)
2.55245245245245e+10	(-1.37210835829707e+01dB,1.18405078266680e+02°)
2.55735735735736e+10	(-1.35260101914711e+01dB,1.17206640924954e+02°)
2.56226226226226e+10	(-1.33385007552553e+01dB,1.16005648032013e+02°)
2.56716716716717e+10	(-1.31582341826899e+01dB,1.14802509752073e+02°)
2.57207207207207e+10	(-1.29849130809941e+01dB,1.13597593806724e+02°)
2.57697697697698e+10	(-1.28182615309811e+01dB,1.12391230149253e+02°)
2.58188188188188e+10	(-1.26580231266195e+01dB,1.11183714990649e+02°)
2.58678678678679e+10	(-1.25039592431090e+01dB,1.09975314282165e+02°)
2.59169169169169e+10	(-1.23558475028262e+01dB,1.08766266740450e+02°)
2.59659659659660e+10	(-1.22134804131635e+01dB,1.07556786486176e+02°)
2.60150150150150e+10	(-1.20766641541745e+01dB,1.06347065354848e+02°)
2.60640640640641e+10	(-1.19452174971702e+01dB,1.05137274928610e+02°)
2.61131131131131e+10	(-1.18189708381231e+01dB,1.03927568329769e+02°)
2.61621621621622e+10	(-1.16977653320093e+01dB,1.02718081810173e+02°)
2.62112112112112e+10	(-1.15814521161403e+01dB,1.01508936165122e+02°)
2.62602602602603e+10	(-1.14698916121600e+01dB,1.00300237996048e+02°)
2.63093093093093e+10	(-1.13629528977622e+01dB,9.90920808424567e+01°)
2.63583583583584e+10	(-1.12605131403579e+01dB,9.78845462005406e+01°)
2.64074074074074e+10	(-1.11624570859283e+01dB,9.66777044433338e+01°)
2.64564564564565e+10	(-1.10686765971614e+01dB,9.54716156550750e+01°)
2.65055055055055e+10	(-1.09790702357072e+01dB,9.42663303906799e+01°)
2.65545545545546e+10	(-1.08935428840293e+01dB,9.30618903696772e+01°)
2.66036036036036e+10	(-1.08120054028833e+01dB,9.18583291126972e+01°)
2.66526526526527e+10	(-1.07343743209286e+01dB,9.06556725274998e+01°)
2.67017017017017e+10	(-1.06605715534023e+01dB,8.94539394506265e+01°)
2.67507507507508e+10	(-1.05905241471426e+01dB,8.82531421499570e+01°)
2.67997997997998e+10	(-1.05241640495727e+01dB,8.70532867928168e+01°)
2.68488488488489e+10	(-1.04614278995317e+01dB,8.58543738836816e+01°)
2.68978978978979e+10	(-1.04022568380857e+01dB,8.46563986750678e+01°)
2.69469469469469e+10	(-1.03465963376714e+01dB,8.34593515547751e+01°)
2.69959959959960e+10	(-1.02943960481126e+01dB,8.22632184122920e+01°)
2.70450450450450e+10	(-1.02456096582234e+01dB,8.10679809868843e+01°)
2.70940940940941e+10	(-1.02001947718635e+01dB,7.98736171996180e+01°)
2.71431431431431e+10	(-1.01581127974465e+01dB,7.86801014713648e+01°)
2.71921921921922e+10	(-1.01193288500224e+01dB,7.74874050286347e+01°)
2.72412412412412e+10	(-1.00838116651696e+01dB,7.62954961989404e+01°)
2.72902902902903e+10	(-1.00515335240293e+01dB,7.51043406972582e+01°)
2.73393393393393e+10	(-1.00224701889044e+01dB,7.39139019050353e+01°)
2.73883883883884e+10	(-9.99660084893348e+00dB,7.27241411431200e+01°)
2.74374374374374e+10	(-9.97390807542351e+00dB,7.15350179398946e+01°)
2.74864864864865e+10	(-9.95437778649899e+00dB,7.03464902958599e+01°)
2.75355355355355e+10	(-9.93799922079184e+00dB,6.91585149458541e+01°)
2.75845845845846e+10	(-9.92476491996192e+00dB,6.79710476200739e+01°)
2.76336336336336e+10	(-9.91467071989764e+00dB,6.67840433050487e+01°)
2.76826826826827e+10	(-9.90771575050715e+00dB,6.55974565056998e+01°)
2.77317317317317e+10	(-9.90390244406774e+00dB,6.44112415096478e+01°)
2.77807807807808e+10	(-9.90323655215989e+00dB,6.32253526549227e+01°)
2.78298298298298e+10	(-9.90572717126916e+00dB,6.20397446022843e+01°)
2.78788788788789e+10	(-9.91138677719872e+00dB,6.08543726133918e+01°)
2.79279279279279e+10	(-9.92023126849518e+00dB,5.96691928361145e+01°)
2.79769769769770e+10	(-9.93228001915361e+00dB,5.84841625983577e+01°)
2.80260260260260e+10	(-9.94755594093236e+00dB,5.72992407118433e+01°)
2.80750750750751e+10	(-9.96608555567914e+00dB,5.61143877874061e+01°)
2.81241241241241e+10	(-9.98789907814384e+00dB,5.49295665634637e+01°)
2.81731731731732e+10	(-1.00130305098336e+01dB,5.37447422494700e+01°)
2.82222222222222e+10	(-1.00415177445542e+01dB,5.25598828863226e+01°)
2.82712712712713e+10	(-1.00734026863754e+01dB,5.13749597258775e+01°)
2.83203203203203e+10	(-1.01087313808663e+01dB,5.01899476319390e+01°)
2.83693693693694e+10	(-1.01475541605596e+01dB,4.90048255053544e+01°)
2.84184184184184e+10	(-1.01899258057351e+01dB,4.78195767361257e+01°)
2.84674674674675e+10	(-1.02359057217584e+01dB,4.66341896857874e+01°)
2.85165165165165e+10	(-1.02855581343693e+01dB,4.54486582036973e+01°)
2.85655655655656e+10	(-1.03389523045016e+01dB,4.42629821813287e+01°)
2.86146146146146e+10	(-1.03961627644170e+01dB,4.30771681491931e+01°)
2.86636636636637e+10	(-1.04572695771729e+01dB,4.18912299216211e+01°)
2.87127127127127e+10	(-1.05223586217073e+01dB,4.07051892953584e+01°)
2.87617617617618e+10	(-1.05915219061249e+01dB,3.95190768087494e+01°)
2.88108108108108e+10	(-1.06648579121152e+01dB,3.83329325692850e+01°)
2.88598598598599e+10	(-1.07424719738270e+01dB,3.71468071584153e+01°)
2.89089089089089e+10	(-1.08244766949778e+01dB,3.59607626238896e+01°)
2.89579579579580e+10	(-1.09109924084975e+01dB,3.47748735714856e+01°)
2.90070070070070e+10	(-1.10021476836116e+01dB,3.35892283698629e+01°)
2.90560560560561e+10	(-1.10980798859644e+01dB,3.24039304845261e+01°)
2.91051051051051e+10	(-1.11989357971945e+01dB,3.12190999595376e+01°)
2.91541541541542e+10	(-1.13048723013189e+01dB,3.00348750688084e+01°)
2.92032032032032e+10	(-1.14160571463832e+01dB,2.88514141625954e+01°)
2.92522522522523e+10	(-1.15326697911268e+01dB,2.76688977394159e+01°)
2.93013013013013e+10	(-1.16549023479263e+01dB,2.64875307791153e+01°)
2.93503503503503e+10	(-1.17829606350692e+01dB,2.53075453795000e+01°)
2.93993993993994e+10	(-1.19170653535211e+01dB,2.41292037470817e+01°)
2.94484484484484e+10	(-1.20574534058541e+01dB,2.29528016023887e+01°)
2.94974974974975e+10	(-1.22043793779919e+01dB,2.17786720724608e+01°)
2.95465465465465e+10	(-1.23581172079872e+01dB,2.06071901581020e+01°)
2.95955955955956e+10	(-1.25189620703262e+01dB,1.94387778819916e+01°)
2.96446446446446e+10	(-1.26872325094039e+01dB,1.82739102467488e+01°)
2.96936936936937e+10	(-1.28632728620376e+01dB,1.71131221608318e+01°)
2.97427427427427e+10	(-1.30474560164452e+01dB,1.59570165262825e+01°)
2.97917917917918e+10	(-1.32401865643366e+01dB,1.48062737279961e+01°)
2.98408408408408e+10	(-1.34419044140526e+01dB,1.36616628223079e+01°)
2.98898898898899e+10	(-1.36530889465909e+01dB,1.25240547969770e+01°)
2.99389389389389e+10	(-1.38742638135460e+01dB,1.13944383704230e+01°)
2.99879879879880e+10	(-1.41060024973597e+01dB,1.02739389223252e+01°)
3.00370370370370e+10	(-1.43489347809742e+01dB,9.16384131011342e+00°)
3.00860860860861e+10	(-1.46037543075140e+01dB,8.06561753996077e+00°)
3.01351351351351e+10	(-1.48712274529636e+01dB,6.98096054537446e+00°)
3.01841841841842e+10	(-1.51522037885651e+01dB,5.91182570796906e+00°)
3.02332332332332e+10	(-1.54476284782789e+01dB,4.86048227147762e+00°)
3.02822822822823e+10	(-1.57585570446968e+01dB,3.82957750629966e+00°)
3.03313313313313e+10	(-1.60861730503482e+01dB,2.82221745825705e+00°)
3.03803803803804e+10	(-1.64318093884289e+01dB,1.84206948044739e+00°)
3.04294294294294e+10	(-1.67969740682383e+01dB,8.93493679716313e-01°)
3.04784784784785e+10	(-1.71833816298245e+01dB,-1.82868187685309e-02°)
3.05275275275275e+10	(-1.75929916471037e+01dB,-8.86962853523415e-01°)
3.05765765765766e+10	(-1.80280562002952e+01dB,-1.70484356691703e+00°)
3.06256256256256e+10	(-1.84911787400754e+01dB,-2.46245928316603e+00°)
3.06746746746747e+10	(-1.89853874460596e+01dB,-3.14802047076342e+00°)
3.07237237237237e+10	(-1.95142269972914e+01dB,-3.74666914414396e+00°)
3.07727727727728e+10	(-2.00818735503160e+01dB,-4.23942547485270e+00°)
3.08218218218218e+10	(-2.06932784075339e+01dB,-4.60167806857525e+00°)
3.08708708708709e+10	(-2.13543456409477e+01dB,-4.80097667799791e+00°)
3.09199199199199e+10	(-2.20721459498042e+01dB,-4.79373494101864e+00°)
3.09689689689690e+10	(-2.28551585228735e+01dB,-4.52019106310730e+00°)
3.10180180180180e+10	(-2.37135025380273e+01dB,-3.89652226246917e+00°)
3.10670670670671e+10	(-2.46590389389775e+01dB,-2.80222118325158e+00°)
3.11161161161161e+10	(-2.57050095164377e+01dB,-1.05951363875898e+00°)
3.11651651651652e+10	(-2.68643184753373e+01dB,1.60037120066693e+00°)
3.12142142142142e+10	(-2.81440988876860e+01dB,5.59075413145190e+00°)
3.12632632632633e+10	(-2.95306238730714e+01dB,1.15428437774241e+01°)
3.13123123123123e+10	(-3.09518609736857e+01dB,2.03489426652372e+01°)
3.13613613613614e+10	(-3.22056761003517e+01dB,3.29319479882541e+01°)
3.14104104104104e+10	(-3.29147896677914e+01dB,4.92046999435775e+01°)
3.14594594594595e+10	(-3.27394658588565e+01dB,6.66816512423066e+01°)
3.15085085085085e+10	(-3.17676281367992e+01dB,8.17884342448117e+01°)
3.15575575575576e+10	(-3.04003380960861e+01dB,9.29518042175914e+01°)
3.16066066066066e+10	(-2.89576851018206e+01dB,1.00627368059249e+02°)
3.16556556556557e+10	(-2.75858471118777e+01dB,1.05792117750521e+02°)
3.17047047047047e+10	(-2.63297224395208e+01dB,1.09248832979824e+02°)
3.17537537537538e+10	(-2.51928588966761e+01dB,1.11542534222903e+02°)
3.18028028028028e+10	(-2.41650379819711e+01dB,1.13027594405648e+02°)
3.18518518518519e+10	(-2.32328871178202e+01dB,1.13935496300127e+02°)
3.19009009009009e+10	(-2.23835624683754e+01dB,1.14420634977382e+02°)
3.19499499499500e+10	(-2.16058198495144e+01dB,1.14588644029827e+02°)
3.19989989989990e+10	(-2.08901492372871e+01dB,1.14513668892582e+02°)
3.20480480480480e+10	(-2.02286041467091e+01dB,1.14249020651524e+02°)
3.20970970970971e+10	(-1.96145586175067e+01dB,1.13833883458911e+02°)
3.21461461461461e+10	(-1.90424730957254e+01dB,1.13297637051417e+02°)
3.21951951951952e+10	(-1.85076932877663e+01dB,1.12662708391993e+02°)
3.22442442442442e+10	(-1.80062851001779e+01dB,1.11946495572139e+02°)
3.22932932932933e+10	(-1.75349018033460e+01dB,1.11162693261768e+02°)
3.23423423423423e+10	(-1.70906778930432e+01dB,1.10322223702778e+02°)
3.23913913913914e+10	(-1.66711443594750e+01dB,1.09433902375794e+02°)
3.24404404404404e+10	(-1.62741608773802e+01dB,1.08504921792383e+02°)
3.24894894894895e+10	(-1.58978613023261e+01dB,1.07541208414302e+02°)
3.25385385385385e+10	(-1.55406096287234e+01dB,1.06547689623061e+02°)
3.25875875875876e+10	(-1.52009641947035e+01dB,1.05528495955876e+02°)
3.26366366366366e+10	(-1.48776484153217e+01dB,1.04487116105972e+02°)
3.26856856856857e+10	(-1.45695267101013e+01dB,1.03426517011144e+02°)
3.27347347347347e+10	(-1.42755845865758e+01dB,1.02349237831017e+02°)
3.27837837837838e+10	(-1.39949120683073e+01dB,1.01257464178687e+02°)
3.28328328328328e+10	(-1.37266898299986e+01dB,1.00153087266767e+02°)
3.28818818818819e+10	(-1.34701775364274e+01dB,9.90377514175473e+01°)
3.29309309309309e+10	(-1.32247039856015e+01dB,9.79128925178305e+01°)
3.29799799799800e+10	(-1.29896587370708e+01dB,9.67797693677905e+01°)
3.30290290290290e+10	(-1.27644849692092e+01dB,9.56394894099047e+01°)
3.30780780780781e+10	(-1.25486733586312e+01dB,9.44930299806241e+01°)
3.31271271271271e+10	(-1.23417568138641e+01dB,9.33412559705024e+01°)
3.31761761761762e+10	(-1.21433059262945e+01dB,9.21849345845838e+01°)
3.32252252252252e+10	(-1.19529250260655e+01dB,9.10247477472478e+01°)
3.32742742742743e+10	(-1.17702487503713e+01dB,8.98613025825225e+01°)
3.33233233233233e+10	(-1.15949390475221e+01dB,8.86951403133760e+01°)
3.33723723723724e+10	(-1.14266825530670e+01dB,8.75267438554473e+01°)
3.34214214214214e+10	(-1.12651882847611e+01dB,8.63565443273442e+01°)
3.34704704704705e+10	(-1.11101856117545e+01dB,8.51849266576176e+01°)
3.35195195195195e+10	(-1.09614224604361e+01dB,8.40122344351863e+01°)
3.35685685685686e+10	(-1.08186637251830e+01dB,8.28387741234118e+01°)
3.36176176176176e+10	(-1.06816898570934e+01dB,8.16648187367255e+01°)
3.36666666666667e+10	(-1.05502956077841e+01dB,8.04906110615283e+01°)
3.37157157157157e+10	(-1.04242889086888e+01dB,7.93163664891850e+01°)
3.37647647647648e+10	(-1.03034898690972e+01dB,7.81422755176332e+01°)
3.38138138138138e+10	(-1.01877298785371e+01dB,7.69685059688741e+01°)
3.38628628628629e+10	(-1.00768508010942e+01dB,7.57952049620420e+01°)
3.39119119119119e+10	(-9.97070425095256e+00dB,7.46225006755002e+01°)
3.39609609609610e+10	(-9.86915093987726e+00dB,7.34505039262553e+01°)
3.40100100100100e+10	(-9.77206008857483e+00dB,7.22793095906845e+01°)
3.40590590590591e+10	(-9.67930889492287e+00dB,7.11089978870232e+01°)
3.41081081081081e+10	(-9.59078205294990e+00dB,6.99396355370697e+01°)
3.41571571571572e+10	(-9.50637131722121e+00dB,6.87712768220732e+01°)
3.42062062062062e+10	(-9.42597510794972e+00dB,6.76039645456763e+01°)
3.42552552552553e+10	(-9.34949815272654e+00dB,6.64377309150151e+01°)
3.43043043043043e+10	(-9.27685116126632e+00dB,6.52725983495979e+01°)
3.43533533533534e+10	(-9.20795052999232e+00dB,6.41085802263077e+01°)
3.44024024024024e+10	(-9.14271807366820e+00dB,6.29456815678170e+01°)
3.44514514514514e+10	(-9.08108078160982e+00dB,6.17838996807891e+01°)
3.45005005005005e+10	(-9.02297059630360e+00dB,6.06232247494600e+01°)
3.45495495495495e+10	(-8.96832421250869e+00dB,5.94636403895498e+01°)
3.45985985985986e+10	(-8.91708289514590e+00dB,5.83051241668675e+01°)
3.46476476476476e+10	(-8.86919231447448e+00dB,5.71476480845146e+01°)
3.46966966966967e+10	(-8.82460239723163e+00dB,5.59911790421607e+01°)
3.47457457457457e+10	(-8.78326719256678e+00dB,5.48356792705306e+01°)
3.47947947947948e+10	(-8.74514475174101e+00dB,5.36811067439232e+01°)
3.48438438438438e+10	(-8.71019702068651e+00dB,5.25274155733438e+01°)
3.48928928928929e+10	(-8.67838974463299e+00dB,5.13745563825972e+01°)
3.49419419419419e+10	(-8.64969238410822e+00dB,5.02224766695162e+01°)
3.49909909909910e+10	(-8.62407804171319e+00dB,4.90711211543317e+01°)
3.50400400400400e+10	(-8.60152339915412e+00dB,4.79204321170739e+01°)
3.50890890890891e+10	(-8.58200866409194e+00dB,4.67703497257673e+01°)
3.51381381381381e+10	(-8.56551752644048e+00dB,4.56208123571140e+01°)
3.51871871871872e+10	(-8.55203712381112e+00dB,4.44717569112701e+01°)
3.52362362362362e+10	(-8.54155801586403e+00dB,4.33231191222847e+01°)
3.52852852852853e+10	(-8.53407416738560e+00dB,4.21748338657166e+01°)
3.53343343343343e+10	(-8.52958293996945e+00dB,4.10268354649328e+01°)
3.53833833833834e+10	(-8.52808509223190e+00dB,3.98790579975777e+01°)
3.54324324324324e+10	(-8.52958478854960e+00dB,3.87314356037036e+01°)
3.54814814814815e+10	(-8.53408961635966e+00dB,3.75839027970781e+01°)
3.55305305305305e+10	(-8.54161061211707e+00dB,3.64363947812070e+01°)
3.55795795795796e+10	(-8.55216229606040e+00dB,3.52888477716631e+01°)
3.56286286286286e+10	(-8.56576271599362e+00dB,3.41411993263660e+01°)
3.56776776776777e+10	(-8.58243350035110e+00dB,3.29933886855378e+01°)
3.57267267267267e+10	(-8.60219992087630e+00dB,3.18453571231506e+01°)
3.57757757757758e+10	(-8.62509096531034e+00dB,3.06970483117949e+01°)
3.58248248248248e+10	(-8.65113942055977e+00dB,2.95484087030264e+01°)
3.58738738738739e+10	(-8.68038196688818e+00dB,2.83993879254095e+01°)
