Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,117133.936,nm
M Cursor Width,13520.219,nm
R Cursor Pos,74261.312,nm
R Cursor Width,-11350.921,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,74261.3143759998 nm
R Cursor Width,-11350.9207551545 nm
M Cursor Position,117133.937135132 nm
M Cursor Width,13520.2191906305 nm


Data
Lateral(nm),Height Data(µm),,
2335.90151418507,-0.897189355886507,,
2350.7798677786,-0.897228043915576,,
2365.65822137214,-0.89740562835817,,
2380.53657496567,-0.897122010555587,,
2395.41492855921,-0.896078481403601,,
2410.29328215274,-0.894539003045364,,
2425.17163574628,-0.893436709531231,,
2440.04998933982,-0.893201701325751,,
2454.92834293335,-0.893836149696315,,
2469.80669652689,-0.894085051987416,,
2484.68505012042,-0.893686451853249,,
2499.56340371396,-0.893702234917862,,
2514.44175730749,-0.893769183705645,,
2529.32011090103,-0.893921976631221,,
2544.19846449456,-0.895036585113147,,
2559.0768180881,-0.896182884750876,,
2573.95517168163,-0.896891735172601,,
2588.83352527517,-0.896880086440273,,
2603.71187886871,-0.896543552829002,,
2618.59023246224,-0.896677454770263,,
2633.46858605578,-0.89643468180053,,
2648.34693964931,-0.896180009471279,,
2663.22529324285,-0.89623495920286,,
2678.10364683638,-0.896041349136239,,
2692.98200042992,-0.895127624719618,,
2707.86035402345,-0.894101992957181,,
2722.73870761699,-0.893819560216525,,
2737.61706121052,-0.894111709251989,,
2752.49541480406,-0.894434567280572,,
2767.3737683976,-0.894617482528269,,
2782.25212199113,-0.895099282721322,,
2797.13047558467,-0.89586430785815,,
2812.0088291782,-0.896264543886536,,
2826.88718277174,-0.896603002439842,,
2841.76553636527,-0.897439404474562,,
2856.64388995881,-0.897776060778482,,
2871.52224355234,-0.897520520157482,,
2886.40059714588,-0.897034142551995,,
2901.27895073941,-0.896976384519621,,
2916.15730433295,-0.896738476652945,,
2931.03565792649,-0.895622056754283,,
2945.91401152002,-0.895547239406465,,
2960.79236511356,-0.895332005735813,,
2975.67071870709,-0.894571990673191,,
2990.54907230063,-0.894001233373632,,
3005.42742589416,-0.89457559280182,,
3020.3057794877,-0.89472855380011,,
3035.18413308123,-0.894509002566559,,
3050.06248667477,-0.894509027888637,,
3064.9408402683,-0.894864130662675,,
3079.81919386184,-0.894941488926744,,
3094.69754745538,-0.89566127663565,,
3109.57590104891,-0.896630201558793,,
3124.45425464245,-0.896553484921638,,
3139.33260823598,-0.896293126857987,,
3154.21096182952,-0.896587896862937,,
3169.08931542305,-0.896954475350046,,
3183.96766901659,-0.897153235055032,,
3198.84602261012,-0.897229696793789,,
3213.72437620366,-0.896618813374196,,
3228.60272979719,-0.895734744236725,,
3243.48108339073,-0.894804527765369,,
3258.35943698427,-0.893779509382451,,
3273.2377905778,-0.893687806469513,,
3288.11614417134,-0.894226784822206,,
3302.99449776487,-0.894471013416438,,
3317.87285135841,-0.894910688755456,,
3332.75120495194,-0.894852869214,,
3347.62955854548,-0.894856269186249,,
3362.50791213901,-0.894962282625881,,
3377.38626573255,-0.895278530537874,,
3392.26461932608,-0.896479861855572,,
3407.14297291962,-0.897378377913071,,
3422.02132651316,-0.896753500643948,,
3436.89968010669,-0.895783312064851,,
3451.77803370023,-0.895690850834912,,
3466.65638729376,-0.895577088722796,,
3481.5347408873,-0.89526343631898,,
3496.41309448083,-0.894747409253668,,
3511.29144807437,-0.89357293026175,,
3526.1698016679,-0.89214254856828,,
3541.04815526144,-0.89085105006091,,
3555.92650885497,-0.890021703148945,,
3570.80486244851,-0.889824215613931,,
3585.68321604205,-0.890372899065466,,
3600.56156963558,-0.891426504984264,,
3615.43992322912,-0.892127719067087,,
3630.31827682265,-0.892593727529065,,
3645.19663041619,-0.892811111122458,,
3660.07498400972,-0.893164861696756,,
3674.95333760326,-0.894253566882091,,
3689.83169119679,-0.894258885942952,,
3704.71004479033,-0.893395078094221,,
3719.58839838386,-0.893080797432164,,
3734.4667519774,-0.892832208122563,,
3749.34510557094,-0.892637861665712,,
3764.22345916447,-0.892795088409691,,
3779.10181275801,-0.892886420455946,,
3793.98016635154,-0.893114152457817,,
3808.85851994508,-0.893476855611566,,
3823.73687353861,-0.892868885256176,,
3838.61522713215,-0.892347210058242,,
3853.49358072568,-0.892137030724164,,
3868.37193431922,-0.8916517908775,,
3883.25028791275,-0.89191320266356,,
3898.12864150629,-0.892433923261635,,
3913.00699509983,-0.892417648947902,,
3927.88534869336,-0.89260901969262,,
3942.7637022869,-0.893474291601184,,
3957.64205588043,-0.894383374691368,,
3972.52040947397,-0.894725742824966,,
3987.3987630675,-0.894609293302711,,
4002.27711666104,-0.8940541722979,,
4017.15547025457,-0.893004989608446,,
4032.03382384811,-0.892442272011714,,
4046.91217744164,-0.892264971065818,,
4061.79053103518,-0.891410927042064,,
4076.66888462872,-0.890487624053552,,
4091.54723822225,-0.89050478942898,,
4106.42559181579,-0.890677315977417,,
4121.30394540932,-0.891143729824303,,
4136.18229900286,-0.891296045887846,,
4151.06065259639,-0.890812375588419,,
4165.93900618993,-0.890655938291417,,
4180.81735978346,-0.890350128816206,,
4195.695713377,-0.889549750947281,,
4210.57406697053,-0.88925065410246,,
4225.45242056407,-0.889222304514031,,
4240.33077415761,-0.888921124756976,,
4255.20912775114,-0.88869023382235,,
4270.08748134468,-0.8878405830249,,
4284.96583493821,-0.887479170209912,,
4299.84418853175,-0.88767932493358,,
4314.72254212528,-0.887779875454949,,
4329.60089571882,-0.888423830322149,,
4344.47924931235,-0.88870320006047,,
4359.35760290589,-0.887879174318378,,
4374.23595649942,-0.88774288555653,,
4389.11431009296,-0.888704757250329,,
4403.9926636865,-0.889660065292907,,
4418.87101728003,-0.890789656309693,,
4433.74937087357,-0.891685627175234,,
4448.6277244671,-0.89167319745349,,
4463.50607806064,-0.890958587221187,,
4478.38443165417,-0.89070981722234,,
4493.26278524771,-0.890725658154958,,
4508.14113884124,-0.890530751128535,,
4523.01949243478,-0.890115543377717,,
4537.89784602832,-0.889613937713809,,
4552.77619962185,-0.888537263543913,,
4567.65455321539,-0.886941112896017,,
4582.53290680892,-0.885419731129462,,
4597.41126040246,-0.884506323290635,,
4612.28961399599,-0.884036847115408,,
4627.16796758953,-0.883796252811622,,
4642.04632118306,-0.883570932558362,,
4656.9246747766,-0.883135266188707,,
4671.80302837013,-0.883197103893722,,
4686.68138196367,-0.883767074782755,,
4701.55973555721,-0.884628927216538,,
4716.43808915074,-0.88557220225299,,
4731.31644274428,-0.885562867071773,,
4746.19479633781,-0.885237806250079,,
4761.07314993135,-0.884955120030432,,
4775.95150352488,-0.884426695749968,,
4790.82985711842,-0.884428991014433,,
