"Freq [GHz]","re(Zo(1)) [] - s='18um'","re(Zo(1)) [] - s='19um'","re(Zo(1)) [] - s='20um'","re(Zo(1)) [] - s='22um'","re(Zo(1)) [] - s='23.5um'","re(Zo(1)) [] - s='24.5um'","re(Zo(1)) [] - s='25.5um'","re(Zo(1)) [] - s='26.5um'"
40.7,50.5543351112177,49.6702624625648,49.1509204549494,47.8719386458384,47.0845639463158,46.273920805663,46.1275759006987,45.4870229479619
40.8,50.552923327721,49.6688450050045,49.1495350868841,47.8706662180546,47.0833011913482,46.2726276361248,46.1264232867546,45.4858546672535
40.9,50.5515152757359,49.667431136114,49.1481534038878,47.8693972987179,47.082041997215,46.2713381673304,46.1252739441264,45.4846897451066
41,50.5501109510636,49.6660208481759,49.1467754016143,47.8681318828088,47.0807863581992,46.2700523931303,46.1241278668173,45.483528175599
41.1,50.5487103494387,49.6646141334391,49.1454010756539,47.8668699652545,47.0795342685359,46.2687703073238,46.1229850488026,45.4823699527684
41.2,50.5473134665293,49.6632109841194,49.144030421534,47.8656115409298,47.0782857224126,46.2674919036594,46.1218454840304,45.4812150706131
41.3,50.5459202979383,49.6618113923998,49.1426634347203,47.8643566046575,47.0770407139697,46.2662171758357,46.1207091664213,45.4800635230919
41.4,50.5445308392039,49.660415350432,49.1413001106168,47.8631051512091,47.0757992373013,46.264946117502,46.1195760898692,45.4789153041255
41.5,50.5431450858001,49.6590228503364,49.139940444567,47.8618571753053,47.0745612864559,46.263678722259,46.1184462482413,45.4777704075962
41.6,50.541763033138,49.6576338842031,49.1385844318541,47.8606126716167,47.0733268554366,46.2624149836596,46.1173196353788,45.4766288273491
41.7,50.5403846765656,49.6562484440924,49.1372320677021,47.8593716347645,47.0720959382022,46.2611548952093,46.1161962450964,45.4754905571922
41.8,50.5390100113695,49.6548665220359,49.1358833472761,47.858134059321,47.0708685286674,46.2598984503675,46.1150760711836,45.4743555908971
41.9,50.5376390327748,49.6534881100366,49.1345382656831,47.8568999398102,47.0696446207036,46.2586456425474,46.1139591074043,45.4732239221996
42,50.5362717359463,49.65211320007,49.1331968179729,47.8556692707085,47.0684242081394,46.2573964651173,46.1128453474974,45.4720955448001
42.1,50.534908115989,49.6507417840846,49.1318589991384,47.8544420464452,47.0672072847613,46.2561509114011,46.1117347851772,45.4709704523643
42.2,50.5335481679489,49.6493738540025,49.1305248041164,47.8532182614033,47.0659938443143,46.2549089746789,46.1106274141333,45.4698486385236
42.3,50.5321918868135,49.6480094017204,49.1291942277884,47.85199790992,47.0647838805023,46.2536706481878,46.1095232280315,45.4687300968756
42.4,50.5308392675128,49.6466484191097,49.1278672649811,47.8507809862873,47.063577386989,46.2524359251225,46.1084222205138,45.4676148209848
42.5,50.52949030492,49.6452908980176,49.1265439104672,47.8495674847527,47.0623743573983,46.2512047986361,46.1073243851987,45.4665028043831
42.6,50.5281449938519,49.6439368302677,49.1252241589659,47.8483573995197,47.0611747853149,46.2499772618406,46.1062297156816,45.4653940405701
42.7,50.5268033290699,49.6425862076605,49.1239080051438,47.8471507247484,47.0599786642851,46.2487533078078,46.105138205535,45.464288523014
42.8,50.5254653052806,49.641239021974,49.1225954436154,47.8459474545563,47.0587859878171,46.2475329295697,46.1040498483093,45.4631862451518
42.9,50.5241309171363,49.6398952649645,49.1212864689437,47.8447475830187,47.0575967493817,46.2463161201195,46.1029646375326,45.4620872003902
43,50.5228001592361,49.6385549283672,49.1199810756412,47.8435511041697,47.0564109424131,46.2451028724118,46.1018825667112,45.4609913821056
43.1,50.5214730261265,49.6372180038966,49.1186792581701,47.8423580120022,47.0552285603091,46.243893179364,46.1008036293299,45.4598987836451
43.2,50.5201495123018,49.6358844832475,49.1173810109435,47.8411683004688,47.0540495964322,46.242687033856,46.0997278188527,45.4588093983269
43.3,50.518829612205,49.6345543580952,49.1160863283254,47.8399819634828,47.0528740441095,46.2414844287319,46.0986551287226,45.4577232194408
43.4,50.5175133202286,49.6332276200965,49.114795204632,47.838798994918,47.0517018966341,46.2402853567996,46.0975855523622,45.4566402402484
43.5,50.5162006307151,49.63190426089,49.113507634132,47.8376193886101,47.050533147265,46.2390898108324,46.0965190831742,45.4555604539844
43.6,50.514891537958,49.630584272097,49.1122236110474,47.8364431383567,47.0493677892279,46.2378977835691,46.0954557145413,45.4544838538563
43.7,50.5135860362019,49.6292676453216,49.1109431295541,47.8352702379182,47.048205815716,46.2367092677146,46.094395439827,45.4534104330453
43.8,50.5122841196438,49.6279543721517,49.1096661837825,47.8341006810183,47.0470472198904,46.235524255941,46.0933382523758,45.4523401847068
43.9,50.5109857824334,49.6266444441597,49.1083927678183,47.8329344613449,47.0458919948805,46.2343427408877,46.0922841455133,45.4512731019711
44,50.5096910186742,49.6253378529026,49.1071228757028,47.8317715725501,47.0447401337848,46.2331647151625,46.0912331125469,45.4502091779433
44.1,50.5083998224234,49.624034589923,49.1058565014343,47.8306120082512,47.0435916296715,46.2319901713418,46.0901851467658,45.4491484057044
44.2,50.5071121876936,49.6227346467493,49.1045936389677,47.8294557620311,47.042446475579,46.2308191019717,46.0891402414418,45.4480907783118
44.3,50.5058281084526,49.6214380148966,49.1033342822162,47.8283028274394,47.0413046645162,46.2296514995682,46.0880983898292,45.4470362887992
44.4,50.5045475786244,49.6201446858671,49.1020784250511,47.8271531979919,47.0401661894636,46.228487356618,46.0870595851652,45.4459849301777
44.5,50.5032705920901,49.6188546511506,49.1008260613029,47.8260068671725,47.0390310433734,46.227326665579,46.0860238206704,45.4449366954362
44.6,50.5019971426881,49.6175679022251,49.0995771847618,47.8248638284326,47.0378992191703,46.2261694188813,46.0849910895494,45.4438915775417
44.7,50.5007272242153,49.6162844305575,49.0983317891783,47.8237240751925,47.0367707097517,46.2250156089273,46.0839613849903,45.4428495694398
44.8,50.4994608304272,49.6150042276038,49.097089868264,47.8225876008416,47.035645507989,46.2238652280924,46.0829347001661,45.4418106640555
44.9,50.4981979550388,49.6137272848098,49.095851415692,47.8214543987389,47.0345236067272,46.2227182687261,46.081911028234,45.4407748542931
45,50.4969385917255,49.6124535936119,49.0946164250976,47.8203244622138,47.0334049987861,46.2215747231518,46.0808903623368,45.4397421330373
45.1,50.4956827341233,49.611183145437,49.0933848900789,47.8191977845665,47.0322896769606,46.2204345836681,46.0798726956022,45.4387124931534
45.2,50.4944304443173,49.6099159949556,49.092156871701,47.8180744227038,47.0311776981711,46.2192979090316,46.0788580796807,45.437685987626
45.3,50.4931816471303,49.6086520699954,49.0909322957358,47.8169543059732,47.0300689907347,46.2181646247106,46.0778464488694,45.4366625488682
45.4,50.4919363360827,49.6073913619586,49.0897111556718,47.8158374275893,47.0289635473737,46.2170347229306,46.0768377962534,45.4356421696889
45.5,50.490694504658,49.6061338622404,49.0884934449629,47.8147237807397,47.0278613607877,46.2159081958942,46.0758321149051,45.4346248428798
45.6,50.4894561463041,49.6048795622294,49.0872791570286,47.8136133585858,47.0267624236541,46.2147850357818,46.0748293978835,45.4336105612152
45.7,50.4882212544332,49.6036284533081,49.0860682852554,47.812506154263,47.0256667286284,46.2136652347524,46.0738296382354,45.4325993174532
45.8,50.486989822423,49.6023805268534,49.0848608229965,47.8114021608815,47.0245742683454,46.2125487849437,46.0728328289952,45.4315911043355
45.9,50.485761843617,49.6011357742369,49.0836567635731,47.8103013715268,47.0234850354189,46.2114356784729,46.0718389631853,45.4305859145885
46,50.4845373113252,49.5998941868256,49.0824561002747,47.8092037792602,47.0223990224427,46.2103259074375,46.0708480338167,45.4295837409232
46.1,50.4833162188249,49.5986557559823,49.0812588263595,47.8081093771191,47.021316221991,46.2092194639153,46.0698600338891,45.4285845760358
46.2,50.4820985593609,49.5974204730661,49.0800649350554,47.8070181581179,47.0202366266188,46.2081163399654,46.0688749563912,45.4275884126085
46.3,50.4808843261464,49.5961883294326,49.0788744195604,47.8059301152483,47.0191602288625,46.2070165276284,46.0678927943012,45.4265952433093
46.4,50.4796735123635,49.5949593164348,49.0776872730428,47.8048452414799,47.0180870212404,46.2059200189274,46.0669135405869,45.425605060793
46.5,50.4784661111639,49.5937334254229,49.0765034886425,47.8037635297606,47.0170169962531,46.204826805868,46.0659371882062,45.4246178577013
46.6,50.4772621156692,49.5925106477456,49.075323059471,47.8026849730173,47.015950146384,46.2037368804389,46.0649637301076,45.4236336266635
46.7,50.476061518972,49.5912909747496,49.0741459786121,47.801609564156,47.0148864641,46.2026502346129,46.0639931592298,45.4226523602966
46.8,50.4748643141359,49.5900743977808,49.0729722391225,47.8005372960629,47.0138259418515,46.2015668603469,46.063025468503,45.4216740512059
46.9,50.4736704941964,49.5888609081843,49.0718018340325,47.7994681616044,47.0127685720733,46.2004867495825,46.0620606508484,45.4206986919855
47,50.4724800521614,49.5876504973049,49.0706347563463,47.7984021536278,47.011714347185,46.1994098942468,46.061098699179,45.4197262752186
47.1,50.4712929810119,49.5864431564875,49.0694709990425,47.7973392649617,47.0106632595914,46.1983362862524,46.0601396063996,45.4187567934779
47.2,50.4701092737024,49.5852388770777,49.068310555075,47.7962794884167,47.0096153016828,46.1972659174984,46.0591833654073,45.417790239326
47.3,50.4689289231613,49.5840376504218,49.0671534173733,47.7952228167856,47.0085704658357,46.1961987798707,46.0582299690919,45.4168266053158
47.4,50.4677519222919,49.5828394678676,49.065999578843,47.7941692428439,47.0075287444132,46.1951348652422,46.057279410336,45.4158658839912
47.5,50.4665782639726,49.5816443207647,49.0648490323663,47.7931187593505,47.0064901297654,46.1940741654737,46.0563316820152,45.414908067887
47.6,50.4654079410575,49.5804522004646,49.0637017708029,47.792071359048,47.0054546142298,46.1930166724141,46.0553867769988,45.4139531495295
47.7,50.4642409463772,49.5792630983215,49.06255778699,47.7910270346632,47.0044221901319,46.1919623779012,46.0544446881497,45.4130011214372
47.8,50.4630772727388,49.5780770056923,49.061417073743,47.7899857789075,47.0033928497856,46.1909112737617,46.0535054083251,45.4120519761206
47.9,50.461916912927,49.5768939139374,49.0602796238564,47.7889475844775,47.0023665854932,46.1898633518119,46.0525689303764,45.411105706083
48,50.4607598597044,49.5757138144205,49.0591454301037,47.7879124440553,47.0013433895467,46.1888186038583,46.0516352471497,45.4101623038208
48.1,50.4596061058118,49.5745366985095,49.0580144852382,47.786880350309,47.0003232542273,46.1877770216979,46.050704351486,45.4092217618239
48.2,50.4584556439692,49.5733625575765,49.0568867819936,47.7858512958932,46.9993061718067,46.1867385971185,46.0497762362218,45.4082840725759
48.3,50.4573084668758,49.5721913829985,49.0557623130843,47.7848252734494,46.9982921345465,46.1857033218994,46.0488508941887,45.4073492285545
48.4,50.4561645672109,49.5710231661572,49.0546410712061,47.7838022756063,46.9972811346997,46.1846711878118,46.0479283182146,45.4064172222321
48.5,50.4550239376343,49.56985789844,49.0535230490365,47.7827822949806,46.9962731645103,46.183642186619,46.0470085011232,45.4054880460761
48.6,50.4538865707866,49.5686955712399,49.052408239235,47.781765324177,46.995268216214,46.1826163100772,46.0460914357346,45.4045616925488
48.7,50.45275245929,49.5675361759558,49.0512966344443,47.7807513557889,46.9942662820388,46.1815935499355,46.0451771148658,45.4036381541085
48.8,50.4516215957486,49.5663797039931,49.05018822729,47.7797403823986,46.9932673542049,46.1805738979366,46.0442655313306,45.4027174232092
48.9,50.4504939727488,49.565226146764,49.0490830103814,47.778732396578,46.9922714249257,46.1795573458174,46.0433566779398,45.4017994923014
49,50.4493695828603,49.5640754956876,49.047980976312,47.7777273908888,46.9912784864075,46.1785438853089,46.0424505475022,45.400884353832
49.1,50.4482484186358,49.5629277421902,49.0468821176598,47.7767253578831,46.9902885308507,46.1775335081369,46.0415471328239,45.3999720002451
49.2,50.4471304726122,49.561782877706,49.0457864269881,47.7757262901033,46.9893015504493,46.1765262060224,46.0406464267093,45.3990624239821
49.3,50.4460157373104,49.5606408936771,49.0446938968456,47.7747301800834,46.9883175373921,46.175521970682,46.039748421961,45.3981556174819
49.4,50.4449042052364,49.5595017815536,49.0436045197668,47.7737370203485,46.9873364838623,46.1745207938283,46.0388531113801,45.3972515731816
49.5,50.4437958688815,49.5583655327945,49.0425182882728,47.7727468034156,46.9863583820387,46.1735226671702,46.0379604877668,45.3963502835165
49.6,50.4426907207224,49.5572321388674,49.0414351948716,47.771759521794,46.9853832240953,46.1725275824133,46.0370705439201,45.3954517409203
49.7,50.4415887532224,49.556101591249,49.0403552320583,47.7707751679856,46.9844110022021,46.1715355312604,46.0361832726384,45.3945559378261
49.8,50.4404899588312,49.5549738814256,49.039278392316,47.7697937344855,46.9834417085254,46.1705465054117,46.0352986667199,45.3936628666659
49.9,50.4393943299855,49.553849000893,49.0382046681157,47.7688152137818,46.982475335228,46.1695604965653,46.0344167189623,45.3927725198714
50,50.4383018591098,49.5527269411571,49.0371340519171,47.7678395983568,46.9815118744696,46.1685774964175,46.0335374221638,45.391884889874
