"Freq [GHz]","lost_power_fraction [] - g='14.5um'","lost_power_fraction [] - g='16.5um'","lost_power_fraction [] - g='17.5um'","lost_power_fraction [] - g='18.5um'","lost_power_fraction [] - g='19.5um'","lost_power_fraction [] - g='20.5um'","lost_power_fraction [] - g='21.5um'","lost_power_fraction [] - g='22.5um'","lost_power_fraction [] - g='23.5um'","lost_power_fraction [] - g='25.5um'"
19.4,0.0696451818903291,0.0636192264964041,0.061988830381143,0.0605758394919775,0.058572758569556,0.0577827780338511,0.0565693081311451,0.0562904100832199,0.0562241122706926,0.0548463117637961
19.5,0.0698532598334514,0.0638068250360263,0.0621813554504775,0.0607533580215769,0.0587518995162303,0.0579576895891504,0.0567390605965855,0.0564602771747727,0.0563991089640019,0.0550116803574753
19.6,0.070061166512971,0.0639942210030777,0.0623739875853025,0.0609305695263336,0.0589310127324935,0.0581326055820578,0.0569086915571786,0.0566299748303636,0.0565739831945939,0.055176724983644
19.7,0.0702688899650296,0.0641814061333512,0.0625667204675941,0.0611074612962364,0.0591100943683971,0.058307521759075,0.0570781963896266,0.0567995003359577,0.0567487265226132,0.0553414392966281
19.8,0.070476418172461,0.064368372284784,0.0627595477712339,0.0612840203985044,0.059289140636851,0.0584824341838066,0.0572475706676002,0.0569688511813083,0.0569233306492834,0.0555058171724745
19.9,0.070683739045038,0.0645551114289334,0.0629524631625999,0.0614602336459018,0.0594681478129734,0.0586573392609806,0.0574168101654757,0.0571380250605965,0.0570977874249846,0.0556698527160284
20,0.0708908403965962,0.0647416156404825,0.0631454603011898,0.0616360875612497,0.0596471122334273,0.0588322337625262,0.0575859108619777,0.0573070198729643,0.0572720888573028,0.0558335402681581
20.1,0.071097709918637,0.0649278770845493,0.0633385328402497,0.0618115683377032,0.0598260302957914,0.0590071148560007,0.0577548689437253,0.0574758337229454,0.057446227119037,0.0559968744131216
20.2,0.0713043351499833,0.0651138880014978,0.0635316744274178,0.0619866617942651,0.0600048984579263,0.0591819801357088,0.0579236808086906,0.0576444649207916,0.0576201945561659,0.0561598499860849
20.3,0.0715107034419444,0.0652996406889653,0.0637248787053776,0.0621613533259656,0.0601837132373425,0.0593568276569394,0.0580923430695575,0.0578129119826893,0.0577939836957656,0.0563224620807757
20.4,0.0717168019184127,0.065485127480723,0.0639181393125274,0.0623356278480407,0.0603624712105843,0.0595316559737861,0.0582608525569941,0.0579811736308709,0.057967587253861,0.0564847060572902
20.5,0.071922617430219,0.0656703407219637,0.0641114498836511,0.0625094697333461,0.060541169012581,0.0597064641811404,0.0584292063228265,0.0581492487936094,0.0581409981432264,0.0566465775500291
20.6,0.0721281365029364,0.0658552727405416,0.0643048040505931,0.0626828627421436,0.0607198033360201,0.0598812519615274,0.0585974016431264,0.0583171366051036,0.0583142094810952,0.0568080724757909
20.7,0.0723333420964698,0.0660399129050198,0.064498195746028,0.0628557852050887,0.0608983702454374,0.0600560194499393,0.0587654344211832,0.0584848345574545,0.0584872125122405,0.0569691832788601
20.8,0.0725382227940397,0.0662242561590472,0.0646916181723222,0.0630282237919302,0.0610768671719421,0.0602307678900359,0.0589333039512991,0.0586523440388374,0.0586600027504736,0.0571299101673987
20.9,0.0727427637348676,0.0664082945512296,0.0648850649565728,0.0632001598835601,0.0612552909790511,0.0604054990936881,0.0591010082065669,0.0588196648051615,0.0588325739785569,0.0572902499642219
21,0.0729469494344069,0.0665920199425087,0.0650785297256579,0.0633715738639398,0.061433638585289,0.0605802157182473,0.0592685453958684,0.0589867968166035,0.0590049202140201,0.0574501998085715
21.1,0.0731507636817105,0.0667754239463494,0.0652720061068904,0.0635424449924928,0.061611906963441,0.0607549213541103,0.0594359139665222,0.0591537402368981,0.0591770357164187,0.0576097571648855
21.2,0.073354189421836,0.0669584978597919,0.0654654877286443,0.0637127512598524,0.0617900931397832,0.0609296206253247,0.0596031126068392,0.0593204954324998,0.0593489149944908,0.0577689198316843
21.3,0.0735572086208923,0.0671412325839138,0.0656589682209727,0.0638824692245119,0.0619681941932742,0.0611043193057536,0.0597701402486052,0.0594870629716179,0.059520552813193,0.0579276859505856
21.4,0.0737598021109443,0.0673236185320922,0.0658524412161807,0.0640515738275257,0.0621462072547074,0.0612790244538891,0.0599369960694714,0.0596534436231303,0.0596919442006249,0.058086054015435
21.5,0.0739619494114619,0.0675056455240785,0.0660459003493753,0.0642200381819037,0.0623241295058253,0.0614537445700693,0.0601036794952827,0.0598196383553627,0.0598630844548269,0.0582440228815559
21.6,0.0741636285233648,0.0676873026636186,0.0662393392589733,0.0643878333327737,0.0625019581783923,0.0616284897807673,0.0602701902023164,0.0599856483347415,0.0600339691504531,0.0584015917751095
21.7,0.0743648156909545,0.0678685781969098,0.0664327515871629,0.0645549279836714,0.0626796905532052,0.0618032720557187,0.0604365281194588,0.0601514749243157,0.0602045941453133,0.0585587603025629
21.8,0.0745654851261029,0.0680494593486996,0.0666261309803134,0.0647212881835006,0.0628573239590749,0.0619781054650666,0.0606026934303094,0.0603171196821468,0.0603749555867774,0.0587155284602648
