"Freq [GHz]","dB(St(2,1)) [] - g='14.5um'","dB(St(2,1)) [] - g='16.5um'","dB(St(2,1)) [] - g='17.5um'","dB(St(2,1)) [] - g='18.5um'","dB(St(2,1)) [] - g='19.5um'","dB(St(2,1)) [] - g='20.5um'","dB(St(2,1)) [] - g='21.5um'","dB(St(2,1)) [] - g='22.5um'","dB(St(2,1)) [] - g='23.5um'","dB(St(2,1)) [] - g='25.5um'"
30,-0.416944503609273,-0.377572075507062,-0.370954149939497,-0.359904390796386,-0.347764587535188,-0.349405149517068,-0.336353520073408,-0.332592443601983,-0.33419877438383,-0.321552716334279
30.1,-0.417929285048036,-0.378506742936925,-0.371652769292213,-0.360715413577017,-0.348582787095518,-0.350083339840793,-0.337124207298676,-0.333370989380164,-0.335030419946304,-0.322381530847575
30.2,-0.418919649922498,-0.379447231997376,-0.372351457544009,-0.361534145853481,-0.349404665486441,-0.350771210356531,-0.337902629513289,-0.334153536577207,-0.335872007513713,-0.323221617544137
30.3,-0.419915580439442,-0.380393539680316,-0.373050055529937,-0.362360666742205,-0.350230330155518,-0.351468814206445,-0.338688890134306,-0.3349400954805,-0.336723670992566,-0.324073130969435
30.4,-0.420917055403201,-0.381345659133126,-0.373748397640949,-0.363195064758006,-0.351059906098375,-0.352176199382875,-0.339483090028639,-0.335730676045714,-0.337585544423213,-0.324936214371164
30.5,-0.42192410406606,-0.382303636368884,-0.374446306109122,-0.364037515948419,-0.351893579281894,-0.352893504929064,-0.340285406835338,-0.336525327628482,-0.33845786441683,-0.325811114214998
30.6,-0.422936643968063,-0.38326739966847,-0.375143605560609,-0.364888047404155,-0.352731478470686,-0.353620671038686,-0.341095857122444,-0.337324020441173,-0.33934066426669,-0.326697833152218
30.7,-0.423954643550151,-0.384236930321919,-0.375840112669057,-0.365746769620451,-0.353573795243551,-0.354357727228272,-0.341914531432742,-0.338126764167639,-0.340234076553747,-0.327596471692846
30.8,-0.424978067748677,-0.385212205575012,-0.376535639423708,-0.366613798109444,-0.354420748345763,-0.355104695929918,-0.342741515873587,-0.338933568671233,-0.341138232569132,-0.328507113134596
30.9,-0.42600687792815,-0.386193198537946,-0.377229994124782,-0.367489252193738,-0.355272586661834,-0.355861591980284,-0.343576891515128,-0.33974444414253,-0.342053261801875,-0.329429821887857
31,-0.427041031799842,-0.387179878077527,-0.3779229827405,-0.368373253716443,-0.356129592452409,-0.356628422091164,-0.344420733726196,-0.340559401255713,-0.342979291349308,-0.330364641720813
31.1,-0.428080483326698,-0.388172208692682,-0.378614410731474,-0.369265925650507,-0.356992084867064,-0.357405184299624,-0.345273111443294,-0.341378451334202,-0.343916445241799,-0.331311593928035
31.2,-0.429125182615068,-0.389170150372655,-0.379304085479507,-0.370167390590153,-0.357860423741214,-0.358191867395308,-0.346134086367824,-0.342201606525406,-0.344864843673154,-0.332270675427248
31.3,-0.430175075792878,-0.390173658437379,-0.379991819498405,-0.371077769107873,-0.35873501368062,-0.358988450323153,-0.347003712086865,-0.343028879984842,-0.34582460212767,-0.333241856790678
31.4,-0.431230104874107,-0.391182683358928,-0.380677434658053,-0.371997177960263,-0.359616308428792,-0.359794901559824,-0.347882033112337,-0.343860286069708,-0.346795830393876,-0.3342250802185
31.5,-0.432290207609016,-0.392197170563139,-0.381360767723055,-0.372925728127146,-0.360504815503344,-0.360611178462277,-0.348769083834056,-0.344695840541775,-0.347778631454943,-0.335220257463842
31.6,-0.433355317319407,-0.393217060210099,-0.382041677601058,-0.373863522668459,-0.361401101073047,-0.361437226587317,-0.349664887381776,-0.345535560779489,-0.348773100244887,-0.33622726772079
31.7,-0.434425362718055,-0.394242286952166,-0.382720054818863,-0.374810654385189,-0.362305795029513,-0.362272978981034,-0.350569454391868,-0.346379465999011,-0.349779322259609,-0.337245955488392
31.8,-0.435500267711059,-0.395272779668029,-0.38339583390978,-0.375767203271462,-0.363219596183871,-0.363118355437363,-0.35148278167447,-0.347227577483751,-0.350797372011333,-0.338276128426001
31.9,-0.436579951182004,-0.396308461170856,-0.384069009616133,-0.376733233747386,-0.364143277488569,-0.363973261725389,-0.352404850777574,-0.348079918821568,-0.351827311315085,-0.339317555217433
32,-0.437664326756428,-0.397349247889076,-0.384739658106507,-0.377708791664393,-0.36507769114575,-0.364837588785059,-0.353335626445015,-0.348936516148898,-0.352869187395594,-0.340369963463525
32.1,-0.438753302544874,-0.39839504951748,-0.385407964805855,-0.378693901078188,-0.366023773415973,-0.365711211891684,-0.354275054966225,-0.349797398400351,-0.353923030803537,-0.341433037624884
32.2,-0.439846780862883,-0.399445768636581,-0.386074260974397,-0.379688560788321,-0.366982548881006,-0.366593989789885,-0.355223062416648,-0.350662597562208,-0.354988853130322,-0.342506417038964
32.3,-0.440944657925782,-0.400501300297938,-0.3867390718987,-0.380692740648212,-0.367955133842419,-0.367485763797807,-0.356179552789164,-0.351532148927604,-0.356066644511562,-0.343589694037852
32.4,-0.442046823516231,-0.401561531573073,-0.387403180543331,-0.381706377655122,-0.368942738450346,-0.36838635688366,-0.357144406017883,-0.352406091350693,-0.357156370910586,-0.344682412194802
32.5,-0.443153160621966,-0.402626341063364,-0.38806771184541,-0.382729371836286,-0.369946667055032,-0.36929557271628,-0.358117475898239,-0.353284467496242,-0.358257971174815,-0.345784064730211
32.6,-0.444263545041463,-0.403695598368163,-0.388734244635714,-0.383761581955232,-0.370968316155567,-0.370213194693097,-0.359098587908935,-0.354167324080411,-0.359371353860357,-0.346894093108514
32.7,-0.445377844954464,-0.404769163508583,-0.389404960589584,-0.384802821071108,-0.372009169189458,-0.371138984948587,-0.360087536943843,-0.355054712097319,-0.360496393822516,-0.348011885859701
32.8,-0.446495920454662,-0.405846886303808,-0.390082842830014,-0.385852851993547,-0.373070787264662,-0.372072683348015,-0.361084084965029,-0.355946687024673,-0.361632928573645,-0.349136777659606
32.9,-0.44761764005118,-0.406928624445978,-0.390772022231963,-0.386911422648833,-0.374154912711427,-0.373014042346791,-0.362087992988028,-0.356843332096926,-0.362780808557166,-0.350268076194653
33,-0.448742843682514,-0.408014202608803,-0.391478074182862,-0.387978175590615,-0.375263236885258,-0.373962749419484,-0.363098944765776,-0.357744713256673,-0.363939780476889,-0.351404994925807
33.1,-0.449871345892257,-0.409103415798338,-0.392208372659174,-0.389052651871475,-0.376397330973242,-0.374918433425059,-0.364116551737631,-0.358650877679204,-0.365109488903144,-0.352546671803891
33.2,-0.451002968565152,-0.410196065339629,-0.392972890833047,-0.390134365819498,-0.377558851700104,-0.37588073421871,-0.365140418380229,-0.359561900226983,-0.366289579533949,-0.353692221780258
33.3,-0.452137522447628,-0.411291938391313,-0.39378497465631,-0.391222759373959,-0.378749383600604,-0.37684926431561,-0.366170103866406,-0.36047786059789,-0.367479639242059,-0.354840706499315
33.4,-0.453274806376598,-0.412390806975698,-0.39466240933539,-0.392317198479522,-0.37997037977694,-0.377823607944051,-0.367205119689205,-0.361398843150556,-0.368679191362766,-0.355991135667058
33.5,-0.454414606444228,-0.413492426942755,-0.39562874975141,-0.393416970009088,-0.381223090472586,-0.378803320144093,-0.368244927397967,-0.362324936596676,-0.369887690932108,-0.357142468901843
33.6,-0.455556695094225,-0.414596536866424,-0.396714891164248,-0.394521279349129,-0.382508479283404,-0.379787925925461,-0.369288936493077,-0.363256233528434,-0.371104519937748,-0.358293618087569
33.7,-0.456700830145378,-0.41570285687236,-0.397960737682031,-0.395629248787132,-0.383827127712328,-0.380776919499392,-0.370336502531478,-0.364192829743157,-0.372328982657454,-0.359443450244331
33.8,-0.457846753738156,-0.416811087396636,-0.399416580333117,-0.39673991684338,-0.385179129984969,-0.381769763601218,-0.371386925500084,-0.365134823319635,-0.37356030117219,-0.360590790924912
33.9,-0.458994191200274,-0.417920907876277,-0.401143346005324,-0.397852238687281,-0.386563981579748,-0.382765888921261,-0.372439448519082,-0.366082313391941,-0.374797611154418,-0.361734428138946
34,-0.460142849827205,-0.419031975373241,-0.403210162689284,-0.398965087771688,-0.387980466735978,-0.383764693663337,-0.373493256940907,-0.367035398556274,-0.37603995804501,-0.362873116798835
34.1,-0.461292417574447,-0.420143923135199,-0.405686796121374,-0.400077258805724,-0.389426552156002,-0.384765543251247,-0.374547477914479,-0.367994174834193,-0.377286293745075,-0.364005583673065
34.2,-0.46244256165827,-0.421256359097882,-0.408627990398507,-0.401187472167863,-0.390899295991003,-0.385767770204943,-0.375601180485792,-0.368958733102152,-0.378535473961124,-0.365130532824086
34.3,-0.4635929270631,-0.422368864335984,-0.412047981490875,-0.402294379835061,-0.392394782677016,-0.386770674208787,-0.376653376307342,-0.369929155880788,-0.379786256351605,-0.366246651498839
34.4,-0.464743134954281,-0.423480991471816,-0.415888542867994,-0.403396572871809,-0.393908094873636,-0.387773522395461,-0.377703021027173,-0.370905513359878,-0.381037299631548,-0.367352616430929
34.5,-0.465892780996213,-0.42459226305353,-0.419993494060299,-0.404492590484173,-0.395433333241661,-0.388775549868953,-0.3787490164258,-0.371887858513816,-0.382287163796165,-0.368447100504609
34.6,-0.467041433578029,-0.425702169918384,-0.424111163313456,-0.40558093060019,-0.396963692729787,-0.389775960491006,-0.379790213363385,-0.372876221140735,-0.38353431162535,-0.369528779721997
34.7,-0.468188631950254,-0.426810169559302,-0.42794097535819,-0.406660061889782,-0.398491600260252,-0.390773927954329,-0.380825415591689,-0.373870600633033,-0.384777111626357,-0.370596340407099
34.8,-0.469333884279425,-0.427915684518107,-0.431213903734125,-0.407728437086547,-0.400008913334806,-0.391768597165641,-0.381853384474492,-0.374870957261973,-0.386013842562069,-0.371648486573155
34.9,-0.470476665629739,-0.429018100832303,-0.433766980111682,-0.408784507422772,-0.401507172616849,-0.39275908596028,-0.382872844646141,-0.375877201732642,-0.387242699695346,-0.372683947373459
35,-0.471616415885398,-0.430116766568346,-0.435571926331807,-0.409826737939356,-0.402977894830912,-0.393744487168048,-0.383882490621277,-0.376889182740472,-0.388461802855351,-0.373701484551561
35.1,-0.472752537631381,-0.431210990479238,-0.436711075057088,-0.410853623387734,-0.40441288644817,-0.394723871047645,-0.384880994349163,-0.37790667224037,-0.389669206400546,-0.374699899802794
35.2,-0.47388439401571,-0.432300040830618,-0.437326077309379,-0.411863704402889,-0.405804554710613,-0.395696288103888,-0.385867013683664,-0.378929348124722,-0.390862911112475,-0.375678041958301
35.3,-0.475011306622675,-0.433383144445838,-0.437569778555361,-0.412855583597856,-0.407146191463515,-0.396660772297473,-0.386839201715744,-0.379956774006885,-0.392040878007702,-0.376634813902028
35.4,-0.476132490422373,-0.434459411431072,-0.437575159043882,-0.413827737841522,-0.408431619432322,-0.39761624769302,-0.387796055248939,-0.380988409717245,-0.393200849377768,-0.377568949997917
35.5,-0.477247225036191,-0.43552804132489,-0.437449093253827,-0.414779121604514,-0.409657066808265,-0.398561804255705,-0.388736385529559,-0.382023464957194,-0.394340910446972,-0.378479692338285
35.6,-0.47835469391558,-0.43658813279608,-0.437264949459369,-0.415708617060815,-0.410819646578811,-0.399496449553082,-0.389658895731673,-0.383060999852504,-0.395459004526715,-0.379366145703292
35.7,-0.479454031361963,-0.437638742725908,-0.437071436205091,-0.416615225048275,-0.411917857838285,-0.40041919158825,-0.390562328675859,-0.384099844328477,-0.396553108120157,-0.380227492410636
35.8,-0.480544321201742,-0.438678887367699,-0.436898878320967,-0.417498075325153,-0.412951521823747,-0.401329043950043,-0.391445478755156,-0.385138560677313,-0.397621252111565,-0.381062996659425
35.9,-0.481624595843188,-0.43970754416889,-0.436764750374809,-0.418356434767205,-0.413921658082632,-0.402225031290622,-0.392307203850534,-0.386175403355944,-0.398661543516362,-0.38187200817213
36,-0.482693835817893,-0.44072365434619,-0.436677952716018,-0.419189713325209,-0.414830316956961,-0.403106195093007,-0.393146437017633,-0.387208277014038,-0.399672187361291,-0.382653965094148
36.1,-0.483750969924214,-0.441726126304993,-0.436641882124067,-0.419997467630399,-0.415680385915793,-0.403971599682367,-0.393962197716546,-0.388234694331371,-0.40065150822439,-0.383408396123207
36.2,-0.48479487610362,-0.442713839992775,-0.436656537619121,-0.420779402206553,-0.416475386443022,-0.404820338426424,-0.394753602353996,-0.38925173597286,-0.401597970940232,-0.384134921852888
36.3,-0.485824383194452,-0.443685652270237,-0.436719919221891,-0.421535368319362,-0.417219275757391,-0.405651540061905,-0.395519873911098,-0.390256015843896,-0.402510199967331,-0.38483325532674
36.4,-0.486838273720117,-0.444640403375623,-0.436828934137352,-0.422265360561416,-0.417916264289969,-0.406464375076608,-0.39626035044147,-0.391243655818898,-0.403386996926019,-0.385503201812545
36.5,-0.487835287878248,-0.445576924542508,-0.436979970498056,-0.422969511333665,-0.418570656211634,-0.407258062069242,-0.396974492243896,-0.39221027515353,-0.404227355844425,-0.386144657817382
36.6,-0.488814128904377,-0.446494046812882,-0.43716925152691,-0.423648083436452,-0.419186716895018,-0.408031874003739,-0.397661887539725,-0.393151000753231,-0.405030475700088,-0.386757609375659
36.7,-0.48977346998481,-0.44739061106159,-0.437393046998636,-0.424301461026052,-0.419768568336062,-0.408785144270008,-0.39832225651812,-0.394060505171092,-0.405795769911715,-0.387342129652399
36.8,-0.490711962888652,-0.448265479217434,-0.437647793262839,-0.424930139222653,-0.420320111399119,-0.409517272460344,-0.398955453649805,-0.394933079391517,-0.406522872517791,-0.387898375912493
36.9,-0.49162824847524,-0.449117546628498,-0.437930155527488,-0.425534712673224,-0.420844972300792,-0.410227729769582,-0.399561468212139,-0.395762746812756,-0.407211640873681,-0.388426585914919
37,-0.492520969209655,-0.449945755476626,-0.438237054327725,-0.426115863379139,-0.421346469930885,-0.410916063928048,-0.400140423012423,-0.396543423044442,-0.407862154800475,-0.388927073796016
37.1,-0.493388783782885,-0.450749109097255,-0.438565670323001,-0.426674348092078,-0.421827600299084,-0.411581903579617,-0.400692571340989,-0.39726912291774,-0.408474712223474,-0.389400225511222
37.2,-0.49423038388262,-0.45152668700966,-0.438913436467506,-0.427210985566754,-0.422291034455354,-0.412224962022321,-0.401218292228864,-0.397934211355589,-0.409049821441727,-0.389846493906994
37.3,-0.495044513095819,-0.452277660408263,-0.439278023281538,-0.427726643935264,-0.422739126529215,-0.41284504023672,-0.401718084126229,-0.398533688648638,-0.409588190265027,-0.390266393496397
37.4,-0.495829987841707,-0.453001307812253,-0.439657320801677,-0.428222228438216,-0.423173928964826,-0.413442029136952,-0.402192557152979,-0.399063493801793,-0.410090712340141,-0.390660495011687
37.5,-0.496585720136466,-0.453697030520109,-0.44004941940288,-0.428698669713325,-0.423597212511814,-0.414015910990572,-0.402642424103793,-0.399520802967858,-0.410558451057493,-0.391029419805609
37.6,-0.49731074187868,-0.454364367472053,-0.4404525907968,-0.429156912806399,-0.424010489012663,-0.414566759967508,-0.403068490413868,-0.39990429494135,-0.410992621482481,-0.391373834170926
37.7,-0.498004230220807,-0.4550030090883,-0.44086526994616,-0.429597907032355,-0.42441503546911,-0.41509474179244,-0.403471643307245,-0.40021435372918,-0.411394570789191,-0.391694443643639
37.8,-0.498665373393872,-0.45561266833682,-0.441286071584025,-0.430022521425194,-0.424811885051813,-0.415600003312932,-0.403852737698956,-0.400452850567208,-0.41176561446593,-0.39199187803733
37.9,-0.499293713159412,-0.456193376772401,-0.441713691404055,-0.430431700391812,-0.425201927369298,-0.416082894891555,-0.404212805059791,-0.400623887485707,-0.412107325032392,-0.392266915914033
38,-0.499889180967176,-0.456745491976844,-0.442146922823992,-0.430826434007298,-0.425585910264895,-0.416543958978568,-0.404553016759898,-0.400733575341895,-0.412421473122231,-0.392520460604602
38.1,-0.500451795537423,-0.457269417777043,-0.442584703244081,-0.431207605880368,-0.425964400987869,-0.416983708267652,-0.404874470996588,-0.400789128654673,-0.412709726503283,-0.392753319682561
38.2,-0.50098184048375,-0.457765747670855,-0.443026063581708,-0.431576067889248,-0.426337842616981,-0.417402731853331,-0.405178288820831,-0.400798881831919,-0.412973780828549,-0.392966313008059
38.3,-0.501479880065195,-0.458235263403509,-0.44347011852234,-0.431932636046999,-0.426706571276172,-0.417801689839094,-0.405465603079862,-0.400771892673629,-0.413215340820245,-0.393160268031623
38.4,-0.501946769955838,-0.458678929971634,-0.443916057886251,-0.432278087269981,-0.427070831573705,-0.41818130731735,-0.405737547978258,-0.400717520194017,-0.413436102836732,-0.393336015387609
38.5,-0.502383662118001,-0.459097887006082,-0.444363138994947,-0.432613156983014,-0.427430790334656,-0.41854236781281,-0.405995249380325,-0.400645014830186,-0.413637739026837,-0.39349438479654
38.6,-0.502792003014933,-0.459493436608924,-0.444810679927341,-0.432938537486585,-0.427786548731381,-0.418885706288415,-0.406239815949396,-0.400563154118196,-0.413821883214243,-0.39363620128944
38.7,-0.503173524612888,-0.459867027847741,-0.445258053564345,-0.433254877008214,-0.42813815293578,-0.419212201818985,-0.406472331192467,-0.400479947934749,-0.413990118596108,-0.393762281761765
38.8,-0.503530227893791,-0.460220238234302,-0.445704682329684,-0.433562779358743,-0.428485603426064,-0.419522770040067,-0.406693846453151,-0.400402426530375,-0.41414396728649,-0.393873431860591
38.9,-0.503864358916144,-0.46055475262801,-0.446150033544833,-0.43386280411512,-0.428828863082474,-0.419818355480109,-0.406905374871575,-0.400336513921416,-0.414284881688256,-0.393970443203296
39,-0.504178377804014,-0.460872340100517,-0.446593615324023,-0.434155467253822,-0.429167864202032,-0.42009992388158,-0.407107886308413,-0.400286980386537,-0.414414237636286,-0.394054090923055
39.1,-0.504474921391261,-0.461174829370596,-0.447034972945079,-0.43444124216305,-0.429502514555969,-0.420368454612987,-0.407302303211814,-0.400257461729618,-0.414533329222859,-0.394125131532819
39.2,-0.504756760573083,-0.461464083464334,-0.447473685638293,-0.434720560966921,-0.42983270260454,-0.420624933266389,-0.407489497389462,-0.400250529801413,-0.414643365190107,-0.394184301096556
39.3,-0.505026753696217,-0.461741974271516,-0.44790936374355,-0.434993816099914,-0.430158301973383,-0.420870344527977,-0.407670287635916,-0.400267798154951,-0.41474546675647,-0.394232313694628
39.4,-0.505287797529226,-0.462010357655807,-0.44834164619145,-0.435261362076226,-0.430479175286674,-0.42110566539892,-0.407845438155113,-0.400310047974364,-0.414840666732318,-0.394269860167883
39.5,-0.505542777478715,-0.462271049734288,-0.448770198269889,-0.435523517404176,-0.430795177441085,-0.421331858833538,-0.408015657711113,-0.400377361824216,-0.414929909773809,-0.394297607124227
39.6,-0.505794518745328,-0.46252580487579,-0.449194709642329,-0.435780566602,-0.431106158395964,-0.421549867850938,-0.408181599435466,-0.400469255655466,-0.415014053623192,-0.394316196189825
39.7,-0.506045740043817,-0.462776295881278,-0.449614892588424,-0.436032762277065,-0.431411965545866,-0.421760610163819,-0.408343861217581,-0.400584802378749,-0.415093871186361,-0.394326243487178
39.8,-0.506299011352064,-0.46302409670903,-0.450030480440803,-0.436280327235743,-0.431712445733539,-0.421964973357707,-0.408502986604525,-0.40072274286524,-0.415170053305696,-0.394328339321367
39.9,-0.50655671691642,-0.463270668000271,-0.450441226195731,-0.436523456596391,-0.432007446954212,-0.422163810641807,-0.408659466137229,-0.400881582301417,-0.415243212093575,-0.394323048056179
40,-0.506821024449381,-0.463517345551048,-0.450846901277555,-0.436762319882529,-0.432296819795246,-0.422357937182061,-0.408813739054171,-0.401059671373797,-0.415313884703736,-0.394310908161994
40.1,-0.507093861130571,-0.463765331771093,-0.451247294439819,-0.436997063077228,-0.432580418649828,-0.422548127017665,-0.408966195296213,-0.401255272829221,-0.415382537428309,-0.394292432417643
40.2,-0.507376896689198,-0.464015690074674,-0.451642210787483,-0.437227810623918,-0.4328581027372,-0.422735110552319,-0.409117177751655,-0.401466614623773,-0.415449570020841,-0.394268108249014
40.3,-0.50767165842879,-0.464269382013502,-0.452031413845764,-0.437454630072221,-0.433129676392539,-0.422919554107346,-0.409266975673286,-0.401692051421068,-0.415515310338184,-0.394238349655199
40.4,-0.507979170061529,-0.464527159529988,-0.452414793069585,-0.437677647176859,-0.433395069139518,-0.423102125356223,-0.409415858452981,-0.401929703069787,-0.415580052698134,-0.394203651348507
40.5,-0.508300288699203,-0.464789658384439,-0.452792198152751,-0.437896932664948,-0.433654159486787,-0.423283412841574,-0.409564041842839,-0.402177904232428,-0.415644022815188,-0.394164427205493
40.6,-0.508635612904208,-0.465057378728201,-0.453163492177072,-0.438112543054636,-0.433906833452223,-0.423463956765038,-0.409711704982964,-0.402435066078864,-0.415707398000393,-0.394121068187148
40.7,-0.508985495872581,-0.465330691005907,-0.453528551072049,-0.43832452225854,-0.434152984972351,-0.423644249008712,-0.409858993112803,-0.402699686323482,-0.415770311522248,-0.394073943135744
40.8,-0.509350062230935,-0.465609843233448,-0.453887263135485,-0.438532903098755,-0.434392516241142,-0.423824733552104,-0.410006020265301,-0.40297035498259,-0.415832856831329,-0.394023399623353
40.9,-0.509729227529232,-0.465894969336911,-0.454239528608736,-0.438737708733754,-0.434625337989111,-0.424005807244588,-0.410152871919136,-0.403245756850992,-0.415895091622173,-0.393969764841143
41,-0.510122719549146,-0.466186098254306,-0.454585259301193,-0.438938953998573,-0.434851369712739,-0.424187820892139,-0.410299607589241,-0.403524671521485,-0.415957041712746,-0.393913346520031
41.1,-0.510530100620015,-0.466483163525854,-0.454924378258715,-0.439136646660185,-0.435070539862265,-0.424371080617743,-0.410446263338787,-0.403805971614048,-0.416018704727422,-0.393854433873716
41.2,-0.510950790228158,-0.466786013126995,-0.455256819471964,-0.439330788590958,-0.435282785994871,-0.424555849455893,-0.410592854200359,-0.404088619746379,-0.416080053574978,-0.393793298556397
41.3,-0.511384087314334,-0.467094419330432,-0.455582527620449,-0.439521376863248,-0.435488054899231,-0.424742349143345,-0.410739376496386,-0.404371664662383,-0.416141039717059,-0.393730195628144
41.4,-0.511829191766667,-0.467408088416253,-0.455901457849002,-0.439708404768766,-0.435686302696475,-0.424930762069239,-0.410885810052147,-0.404654236840453,-0.416201596226547,-0.393665364521862
41.5,-0.512285224728368,-0.467726670081705,-0.456213575573407,-0.439891862766151,-0.435877494921817,-0.425121233351422,-0.411032120296764,-0.404935543825774,-0.416261640637713,-0.393599030006258
41.6,-0.51275124744411,-0.468049766433825,-0.456518856312399,-0.440071739360882,-0.436061606590596,-0.425313873007139,-0.411178260249785,-0.405214865468622,-0.416321077592888,-0.393531403140327
41.7,-0.51322627846338,-0.468376940476173,-0.456817285543717,-0.440248021921254,-0.436238622251662,-0.425508758189419,-0.411324172392748,-0.405491549201351,-0.416379801291862,-0.393462682215162
41.8,-0.513709309100863,-0.468707724027932,-0.457108858581662,-0.440420697434265,-0.436408536030652,-0.425705935463256,-0.411469790426146,-0.405765005447999,-0.416437697751646,-0.393393053679706
41.9,-0.514199317122401,-0.469041625035408,-0.457393580474447,-0.44058975320548,-0.436571351665548,-0.425905423098332,-0.411615040914173,-0.406034703230475,-0.416494646885403,-0.393322693047616
42,-0.514695278680312,-0.469378134256656,-0.457671465919354,-0.440755177506304,-0.436727082536131,-0.4261072133576,-0.411759844819617,-0.406300166012331,-0.416550524410135,-0.393251765782774
42.1,-0.515196178563929,-0.469716731315177,-0.457942539194102,-0.440916960172551,-0.436875751688811,-0.426311274764268,-0.411904118932831,-0.406560967804193,-0.416605203592518,-0.393180428161451
42.2,-0.515701018862703,-0.470056890132668,-0.458206834102905,-0.441075093157607,-0.437017391858388,-0.426517554331366,-0.412047777198826,-0.406816729541521,-0.416658556843341,-0.393108828109853
42.3,-0.516208826159872,-0.470398083760955,-0.458464393936065,-0.441229571043738,-0.437152045487286,-0.426725979741217,-0.412190731946981,-0.407067115736647,-0.416710457170332,-0.393037106015453
42.4,-0.516718657387812,-0.470739788640886,-0.45871527144168,-0.441380391514431,-0.437279764743842,-0.426936461464135,-0.412332895028457,-0.407311831399996,-0.416760779499523,-0.392965395511746
42.5,-0.51722960448155,-0.47108148832217,-0.458959528808514,-0.44152755579097,-0.437400611539475,-0.427148894807396,-0.412474178866061,-0.407550619220987,-0.416809401874492,-0.392893824235406
42.6,-0.517740797967832,-0.471422676681107,-0.459197237659022,-0.441671069036056,-0.437514657546112,-0.427363161887913,-0.412614497421859,-0.407783256996061,-0.416856206543213,-0.39282251455591
42.7,-0.518251402908571,-0.471762853406135,-0.459428447788968,-0.441810922943976,-0.437621951720069,-0.42757914120154,-0.412753761550882,-0.408009523426335,-0.416901070955007,-0.392751586696423
42.8,-0.518760623494333,-0.472101534230199,-0.459653251144453,-0.441947131927082,-0.437722586764721,-0.427796691959093,-0.4128918897905,-0.408229257845799,-0.416943887183276,-0.392681156165202
42.9,-0.519267723085387,-0.472438264398502,-0.459871779661754,-0.442079733101373,-0.437816696953555,-0.428015659181791,-0.413028811059221,-0.408442362065127,-0.416984565302247,-0.392611331680453
43,-0.519772006966745,-0.4727726032078,-0.460084143070262,-0.442208751017981,-0.437904393464163,-0.428235890149006,-0.413164453836225,-0.40864873372647,-0.417023013534738,-0.392542221228882
43.1,-0.52027282538263,-0.473104130271942,-0.460290460622521,-0.442334215788398,-0.437985797333158,-0.428457227588993,-0.413298751940292,-0.408848295850601,-0.417059148373018,-0.392473930785346
43.2,-0.520769573240604,-0.473432446545293,-0.460490861131919,-0.442456163338878,-0.438061039479565,-0.428679511127641,-0.41343164510473,-0.409040995437998,-0.417092895159977,-0.39240656487842
43.3,-0.521261689504168,-0.473757175111112,-0.460685483015663,-0.442574635647255,-0.438130260729725,-0.42890257865052,-0.413563079503551,-0.409226802212557,-0.417124188611092,-0.392340227130735
43.4,-0.52174865634069,-0.474077961765855,-0.46087447434241,-0.442689680963348,-0.438193611843716,-0.429126267580497,-0.413693008232509,-0.40940570749529,-0.417152973282762,-0.392275020774595
43.5,-0.522229998082116,-0.474394475426817,-0.461057992884269,-0.44280135401463,-0.438251253543286,-0.429350416073048,-0.413821391748758,-0.409577723196334,-0.41717920399253,-0.39221104914387
43.6,-0.522705280047725,-0.474706408388955,-0.461236206172795,-0.442909716198432,-0.438303356541281,-0.429574864132573,-0.413948198272722,-0.409742880914182,-0.417202846195567,-0.392148416142747
43.7,-0.523174107270771,-0.475013476453544,-0.461409291558277,-0.443014835761834,-0.438350101572588,-0.429799454652569,-0.414073404155363,-0.409901231132493,-0.417223876322356,-0.392087226692379
43.8,-0.523636123163574,-0.475315418949263,-0.461577436272518,-0.443116787970401,-0.43839167942637,-0.430024034383225,-0.414196994213917,-0.410052842504977,-0.417242282081053,-0.392027587156081
43.9,-0.524091008150234,-0.475611998664018,-0.461740837494223,-0.44321565526678,-0.438428290979722,-0.430248454829833,-0.414318962038947,-0.410197801220193,-0.417258062728678,-0.39196960574406
44,-0.524538478290428,-0.475903001703538,-0.461899702417074,-0.443311527420064,-0.438460147232446,-0.430472573085781,-0.41443931027531,-0.410336210438533,-0.417271229314103,-0.391913392898472
44.1,-0.524978283913496,-0.476188237290998,-0.462054248320044,-0.443404501666752,-0.43848746934307,-0.430696252603613,-0.414558050879452,-0.410468189794623,-0.417281804896215,-0.391859061659584
44.2,-0.525410208277909,-0.476467537520011,-0.462204702639705,-0.443494682844071,-0.438510488665811,-0.430919363907789,-0.414675205355328,-0.410593874958609,-0.417289824739785,-0.391806728014028
44.3,-0.525834066267948,-0.47674075707181,-0.462351303044284,-0.443582183516391,-0.438529446788534,-0.431141785253061,-0.414790804970874,-0.410713417250809,-0.417295336491537,-0.39175651122581
44.4,-0.526249703136559,-0.477007772905763,-0.462494297509337,-0.443667124095351,-0.438544595571479,-0.431363403231353,-0.414904890957122,-0.410826983304437,-0.417298400338861,-0.391708534150825
44.5,-0.526656993300983,-0.477268483931353,-0.462633944394601,-0.443749632954203,-0.438556197186748,-0.431584113331232,-0.415017514691335,-0.410934754771876,-0.417299089152954,-0.391662923536028
