"Freq [GHz]","dB(St(1,1)) [] - g_pillar_position='49.5um'","dB(St(1,1)) [] - g_pillar_position='62um'","dB(St(1,1)) [] - g_pillar_position='74.5um'","dB(St(1,1)) [] - g_pillar_position='87um'","dB(St(1,1)) [] - g_pillar_position='99.5um'","dB(St(1,1)) [] - g_pillar_position='112um'","dB(St(1,1)) [] - g_pillar_position='124.5um'","dB(St(1,1)) [] - g_pillar_position='137um'","dB(St(1,1)) [] - g_pillar_position='149.5um'","dB(St(1,1)) [] - g_pillar_position='162um'","dB(St(1,1)) [] - g_pillar_position='174.5um'","dB(St(1,1)) [] - g_pillar_position='187um'","dB(St(1,1)) [] - g_pillar_position='199.5um'"
34,-24.9606157404523,-24.8910689439693,-25.113306795287,-26.4722087854168,-24.2533053544153,-24.8573823926066,-25.8149724131315,-24.6411713877366,-24.3728242508626,-25.9765630433361,-24.5158573671249,-26.201099131325,-24.711331267223
34.1,-24.9993865956181,-24.9121085746721,-25.099037024331,-26.5052064707529,-24.2737038176862,-24.8487696859001,-25.8175432656433,-24.6286247606862,-24.3670616851564,-25.9657458345253,-24.5182939092923,-26.1840052716951,-24.6999824903363
34.2,-25.0372072406907,-24.9321212364957,-25.0829741966612,-26.5370641938911,-24.2935194124212,-24.8394331598068,-25.8188484514038,-24.6146530130618,-24.3601345509604,-25.9526544416762,-24.5200026089647,-26.1654897207261,-24.6878012826483
34.3,-25.0740486167391,-24.951122401043,-25.065140122496,-26.5677459731955,-24.3127437635156,-24.8295697981637,-25.8188852353329,-24.5992641396055,-24.3520505869117,-25.9373102355611,-24.5209807208873,-26.1455712182399,-24.6748056899468
34.4,-25.1098823561972,-24.9691281098506,-25.0455592902146,-26.5972169013446,-24.3313687594759,-24.8192857745591,-25.8176525015279,-24.5824692468697,-24.3428188846345,-25.9197388446923,-24.5212261719217,-26.1242702842865,-24.6610141227231
34.5,-25.1446808605855,-24.986154185098,-25.0242587644201,-26.6254432398438,-24.3493865827204,-24.8086123323,-25.8151507630292,-24.5642823248104,-24.3324498636494,-25.8999700168396,-24.5207375693065,-26.101609147508,-24.6464452516399
34.6,-25.1784173786195,-25.0022155640331,-25.001268074334,-26.6523925155131,-24.3667897401864,-24.7975256936223,-25.8113821660592,-24.544720036055,-24.3209552425775,-25.8780374593161,-24.5195142076418,-26.0776116685472,-24.6311179172069
34.7,-25.2110660843319,-25.0173257751193,-24.976619093518,-26.6780336180408,-24.3835710939448,-24.7859664530258,-25.8063504887007,-24.5238015200541,-24.3083480068119,-25.8539786598841,-24.5175560745721,-26.0523032590796,-24.6150510537361
34.8,-25.2426021548135,-25.0314965620601,-24.9503459119741,-26.7023368977091,-24.3997238915446,-24.7738559027856,-25.8000611340235,-24.5015482096845,-24.2946423728467,-25.8278346903182,-24.5148638551484,-26.0257107970645,-24.59826362719
34.9,-25.2730018471633,-25.0447376516458,-24.9224847017109,-26.7252742624104,-24.4152417958359,-24.7611083837139,-25.7925211177059,-24.4779836582604,-24.2798537494695,-25.7996499947973,-24.5114389348514,-25.9978625388251,-24.580774586174
35,-25.3022425742212,-25.0570566534306,-24.8930735768832,-26.7468192730818,-24.4301189140419,-24.7476398004704,-25.7837390502368,-24.4531333752929,-24.2639986960334,-25.7694721654063,-24.5072834012649,-25.9687880285616,-24.5626028250268
35.1,-25.330302978652,-25.0684590738295,-24.862152449623,-26.7669472367076,-24.4443498258718,-24.7333729477679,-25.7737251138261,-24.4270246696849,-24.2470948780424,-25.7373517070851,-24.5024000443888,-25.9385180059058,-24.5437671577657
35.2,-25.3571630049341,-25.0789484242183,-24.8297628826708,-26.7856352960522,-24.4579296104917,-24.7182404341196,-25.7624910341838,-24.3996864993482,-24.2291610202868,-25.7033417943897,-24.4967923555885,-25.9070843121074,-24.5242863015141
35.3,-25.3828039688125,-25.0885264017012,-24.7959479398943,-26.8028625153163,-24.4708538721879,-24.7021859306348,-25.7500500473659,-24.3711493264933,-24.2102168577781,-25.6674980224103,-24.4904645251773,-25.8745197954303,-24.5041788679803
35.4,-25.4071963492178,-25.0971841770487,-24.7607389391442,-26.8185952883184,-24.4831122680015,-24.6851545109395,-25.7364053295145,-24.3414338554191,-24.1902735918662,-25.6298613198202,-24.4834144800211,-25.8408477960767,-24.4834575787876
35.5,-25.430336401685,-25.1049294524496,-24.7241954888004,-26.8328311480001,-24.4947079683349,-24.6671211518115,-25.7215848884215,-24.3105849222986,-24.1693627477877,-25.5905093773478,-24.4756548744313,-25.8061139911486,-24.4621469691634
35.6,-25.452209986192,-25.1117599748904,-24.6863642792877,-26.8455554470474,-24.5056383089934,-24.6480616233221,-25.7056062843167,-24.2786367111802,-24.1475068012559,-25.5495035727734,-24.4671919865841,-25.7703537004822,-24.4402653404562
35.7,-25.4728045795616,-25.1176727566722,-24.6472928981356,-26.8567557484591,-24.5159012384988,-24.6279605515534,-25.6884884088584,-24.2456243753256,-24.1247290230084,-25.5069066851218,-24.4580327700307,-25.733602871895,-24.4178309079279
35.8,-25.492109325559,-25.122664355106,-24.607029684917,-26.8664218795967,-24.5254953353087,-24.6068103931567,-25.6702514311626,-24.2115839158723,-24.1010534225933,-25.4627826490882,-24.4481848444931,-25.6958979904419,-24.3948618126528
35.9,-25.5101150799669,-25.1267311375013,-24.565623589619,-26.874545978144,-24.5344198231131,-24.5846104511075,-25.6509167406797,-24.17655206486,-24.0765046915334,-25.4171963157583,-24.437656485361,-25.6572759897496,-24.3713761342294
36,-25.526814450306,-25.1298695261936,-24.523124035118,-26.8811225295222,-24.5426745841591,-24.5613659669995,-25.6305068872749,-24.1405661726703,-24.0511081461212,-25.37021322108,-24.4264566119146,-25.6177741657769,-24.3473919035526
36.1,-25.5422018298994,-25.1320762203315,-24.4795807843555,-26.8861483953837,-24.5502601705664,-24.53708730458,-25.6090455188831,-24.1036640999481,-24.0248896701003,-25.3218993633577,-24.414594774302,-25.5774300933012,-24.3229271150367
36.2,-25.5562734260215,-25.1333483927361,-24.435043812727,-26.8896228328825,-24.5571778136121,-24.5117892269411,-25.5865573171084,-24.0658841140866,-23.9978756574737,-25.2723209908506,-24.4020811393044,-25.5362815453968,-24.2979997378079
36.3,-25.5690272819072,-25.1336838613761,-24.3895631861205,-26.8915475045105,-24.5634294309697,-24.4854902629531,-25.5630679311421,-24.0272647903558,-23.970092955678,-25.2215444003632,-24.3889264749265,-25.4943664161256,-24.272627725504
36.4,-25.5804632924466,-25.1330812359112,-24.3431889449594,-26.8919264783625,-24.5690176319018,-24.458212155134,-25.538603910371,-23.9878449177519,-23.9415688093472,-25.1696357475421,-24.3751421338529,-25.4517226466266,-24.2468290244236
36.5,-25.5905832134305,-25.1315400403959,-24.2959709945325,-26.890766218792,-24.573945720416,-24.4299793798557,-25.513192636041,-23.947663409626,-23.9123308048832,-25.1166608694059,-24.360740035821,-25.40838815475,-24.2206215798632
36.6,-25.5993906642642,-25.1290608136489,-24.2479590018203,-26.8880755674969,-24.5782176963989,-24.4008187306924,-25.4868622523344,-23.9067592191419,-23.8824068160324,-25.062685119475,-24.3457326489576,-25.3644007683472,-24.1940233405579
36.7,-25.6068911241128,-25.1256451890409,-24.1992022989561,-26.8838657151626,-24.5818382547601,-24.3707589562822,-25.4596415972056,-23.8651712595875,-23.8518249506587,-25.0077732157093,-24.3301329701402,-25.3197981622962,-24.1670522612072
36.8,-25.6130919214938,-25.1212959555585,-24.1497497934035,-26.878150163877,-24.5848127826175,-24.3398304449325,-25.4315601333085,-23.8229383295473,-23.8206134988866,-24.9519891013177,-24.3139545044426,-25.2746177993075,-24.1397263031242
36.9,-25.6180022173763,-25.1160171020229,-24.0996498848646,-26.8709446806032,-24.5871473545728,-24.3080649491735,-25.4026478793305,-23.7800990429203,-23.7888008827705,-24.8953958183755,-24.2972112437306,-25.2288968745316,-24.1120634330866
37,-25.621632981902,-25.1098138462873,-24.0489503888883,-26.8622672420788,-24.5888487261249,-24.2754953444165,-25.3729353420331,-23.7366917637466,-23.7564156076363,-24.8380553940686,-24.2799176444815,-25.1826722639596,-24.0840816205006
37.1,-25.6239969648832,-25.1026926511451,-23.9976984670929,-26.8521379715744,-24.589924325285,-24.2421554167572,-25.3424534492758,-23.6927545457845,-23.7234862152153,-24.7800287392822,-24.2620886048998,-25.1359804765864,-24.0557988330158
37.2,-25.6251086602818,-25.0946612285586,-23.9459405638797,-26.8405790680093,-24.5903822424548,-24.2080796757537,-25.3112334842821,-23.6483250767604,-23.690041238685,-24.7213755591666,-24.2437394414094,-25.0888576102864,-24.0272330307397
37.3,-25.6249842649157,-25.0857285336901,-23.8937223494759,-26.8276147279772,-24.5902312186434,-24.1733031886852,-25.2793070213851,-23.6034406271942,-23.6561091597025,-24.6621542752359,-24.2248858646058,-25.0413393113319,-23.9984021592154
37.4,-25.6236416316755,-25.0759047500744,-23.8410886691098,-26.8132710612833,-24.5894806320995,-24.1378614333739,-25.2467058634637,-23.558138003688,-23.6217183675107,-24.6024219585004,-24.2055439547511,-24.9934607374696,-23.9693241413271
37.5,-25.621100217574,-25.0652012671472,-23.7880834981022,-26.7975760006309,-24.5881404834415,-24.1017901671444,-25.2134619812636,-23.5124535065464,-23.5868971201699,-24.5422342730829,-24.1857301369012,-24.9452565244555,-23.9400168682981
37.6,-25.6173810269799,-25.0536306512128,-23.7347499026262,-26.7805592061329,-24.5862213793736,-24.0651253098903,-25.1796074547698,-23.4664228915878,-23.5516735079634,-24.4816454297338,-24.1654611557542,-24.8967607559422,-23.910498189944
37.7,-25.6125065504163,-25.0412066108191,-23.6811300058795,-26.7622519653369,-24.5837345150787,-24.0279028395539,-25.1451744167759,-23.4200813359908,-23.5160754189968,-24.4207081486391,-24.1447540503075,-24.8480069365954,-23.8807859043349
37.8,-25.6064952768225,-25.0279399240463,-23.6272639548347,-26.7426810919829,-24.5806889901203,-23.9901563170544,-25.1101924777213,-23.3734622197874,-23.4801289412471,-24.359472417767,-24.1236241515601,-24.7990270230703,-23.8508969715032
37.9,-25.5993728525447,-25.0138467054081,-23.5731924701445,-26.7218813267283,-24.5770973042276,-23.951922079601,-25.0746941773619,-23.3265999557167,-23.4438618549711,-24.297988592625,-24.1020892670701,-24.7498537500602,-23.820849306912
38,-25.5911713997298,-24.9989479761793,-23.5189558615512,-26.6998944019872,-24.5729750395545,-23.9132383029849,-25.0387141633379,-23.2795291502061,-23.4073029459736,-24.2363061897566,-24.0801692329695,-24.7005198362456,-23.7906613453702
38.1,-25.581918698926,-24.9832616097237,-23.4645922110588,-26.676757080748,-24.5683355596633,-23.8741403457471,-25.0022842575717,-23.2322823794536,-23.370478983979,-24.1744717149433,-24.0578820160184,-24.6510562426321,-23.7603505646358
38.2,-25.5716436560553,-24.9668063897832,-23.4101385596573,-26.6525072069515,-24.5631927112513,-23.8346632433808,-24.9654360876664,-23.184891524338,-23.3334163966605,-24.1125301151366,-24.0352457499103,-24.6014932603516,-23.7299343345543
38.3,-25.5603762235067,-24.9496019574019,-23.3556309001765,-26.6271835934127,-24.5575608006488,-23.7948416552339,-24.9282010456451,-23.1373877569609,-23.2961412483148,-24.0505247841724,-24.0122787106457,-24.5518605004785,-23.6994299059118
38.4,-25.5481473198734,-24.9316687566644,-23.3011041735449,-26.6008259100958,-24.5514545696996,-23.7547098173314,-24.8906102493308,-23.0898015299676,-23.2586792205595,-23.9884975734798,-23.9889992923059,-24.5021868861193,-23.6688543995061
38.5,-25.5349887487736,-24.9130279796348,-23.2465922681781,-26.5734745733351,-24.5448891711294,-23.7143015006196,-24.8526945063542,-23.0421625684637,-23.2210555949903,-23.9264888072495,-23.9654259832998,-24.4525006466347,-23.6382247955073
38.6,-25.5209331171796,-24.8937015108415,-23.1921280222312,-26.5451706365594,-24.5378801435009,-23.6736499741878,-24.8144842807709,-22.9944998643482,-23.1832952377256,-23.8645373015465,-23.9415773431477,-24.4028293138584,-23.6075579231683
38.7,-25.5060137536675,-24.8737118716211,-23.1377432284581,-26.5159556830285,-24.5304433858544,-23.6327879730666,-24.7760096622502,-22.9468416728845,-23.1454225857703,-23.8026803868845,-23.9174719798618,-24.3531997201779,-23.5768704509355
38.8,-25.4902646269804,-24.8530821645978,-23.083468641434,-26.4858717210545,-24.5225951321329,-23.5917476702379,-24.7373003377914,-22.8992155113402,-23.1074616351124,-23.7409539338072,-23.8931285279762,-24.3036379983481,-23.5461788770046
38.9,-25.4737202652773,-24.8318360185511,-23.0293339869045,-26.454961082129,-24.5143519254841,-23.5505606525278,-24.6983855659097,-22.8516481595282,-23.0694359304785,-23.6793923810549,-23.8685656272774,-24.2541695829083,-23.5154995203538
39,-25.4564156764169,-24.8099975338951,-22.9753679730413,-26.4232663223301,-24.5057305925305,-23.5092579000735,-24.6592941532292,-22.8041656620877,-23.0313685566603,-23.6180287659217,-23.8438019022751,-24.2048192130782,-23.4848485122828
39.1,-25.4383862696028,-24.7875912289707,-22.9215983033926,-26.390830127338,-24.4967482176972,-23.4678697690852,-24.62005443341,-22.7567933323526,-22.9932821313282,-23.5568947564421,-23.8188559424491,-24.1556109370169,-23.4542417884766
39.2,-25.4196677786865,-24.7646419873292,-22.8680516913321,-26.3576952213427,-24.4874221176796,-23.4264259776382,-24.5806942483301,-22.7095557576583,-22.9551987992481,-23.4960206850721,-23.7937462833078,-24.1065681173262,-23.4236950816116
39.3,-25.4002961874027,-24.741175006166,-22.8147538758212,-26.3239042800722,-24.4777698161322,-23.3849555942526,-24.5412409314404,-22.6624768059471,-22.9171402278138,-23.4354355835624,-23.7684913882763,-24.0577134376882,-23.3932239145093
39.4,-25.3803076567793,-24.7172157460437,-22.7617296383115,-26.2894998481366,-24.4678090186551,-23.3434870290321,-24.501721293205,-22.6155796335389,-22.8791276038139,-23.3751672187454,-23.7431096314398,-24.0090689105333,-23.3628435938456
39.5,-25.3597384549414,-24.6927898820264,-22.7090028206271,-26.2545242608307,-24.4575575881479,-23.3020480271489,-24.4621616085345,-22.5688866939394,-22.8411816313461,-23.3152421289857,-23.7176192811527,-23.9606558856339,-23.3325692044127
39.6,-25.338624889495,-24.6679232563307,-22.6565963436792,-26.2190195705034,-24.4470335205996,-23.2606656644731,-24.4225876061223,-22.5224197475698,-22.8033225308024,-23.2556856610687,-23.6920384845247,-23.9124950595301,-23.3024156039327
39.7,-25.3170032426554,-24.6426418325841,-22.6045322268743,-26.1830274775585,-24.4362549213762,-23.2193663451607,-24.3830244595874,-22.4761998723042,-22.7655700388412,-23.1965220073267,-23.666385252787,-23.8646064856945,-23.2723974184152
39.8,-25.2949097092538,-24.6169716517643,-22.5528316080918,-26.1465892661204,-24.4252399820628,-23.1781758010239,-24.3434967803312,-22.4302474747103,-22.7279434092751,-23.137774242822,-23.6406774475405,-23.8170095853499,-23.2425290380489
39.9,-25.2723803377312,-24.5909387898828,-22.5015147641149,-26.1097457443625,-24.4140069579146,-23.1371190925175,-24.3040286120103,-22.3845823018976,-22.6904614147953,-23.0794643624275,-23.6149327678808,-23.769723158856,-23.2128246136177
40,-25.2494509742064,-24.564569317461,-22.450601131409,-26.0725371894659,-24.4025741459609,-23.0962206111892,-24.2646434265356,-22.339223453881,-22.6531423494673,-23.0216133176686,-23.5891687383929,-23.722765397592,-23.1832980534248
40.1,-25.2261572096759,-24.5378892608362,-22.4001093271546,-26.0350032971522,-24.3909598638093,-23.0555040834472,-24.2253641215017,-22.2941893963771,-22.6160040319252,-22.9642410532007,-23.5634026980052,-23.6761538962577,-23.1539630207132
40.2,-25.2025343303896,-24.5109245653234,-22.3500571704455,-25.9971831357059,-24.3791824291852,-23.0149925755127,-24.1862130189571,-22.2494979739563,-22.579063809206,-22.9073665428213,-23.5376517896889,-23.629905665529,-23.1248329315637
40.3,-25.1786147229568,-24.4836987723609,-22.3004663395352,-25.9591130407435,-24.3672588974299,-22.9747109408885,-24.1472135414521,-22.2051701135995,-22.5423408284527,-22.8510130486668,-23.5119334279143,-23.5840410222039,-23.0959232171773
40.4,-25.15443613254,-24.4562403405563,-22.2513487845288,-25.9208334796943,-24.3552091211345,-22.9346789093495,-24.1083855814518,-22.1612190770241,-22.5058495470135,-22.7951927979075,-23.4862641766108,-23.538572265849,-23.0672447745634
40.5,-25.1300326519701,-24.4285747639473,-22.2027200378095,-25.8823813841703,-24.3430513013627,-22.8949175884031,-24.0697497229668,-22.1176609107584,-22.4696059128422,-22.7399220383001,-23.4606605307867,-23.4935147185668,-23.0388102631184
40.6,-25.1054379014077,-24.400727325913,-22.1545949194749,-25.8437929160805,-24.3308035648009,-22.8554474549639,-24.0313259813576,-22.0745110955291,-22.4336254230649,-22.6852161857237,-23.4351387561459,-23.4488831718847,-23.0106320910996
40.7,-25.0806849946489,-24.3727230717582,-22.106987558348,-25.805103442402,-24.3184839474255,-22.8162883645302,-23.9931338075619,-22.0317845602422,-22.3979231301715,-22.6310898567252,-23.4097148827604,-23.4046919003137,-22.9827224156628
40.8,-25.0558065084596,-24.344586783119,-22.0599114127926,-25.7663475135954,-24.3061103790366,-22.7774595609119,-23.9551920931661,-21.9894956959741,-22.3625136485306,-22.5775569002392,-23.3844046994573,-23.3609546749376,-22.9550931432668
40.9,-25.0308344548682,-24.3163429541598,-22.013379291301,-25.7275588454887,-24.2937006686704,-22.7389796864256,-23.9175191762496,-21.9476583699367,-22.3274111611845,-22.5246304284567,-23.359223748899,-23.3176847769983,-22.9277559304264
41,-25.0058002563359,-24.2880157695295,-21.9674033728196,-25.6887703044554,-24.2812724908897,-22.7008667924905,-23.8801328479341,-21.9062859393804,-22.2926294268895,-22.4723228468279,-23.3341873233261,-23.2748950114395,-22.900722184796
41.1,-24.9807347237128,-24.2596290840335,-21.9219952267845,-25.6500138957028,-24.2688433729551,-22.6631383505566,-23.8430503595734,-21.8653912654046,-22.2581817873673,-22.4206458831862,-23.3093104609392,-23.232597720377,-22.874003066564
41.2,-24.955668036888,-24.2312064039817,-21.8771658328444,-25.6113207544967,-24.2564306828738,-22.6258112633063,-23.806288430524,-21.8249867266498,-22.2240811747338,-22.3696106159883,-23.2846079428899,-23.1908047964651,-22.8476094901423
41.3,-24.9306297280296,-24.2027708701631,-21.8329256002504,-25.572721140137,-24.24405161832,-22.5889018760766,-23.7698632564378,-21.785084232847,-22.1903401190797,-22.3192275016726,-23.260094290854,-23.1495276961347,-22.821552126132
41.4,-24.9056486673104,-24.1743452423999,-21.7892843868965,-25.5342444325127,-24.2317231964166,-22.5524259884515,-23.733790518024,-21.7456952382039,-22.1569707561743,-22.2695064011367,-23.2357837651597,-23.1087774526767,-22.7958414035498
41.5,-24.8807530510121,-24.1459518856293,-21.746251517997,-25.49591913106,-24.2194622443702,-22.5163988659819,-23.698085390228,-21.7068307546119,-22.1239848352702,-22.2204566053438,-23.2116903634423,-23.0685646891507,-22.7704875122973
41.6,-24.8559703918951,-24.1176127574579,-21.7038358043903,-25.4577728559545,-24.2072853909431,-22.4808352519938,-23.6627625517814,-21.6685013646581,-22.0913937269876,-22.1720868600684,-23.1878278197993,-23.028899631099,-22.7455004058589
41.7,-24.8313275117253,-24.0893493971379,-21.6620455604608,-25.4198323513732,-24.195209058748,-22.4457493794503,-23.6278361950773,-21.6307172344314,-22.0592084312585,-22.1244053897947,-23.1642096044168,-22.9897921190505,-22.7208898042135
41.8,-24.8068505358432,-24.0611829159067,-21.6208886216728,-25.382123490665,-24.1832494573478,-22.4111549828352,-23.5933200363294,-21.5934881261123,-22.0274395853137,-22.0774199207836,-23.1408489236421,-22.9512516207971,-22.696665196944
41.9,-24.7825648896652,-24.0331339886363,-21.5803723617115,-25.3446712832793,-24.1714225771405,-22.3770653100331,-23.559227325977,-21.556823410339,-21.9960974716982,-22.0311377033262,-23.1177587204749,-22.9132872434304,-22.6728358465318
42,-24.7584952970063,-24.0052228467347,-21.5405037092296,-25.3074998833015,-24.1597441840099,-22.3434931341807,-23.5255708592994,-21.5207320783437,-21.9651920263,-21.9855655332025,-23.0949516754515,-22.8759077451278,-22.6494107918236
42.1,-24.7346657801135,-23.9774692722461,-21.5012891641969,-25.270632599457,-24.1482298147195,-22.31045076547,-23.4923629872051,-21.4852227538559,-21.9347328463823,-21.9407097723658,-23.072440207895,-22.8391215466756,-22.6263988516567
42.2,-24.7110996613059,-23.9498925930915,-21.4627348138551,-25.2340919064483,-24.1368947730254,-22.2779500628857,-23.4596156271687,-21.4503037047686,-21.9047291986063,-21.8965763688752,-23.0502364775087,-22.8029367427222,-22.6038086286319
42.3,-24.687819566112,-23.9225116793976,-21.4248463482762,-25.1978994574967,-24.1257541264864,-22.2460024458602,-23.427340274281,-21.4159828545682,-21.8751900270376,-21.8531708760963,-23.0283523862853,-22.7673611127521,-22.5816485130215
42.4,-24.6648474278069,-23.895344940859,-21.3876290755291,-25.1620760979701,-24.1148227039459,-22.2146189058371,-23.3955480123927,-21.3822677935266,-21.8461239611284,-21.8104984711942,-23.0067995807087,-22.7324021317754,-22.5599266868031
42.5,-24.6422044932468,-23.8684103250792,-21.3510879364565,-25.1266418799777,-24.1041150936584,-22.1838100177298,-23.3642495253216,-21.3491657896565,-21.8175393236656,-21.7685639729412,-22.985589454225,-22.6980669807247,-22.5386511278073
42.6,-24.6199113299065,-23.8417253168423,-21.3152275190652,-25.0916160778295,-24.0936456420382,-22.153585951268,-23.3334551081047,-21.3166837994332,-21.789444138684,-21.7273718588609,-22.9647331499577,-22.6643625565567,-22.5178296139711
42.7,-24.5979897406067,-23.8153083265881,-21.2800554495655,-25.057019384363,-24.0834297576047,-22.1239594430765,-23.3031772447485,-21.2848315814774,-21.7618486131241,-21.686929960162,-22.9442434037648,-22.6312986375611,-22.4974720268555
42.8,-24.5764592275699,-23.7891761469814,-21.2455757040457,-25.0228698134237,-24.073481498133,-22.0949400162052,-23.2734256192118,-21.2536155881896,-21.7347603005724,-21.6472421719838,-22.9241310173019,-22.5988816698676,-22.4775858616658
42.9,-24.5553365406572,-23.7633435568012,-21.2117885278327,-24.9891822909041,-24.063813238008,-22.0665337657114,-23.2442068974762,-21.2230388231339,-21.7081839302325,-21.6083083767572,-22.9044046054574,-22.5671146241036,-22.458176054269
43,-24.5346396033133,-23.7378261862377,-21.1786972258634,-24.9559731288321,-24.054438348479,-22.0387493417463,-23.2155299228016,-21.1931070919177,-21.6821264020206,-21.5701318385739,-22.8850743347143,-22.5360033495637,-22.4392496223445
43.1,-24.5143857101766,-23.7126392113624,-21.1463048170071,-24.9232579490145,-24.0453699611617,-22.0115950445439,-23.1874032063388,-21.1638259391719,-21.6565943562368,-21.5327155573622,-22.8661501378296,-22.5055534577995,-22.4208134063891
43.2,-24.4945915395417,-23.6877973579833,-21.1146140462215,-24.8910517017603,-24.0366209699808,-21.9850788350011,-23.1598349382674,-21.1352006579359,-21.631594181174,-21.4960622825063,-22.8476417175498,-22.4757703308547,-22.4028740744259
43.3,-24.4752731664488,-23.6633149061025,-21.0836273963603,-24.8593686848765,-24.0282040335512,-21.9592083451272,-23.1328329988676,-21.1072362988406,-21.6071320206686,-21.4601745259587,-22.8295585504191,-22.4466591291854,-22.3854381267647
43.4,-24.456446076333,-23.639205694936,-21.0533470996348,-24.8282225628737,-24.0201315779715,-21.9339908883628,-23.1064049695135,-21.0799376790939,-21.583213781593,-21.4250545748664,-22.8119098906541,-22.4182247992602,-22.3685119008059
43.5,-24.4381251791684,-23.6154831284576,-21.0237751487377,-24.7976263863251,-24.0124158000057,-21.9094334697727,-23.0805581435792,-21.0533093912738,-21.5598451412894,-21.3907045037289,-22.7947047740659,-22.3904720808426,-22.3521015758836
43.6,-24.4203248240486,-23.5921601814285,-20.9949133076331,-24.767592611325,-24.005068670631,-21.8855427961102,-23.055299537249,-21.0273558119363,-21.5370315549442,-21.3571261861087,-22.7779520220102,-22.3634055139522,-22.3362131781414
43.7,-24.4030588141445,-23.5692494058793,-20.9667631220183,-24.7381331189977,-23.9981019389254,-21.8623252857606,-23.0306359002243,-21.002081110044,-21.5147782629038,-21.3243213059126,-22.7616602453421,-22.3370294455061,-22.3208525854371
43.8,-24.3863404219881,-23.546762938007,-20.9393259294656,-24.7092592350125,-23.991527136276,-21.8397870785623,-23.006573726319,-20.977489255219,-21.4930902979292,-21.2922913682592,-22.7458378483574,-22.3113480356377,-22.3060255322703
43.9,-24.370182405029,-23.5247125054584,-20.9126028692449,-24.6809817490627,-23.9853555808841,-21.8179340455103,-22.9831192639402,-20.9535840258297,-21.4719724923935,-21.2610377099542,-22.7304930326979,-22.2863652636951,-22.2917376147291
44,-24.3545970214191,-23.5031094349641,-20.8865948918368,-24.6533109342712,-23.9795983825463,-21.7967717983454,-22.9602785264449,-20.9303690169143,-21.4514294854182,-21.2305615095849,-22.7156338012017,-22.2620849339179,-22.2779942954529
44.1,-24.339596045977,-23.4819646602973,-20.861302768139,-24.6262565664869,-23.9742664476926,-21.7763056990297,-22.9380573023721,-20.9078476479479,-21.4314657299514,-21.2008637972534,-22.7012679616756,-22.2385106807939,-22.2648009086047
44.2,-24.3251907862949,-23.4612887305258,-20.8367270983716,-24.5998279434407,-23.9693704846608,-21.7565408691156,-22.9164611655426,-20.8860231704584,-21.4120854997875,-21.1719454639622,-22.6874031305722,-22.215645974096,-22.2521626648522
44.3,-24.3113920989433,-23.4410918185308,-20.8128683206859,-24.5740339037335,-23.9649210091892,-21.7374821990061,-22.8954954850241,-20.8648986754963,-21.3932928965275,-21.143807270667,-22.6740467365466,-22.1934941236013,-22.2400846563525
44.4,-24.2982104057431,-23.4213837297673,-20.7897267194824,-24.5488828456267,-23.9609283501097,-21.7191343571143,-22.8751654349604,-20.8444771009649,-21.3750918564813,-21.1164498570104,-22.6612060238748,-22.1720582834946,-22.2285718617376
44.5,-24.2856557100644,-23.4021739112383,-20.7673024334411,-24.5243827456153,-23.9574026552248,-21.7015017989206,-22.8554760042589,-20.8247612388137,-21.357486157512,-21.08987374975,-22.6488880557126,-22.1513414564596,-22.2176291510983
44.6,-24.2737376131266,-23.3834714606627,-20.7455954632697,-24.5005411767598,-23.9543538973512,-21.6845887759339,-22.8364320061354,-20.8057537421013,-21.3404794258217,-21.0640793708938,-22.6370997171718,-22.1313464974607,-22.2072612909637
44.7,-24.2624653302653,-23.3652851358102,-20.7246056791734,-24.4773653267572,-23.9517918805163,-21.6683993445555,-22.8180380875159,-20.7874571319327,-21.3240751426794,-21.0390670455553,-22.6258477181933,-22.1120761172207,-22.1974729492727
44.8,-24.2518477071422,-23.3476233639844,-20.7043328280503,-24.4548620157368,-23.9497262462932,-21.6529373748514,-22.8002987382911,-20.7698738042739,-21.3082766510913,-21.0148370095384,-22.6151385961976,-22.0935328853997,-22.1882687003366
44.9,-24.2418932358707,-23.3304942516319,-20.6847765404164,-24.4330377137629,-23.9481664802585,-21.6382065592336,-22.7832183004256,-20.7530060366493,-21.2930871624124,-20.991389416665,-22.6049787184881,-22.0757192334827,-22.1796530297902
45,-24.2326100710351,-23.3139055940572,-20.665936337064,-24.4118985580323,-23.947121918563,-21.6242104210512,-22.7668009769181,-20.7368559947253,-21.2785097629011,-20.9687243458549,-22.5953742843881,-22.0586374573843,-22.1716303395288
45.1,-24.2240060455824,-23.2978648852258,-20.6478116354568,-24.391450369754,-23.9466017546023,-21.6109523230954,-22.7510508406147,-20.7214257387838,-21.2645474202142,-20.946841807968,-22.5863313270893,-22.0422897197781,-22.1642049526304
45.2,-24.2160954890327,-23.2823848376693,-20.6304087564927,-24.3717055500642,-23.9466203624962,-21.5984427730482,-22.7359784599982,-20.7067243242407,-21.2512090745707,-20.9257494228195,-22.5778613329005,-22.0266852870893,-22.1573870564629
45.3,-24.2088789695982,-23.267466990247,-20.6137199120416,-24.3526625538135,-23.9471815231362,-21.5866775971237,-22.7215811281496,-20.6927465597402,-21.2384914419378,-20.9054394114064,-22.5699644959629,-22.0118188607,-22.1511749721283
