"Freq [GHz]","dB(St(2,1)) [] - g_pillar_position='49.5um'","dB(St(2,1)) [] - g_pillar_position='62um'","dB(St(2,1)) [] - g_pillar_position='74.5um'","dB(St(2,1)) [] - g_pillar_position='87um'","dB(St(2,1)) [] - g_pillar_position='99.5um'","dB(St(2,1)) [] - g_pillar_position='112um'","dB(St(2,1)) [] - g_pillar_position='124.5um'","dB(St(2,1)) [] - g_pillar_position='137um'","dB(St(2,1)) [] - g_pillar_position='149.5um'","dB(St(2,1)) [] - g_pillar_position='162um'","dB(St(2,1)) [] - g_pillar_position='174.5um'","dB(St(2,1)) [] - g_pillar_position='187um'","dB(St(2,1)) [] - g_pillar_position='199.5um'"
23.3,-0.344089092543761,-0.326670413866976,-0.331614504258086,-0.321248017652031,-0.327667725847211,-0.340372173317477,-0.320557385122165,-0.339286190839567,-0.331294097115665,-0.341192377736107,-0.326541764002784,-0.324262952267138,-0.326053605561768
23.4,-0.344644325551054,-0.327278761525977,-0.332138365647271,-0.321833490742033,-0.328281513236082,-0.340924358950351,-0.321208445522283,-0.339857599497038,-0.331907941895339,-0.341736931872453,-0.327241951226945,-0.324916791501899,-0.326741301593972
23.5,-0.345189988468153,-0.327879099015886,-0.332654449731626,-0.322410900388471,-0.328886816158429,-0.341468345008163,-0.321855541986991,-0.340421443352647,-0.332514682422628,-0.342273964684001,-0.327935172481265,-0.325564094915017,-0.327421551854246
23.6,-0.345726186556778,-0.328471515214271,-0.333162890127375,-0.322980331548314,-0.32948371321934,-0.342004254354772,-0.322498717970358,-0.34097784915094,-0.333114420123152,-0.342803612467132,-0.328621482667881,-0.326204935976899,-0.328094417245186
23.7,-0.346253029610646,-0.329056103129973,-0.33366382444221,-0.323541873284494,-0.330072287186713,-0.34253221399954,-0.323138017488117,-0.341526947396658,-0.333707259343431,-0.343326014749931,-0.329300939242103,-0.326839390690502,-0.328759962645132
23.8,-0.346770631969867,-0.329632959923124,-0.334157394259785,-0.324095618789244,-0.330652625021747,-0.343052355097924,-0.323773485360462,-0.342068872335877,-0.334293307325588,-0.3438413142474,-0.329973602203726,-0.327467537575382,-0.329418256958187
23.9,-0.347279112534541,-0.330202186924691,-0.33464374512325,-0.324641665407377,-0.331224817909584,-0.343564812951506,-0.32440516742314,-0.342603761936422,-0.334872674182183,-0.344349656815625,-0.330639534088589,-0.328089457651827,-0.330069373165209
24,-0.347778594777437,-0.330763889655597,-0.335123026517871,-0.325180114659226,-0.331788961289947,-0.344069727007454,-0.325033110708562,-0.343131757867557,-0.335445472871449,-0.344851191404926,-0.331298799960252,-0.328705234424995,-0.330713388375596
24.1,-0.348269206755626,-0.331318177845183,-0.335595391852565,-0.325711072263297,-0.332345154887672,-0.344567240857332,-0.325657363599127,-0.343653005478767,-0.336011819172832,-0.345346070011904,-0.331951467401893,-0.329314953869149,-0.331350383879764
24.2,-0.348751081121021,-0.331865165449028,-0.336060998440312,-0.326234648158452,-0.332893502743047,-0.34505750223512,-0.326277975954682,-0.344167653777809,-0.336571831662882,-0.345834447630445,-0.332597606508494,-0.329918704412006,-0.331980445202199
24.3,-0.349224355129493,-0.332404970665848,-0.336520007477404,-0.326750956525505,-0.333434113241792,-0.345540663014393,-0.326894999216069,-0.34467585540778,-0.337125631691642,-0.34631648220158,-0.333237289879237,-0.330516576919147,-0.332603662154985
24.4,-0.349689170648558,-0.3329377159535,-0.336972584021322,-0.327260115808135,-0.333967099144541,-0.346016879204481,-0.327508486486836,-0.345177766623323,-0.337673343359485,-0.346792334562237,-0.333870592610195,-0.331108664678626,-0.333220128891553
24.5,-0.350145674163332,-0.333463528043746,-0.337418896967307,-0.327762248732874,-0.334492577615633,-0.3464863109456,-0.32811849259486,-0.345673547265757,-0.338215093494464,-0.34726216839282,-0.334497592287374,-0.331695063385684,-0.333829943960603
24.6,-0.350594016780656,-0.333982537955785,-0.337859119023362,-0.328257482328138,-0.335010670251055,-0.346949122502663,-0.328725074135802,-0.346163360737213,-0.338751011630281,-0.347726150163659,-0.335118368980062,-0.332275871127626,-0.334433210359804
24.7,-0.351034354231034,-0.334494881008224,-0.338293426683656,-0.328745947942031,-0.335521503105297,-0.347405482257736,-0.329328289499982,-0.346647373973578,-0.339281229984831,-0.34818444908016,-0.335733005234548,-0.332851188368934,-0.33503003558931
24.8,-0.351466846868326,-0.335000696829375,-0.338722000200228,-0.329227781258662,-0.336025206716931,-0.347855562700913,-0.329928198884427,-0.347125757416247,-0.339805883439361,-0.348637237026801,-0.336341586068208,-0.333421117936505,-0.335620531704554
24.9,-0.351891659666742,-0.335500129365623,-0.339145023552793,-0.329703122312979,-0.336521916132626,-0.348299540419477,-0.330524864291466,-0.34759868498258,-0.340325109518431,-0.349084688509809,-0.336944198964104,-0.333985765005153,-0.336204815368244
25,-0.352308962215082,-0.33599332688758,-0.339562684416548,-0.330172115503633,-0.337011770929401,-0.348737596085071,-0.33111834951539,-0.348066334034942,-0.340839048370478,-0.34952698059853,-0.337540933865841,-0.33454523708331,-0.336783007901198
25.1,-0.352718928707688,-0.336480441993925,-0.339975174127838,-0.330634909603815,-0.337494915234737,-0.349169914438771,-0.331708720118373,-0.34852888534823,-0.341347842749193,-0.349964292865423,-0.338131883173043,-0.335099643999018,-0.337355235331635
25.2,-0.353121737932028,-0.336961631612405,-0.340382687647525,-0.331091657769775,-0.337971497744314,-0.349596684273698,-0.332296043396971,-0.348986523075817,-0.341851637995667,-0.350396807324735,-0.338717141737274,-0.335649097886064,-0.337921628442622
25.3,-0.353517573252424,-0.337437056997955,-0.340785423521849,-0.331542517546614,-0.338441671737011,-0.35001809841509,-0.332880388340218,-0.349439434713709,-0.34235058202139,-0.350824708369648,-0.339296806858354,-0.33619371317051,-0.338482322817275
25.4,-0.353906622589615,-0.337906883727475,-0.341183583840703,-0.331987650871217,-0.338905595086809,-0.350434353697354,-0.33346182558034,-0.349887811062816,-0.342844825291956,-0.351248182708039,-0.339870978281325,-0.336733606557395,-0.339037458881191
25.5,-0.354289078395848,-0.338371281690889,-0.341577374193043,-0.332427224071985,-0.339363430271232,-0.350845650938065,-0.334040427337034,-0.350331846189256,-0.343334520811769,-0.351667419296603,-0.340439758193915,-0.337268897017751,-0.339587181941839
25.6,-0.354665076866336,-0.338830375293071,-0.341966964886472,-0.332861356724946,-0.339815287990255,-0.351252150331523,-0.334616241009661,-0.350771698700069,-0.34381978258138,-0.352082571475912,-0.341003200430348,-0.337799663034988,-0.340131592131836
25.7,-0.355034884137426,-0.33928439630525,-0.342352611243702,-0.333290278516017,-0.340261399712588,-0.351654109232864,-0.335189369623266,-0.351207611660523,-0.344300813254682,-0.352493874049234,-0.341561464957569,-0.338326073231704,-0.340670897795899
25.8,-0.355398706178754,-0.33973352758105,-0.342734529145216,-0.333714169032128,-0.340701941866078,-0.352051740324774,-0.335759889810596,-0.351639788758354,-0.344777773439018,-0.352901522364507,-0.342114661350546,-0.338848253364452,-0.341205259225148
25.9,-0.355756753336237,-0.3401779562064,-0.343112937757588,-0.334133212210695,-0.341137095472066,-0.3524452601288,-0.336327879517238,-0.352068436761922,-0.345250826227076,-0.353305713736061,-0.342662901622342,-0.339366331406138,-0.341734841708296
26,-0.356109240277772,-0.34061787346621,-0.343488059471481,-0.334547596317785,-0.341567046129617,-0.352834888958105,-0.336893417924633,-0.352493765467563,-0.345720137185792,-0.353706647370236,-0.343206300224451,-0.33988043753439,-0.342259815546776
26.1,-0.35645638593183,-0.34105347480495,-0.343860119835488,-0.334957513921024,-0.341991983993348,-0.353220850864838,-0.337456585370522,-0.352915987643698,-0.346185874345954,-0.354104524288991,-0.343744974047716,-0.34039070412022,-0.342780356062975
26.2,-0.356798413418254,-0.341484959780549,-0.344229347485514,-0.335363161856712,-0.342412103744457,-0.353603373581856,-0.338017463267436,-0.353335318971536,-0.346648208192631,-0.354499547251672,-0.344279042423848,-0.340897265716889,-0.343296643601085
26.3,-0.357135549970789,-0.341912532011011,-0.344595974069481,-0.335764741190893,-0.342827604554202,-0.353982688458077,-0.338576134019454,-0.353751977982097,-0.347107311656225,-0.3548919206747,-0.344808627127494,-0.34140025904892,-0.34380886351975
26.4,-0.357468026850822,-0.342336399113374,-0.344960234167145,-0.336162457174087,-0.343238690039359,-0.354359030387197,-0.339132680937662,-0.354166185989226,-0.347563360104129,-0.355281850549095,-0.345333852378906,-0.341899823001433,-0.344317206175598
26.5,-0.357796079251745,-0.342756772634313,-0.345322365204589,-0.33655651918927,-0.343645568208882,-0.354732637729224,-0.339687188154654,-0.354578167018407,-0.348016531332977,-0.355669544355839,-0.345854844847093,-0.342396098609433,-0.344821866897048
26.6,-0.358119946193351,-0.343173867971817,-0.345682607363192,-0.336947140692945,-0.34404845140121,-0.355103752224248,-0.34023974053828,-0.354988147730883,-0.348467005561263,-0.356055210978915,-0.346371733653542,-0.342889229047384,-0.345323045947284
26.7,-0.358439870405715,-0.343587904287369,-0.34604120348282,-0.337334539149105,-0.344447556211497,-0.355472618898023,-0.340790423604833,-0.355396357343003,-0.348914965422264,-0.35643906061601,-0.346884650376397,-0.343379359618679,-0.345820948475692
26.8,-0.358756098201976,-0.343999104408012,-0.346398398958757,-0.337718935955907,-0.344843103408009,-0.355839485958753,-0.34133932343208,-0.355803027540235,-0.34936059595715,-0.35682130468666,-0.347393729055055,-0.343866637745183,-0.346315784456709
26.9,-0.359068879339344,-0.344407694717572,-0.346754441632213,-0.338100556365156,-0.345235317837046,-0.356204604684488,-0.341886526572095,-0.356208392385527,-0.349804084608082,-0.357202155737947,-0.347899106195158,-0.344351212956655,-0.346807768615184
27,-0.35937846686789,-0.344813905036491,-0.347109581674018,-0.338479629394727,-0.345624428315574,-0.356568229300612,-0.342432119964167,-0.356612688221716,-0.350245621211107,-0.357581827347358,-0.348400920773947,-0.34483323688003,-0.347297120337287
27.1,-0.359685116966366,-0.345217968489516,-0.34746407146111,-0.3388563877343,-0.346010667510807,-0.356930616846813,-0.342976190847962,-0.357016153567434,-0.350685397988661,-0.357960534023055,-0.348899314245777,-0.345312863228422,-0.347784063565948
27.2,-0.359989088764555,-0.3456201213606,-0.347818165445562,-0.339231067644991,-0.346394271805991,-0.357292027032913,-0.343518826676957,-0.357419029006153,-0.351123609541369,-0.358338491101028,-0.349394430547838,-0.345790247789782,-0.348268826679833
27.3,-0.360290644151621,-0.34602060293436,-0.34817212001574,-0.339603908853999,-0.346775481151569,-0.357652722082958,-0.344060115032312,-0.357821557067878,-0.351560452838946,-0.35871591463946,-0.349886416105939,-0.346265548415065,-0.348751642354846
27.4,-0.360590047569779,-0.346419655323329,-0.348526193349248,-0.339975154445538,-0.347154538900944,-0.358012966566939,-0.344600143537284,-0.358223982103021,-0.351996127209814,-0.359093021309818,-0.350375419840196,-0.346738925005797,-0.349232747407185
27.5,-0.360887565792859,-0.346817523280441,-0.348880645257275,-0.340345050750233,-0.347531691630011,-0.358373027219569,-0.345138999772205,-0.358626550147891,-0.352430834329102,-0.359470028284795,-0.350861593170514,-0.347210539500862,-0.349712382616891
27.6,-0.361183467689228,-0.347214453995914,-0.349235737020078,-0.340713847235731,-0.347907188939673,-0.358733172745485,-0.345676771190185,-0.35902950878123,-0.352864778204622,-0.359847153122792,-0.351345090021784,-0.347680555862367,-0.350190792530985
27.7,-0.361478023968598,-0.34761069687807,-0.349591731213078,-0.341081796402505,-0.348281283240499,-0.359093673610183,-0.346213545033466,-0.359433106971351,-0.353298165160385,-0.360224613648987,-0.351826066828423,-0.348149140060378,-0.350668225245145
27.8,-0.361771506912263,-0.348006503317279,-0.349948891523348,-0.341449153690084,-0.348654229518815,-0.35945480181631,-0.346749408250602,-0.359837594913037,-0.353731203817134,-0.360602627832737,-0.352304682538298,-0.34861646005629,-0.351144932163154
27.9,-0.362064190086458,-0.348402126432523,-0.350307482556092,-0.341816177400879,-0.349026285083296,-0.359816830664458,-0.347284447414449,-0.36024322385368,-0.354164105069392,-0.360981413661202,-0.352781098615653,-0.349082685784745,-0.351621167733074
28,-0.362356346812827,-0.348797822402626,-0.350667779247633,-0.342183129588967,-0.349397707476133,-0.360180041606313,-0.347818745443349,-0.36065025397593,-0.354597083484581,-0.361361194926618,-0.35325546987956,-0.349547985463568,-0.35209718938184
28.1,-0.362648256272561,-0.349193850672217,-0.351030051255109,-0.342550278023494,-0.34976876159628,-0.360544713732009,-0.348352389141674,-0.361058941716749,-0.355030357555994,-0.361742192390388,-0.353727965268273,-0.350012535446097,-0.352573260533436
28.2,-0.36294019654284,-0.349590467486673,-0.351394556335004,-0.342917889895449,-0.350139713097883,-0.360911116860644,-0.348885467061523,-0.361469533474367,-0.355464144486715,-0.362124618409811,-0.354198763834331,-0.350476516017038,-0.353049644019666
28.3,-0.36323244310188,-0.349987929981443,-0.351761560610468,-0.343286235056892,-0.350510825651097,-0.361279526762016,-0.349418063448128,-0.361882282724803,-0.355898664002168,-0.362508689679872,-0.354668037179243,-0.350940104833476,-0.353526603373988
28.4,-0.363525271002369,-0.350386495460027,-0.352131329983327,-0.343655586600492,-0.350882363650951,-0.361650219046925,-0.349950261771451,-0.362297442928689,-0.356334137907934,-0.362894622214546,-0.355135959411076,-0.351403481400183,-0.354004403466198
28.5,-0.363818954478333,-0.350786421024909,-0.352504129873009,-0.34402622126203,-0.351254591831963,-0.362023468824738,-0.35048214464971,-0.362715267274556,-0.356770790030072,-0.363282631194698,-0.355602707135148,-0.351866827035423,-0.35448331008419
28.6,-0.364113766534461,-0.351187963188177,-0.352880224943217,-0.344398420028163,-0.351627774859066,-0.362399550342536,-0.351013793773985,-0.363136008404635,-0.357208846146055,-0.36367293081113,-0.356068459441332,-0.352330324832768,-0.354963589488888
28.7,-0.364409978518349,-0.351591377461964,-0.353259878816262,-0.344772469007692,-0.352002176894588,-0.362778736605829,-0.351545289833647,-0.3635599181219,-0.35764853390522,-0.364065734102779,-0.356533397887325,-0.352794159618458,-0.355445507942171
28.8,-0.36470785967588,-0.351996917928546,-0.353643353774776,-0.3451486606195,-0.352378061141085,-0.363161298980543,-0.352076712442967,-0.363987247076665,-0.358090082737492,-0.364461252789832,-0.356997706477554,-0.353258517903683,-0.355929331208133
28.9,-0.365007676690561,-0.352404836790427,-0.35403091045073,-0.345527295103496,-0.352755689360152,-0.363547506776473,-0.352608140068662,-0.364418244431175,-0.35853372374907,-0.364859697101616,-0.357461571636799,-0.3537235878312,-0.356415324027849
29,-0.365309693207379,-0.352815383900682,-0.354422807501601,-0.345908682198192,-0.353135321367331,-0.363937626812147,-0.353139649958495,-0.364853157499936,-0.358979689603546,-0.365261275599152,-0.357925182178199,-0.354189559115802,-0.356903749568334
29.1,-0.365614169342124,-0.353228806273974,-0.354819301273656,-0.346293142345024,-0.353517214503513,-0.364331922961492,-0.353671318070968,-0.365292231363744,-0.359428214386971,-0.36566619499223,-0.358388729264609,-0.354656622977808,-0.357394868846275
29.2,-0.365921361177137,-0.353645347579009,-0.355220645452432,-0.346681005419263,-0.353901623083644,-0.364730655682526,-0.354203219005998,-0.365735708454651,-0.35987953345526,-0.366074659950934,-0.358852406362773,-0.355124972069006,-0.357888940127702
29.3,-0.36623152024477,-0.354065247613015,-0.355627090700319,-0.347072601176255,-0.354288797823413,-0.365134081528667,-0.354735425936751,-0.366183828109229,-0.360333883262119,-0.366486872911341,-0.359316409189261,-0.355594800390179,-0.358386218304518
29.4,-0.366544892999823,-0.354488741759559,-0.35603888428158,-0.34746822476585,-0.354678985245348,-0.365542452643271,-0.355268010542502,-0.366636826086937,-0.360791501165668,-0.366903033875504,-0.359780935647416,-0.356066303199438,-0.358886954249653
29.5,-0.366861720282483,-0.354916060430587,-0.356456269674827,-0.347868029257966,-0.355072427065612,-0.365956016238211,-0.35580104294263,-0.367094934050663,-0.36125262521182,-0.367323340205392,-0.360246185754216,-0.356539676910426,-0.359391394152205
29.6,-0.367182236773513,-0.355347428494306,-0.356879486173376,-0.348271706186629,-0.355469359563544,-0.366375014057469,-0.356334591631703,-0.367558379006621,-0.361717493892343,-0.367747986410931,-0.360712361556041,-0.357015118979681,-0.359899778834689
29.7,-0.367506670443574,-0.355783064690405,-0.357308768473838,-0.348677575549568,-0.355870012935914,-0.366799681826941,-0.3568687234157,-0.368027382701912,-0.36218634587554,-0.368177163931855,-0.361179667032204,-0.357492827781839,-0.360412343054423
29.8,-0.367835241998528,-0.356223181034582,-0.357744346253279,-0.349080358522451,-0.356274610638663,-0.367230248691723,-0.357403503349412,-0.368502160980492,-0.362659419707256,-0.368611060913456,-0.361648307985065,-0.357973002471938,-0.36092931479166
29.9,-0.368168164323234,-0.356667982214356,-0.358186443735702,-0.349468694301423,-0.356683368718742,-0.367666936642517,-0.357938994674909,-0.368982923102478,-0.363136953479939,-0.369049861976138,-0.362118491915385,-0.358455842833654,-0.361450914526856
30,-0.368505641925899,-0.357117664978476,-0.358635279248373,-0.349835691222966,-0.357096495139558,-0.368109959932847,-0.358475258761305,-0.369469871040297,-0.363619184467602,-0.369493747978829,-0.362590427881664,-0.358941549112198,-0.36197735451026
30.1,-0.368847870385625,-0.357572417522563,-0.359091064768862,-0.350206999435606,-0.35751418910344,-0.368559524489101,-0.359012355045633,-0.369963198779641,-0.364106348724058,-0.369942895776111,-0.363064326341902,-0.35943032183098,-0.362508838026773
30.2,-0.369195035805935,-0.358032418873662,-0.359554005463559,-0.350611666614625,-0.357936640374988,-0.369015827315559,-0.359550340974957,-0.370463091677518,-0.36459868064229,-0.37039747796924,-0.363540398976521,-0.359922361590455,-0.363045558659457
30.3,-0.369547314276788,-0.358497838276763,-0.360024299218861,-0.351042940508269,-0.358364028609695,-0.369479055897021,-0.360089271949775,-0.370969725970205,-0.365096412472572,-0.370857662651162,-0.364018858490517,-0.360417868848206,-0.363587699555341
30.4,-0.369904871348288,-0.358968834586357,-0.360502136165975,-0.351486824197716,-0.358796522691995,-0.369949387601459,-0.360629201268563,-0.371483268586481,-0.365599773797021,-0.371323613145423,-0.364499918393566,-0.360917043678854,-0.364135432697305
30.5,-0.370267916180147,-0.359445613122924,-0.360987775624193,-0.351937110030769,-0.359234333108536,-0.370427061874453,-0.361170190839386,-0.372003948256711,-0.366109050531698,-0.371795547307605,-0.364983822430371,-0.361420125352297,-0.364688976022065
30.6,-0.370636539585442,-0.359928255107656,-0.361481316502972,-0.352392058033852,-0.359677554813294,-0.370912164049713,-0.361712279728401,-0.372531847385693,-0.366624409781548,-0.372273561384144,-0.365470759411478,-0.361927276323718,-0.365248421793299
30.7,-0.371010872144899,-0.360416884317433,-0.361982922499486,-0.352851520758777,-0.360126320196681,-0.371404837258682,-0.362255514543459,-0.373067111450682,-0.367146069356436,-0.372757802600625,-0.365960943684421,-0.36243869381193,-0.365813903858564
30.8,-0.371391031955146,-0.360911611807052,-0.362492747601153,-0.353315742808905,-0.360580748398896,-0.371905212173933,-0.362799939580192,-0.373609886238524,-0.36767424179141,-0.373248412301958,-0.366454589252186,-0.36295457345049,-0.366385542106569
30.9,-0.371777124207897,-0.361412535381517,-0.363010935600542,-0.353785028057712,-0.361040944767964,-0.372413406465985,-0.363345596773345,-0.374160325641604,-0.368209133572148,-0.373745525664008,-0.366951909414776,-0.363475108925498,-0.366963441832972
31,-0.372169240799712,-0.361919739095691,-0.363537619613645,-0.354259649002533,-0.361507000355621,-0.372929524284378,-0.363892525649586,-0.374718602347721,-0.36875094430724,-0.374249271400948,-0.367453116377883,-0.364000491585237,-0.367547693138246
31.1,-0.372567459975496,-0.362433292785271,-0.364072921603511,-0.354739828603033,-0.361978991455727,-0.373453655768793,-0.364440763281688,-0.375284920195004,-0.369299865846683,-0.374759771468402,-0.367958420826899,-0.36453091002053,-0.368138370362543
31.2,-0.372971846008594,-0.36295325163256,-0.364616951911436,-0.355225742163992,-0.362456979189023,-0.373985876596951,-0.364990344244241,-0.375859524490205,-0.369856081346909,-0.375277140763138,-0.368468031464537,-0.365066549614704,-0.368735531562102
31.3,-0.373382448920614,-0.363479655770548,-0.365169808797958,-0.355717523489088,-0.362941009138318,-0.374526247577236,-0.365541300570896,-0.37644270347881,-0.370419764283196,-0.375801486819773,-0.368982154510566,-0.365607592062207,-0.369339218032163
31.4,-0.373799304243664,-0.364012529928256,-0.365731577996148,-0.356215270850606,-0.363431111037425,-0.375074814295181,-0.366093661713073,-0.377034772573465,-0.370991077410923,-0.376332909505097,-0.369500993162032,-0.366154214854859,-0.369949453881167
31.5,-0.374222432827606,-0.364551883120212,-0.366302332279577,-0.356719051777386,-0.363927298516961,-0.375631606824966,-0.366647454500304,-0.377636036601523,-0.371570171678219,-0.376871500710807,-0.370024747012612,-0.366706590735385,-0.370566245660963
31.6,-0.374651840694836,-0.365097708382062,-0.366882131047687,-0.357228906663836,-0.364429568909813,-0.376196639519166,-0.36720270310222,-0.378246736292361,-0.372157185093295,-0.377417344045335,-0.370553611429995,-0.367264887117494,-0.371189582057867
31.7,-0.375087518944601,-0.365649982554158,-0.367471019931079,-0.357744851438969,-0.364937903118401,-0.376769910892908,-0.367759428992074,-0.378866998624732,-0.372752241550863,-0.37797051452578,-0.371087776890459,-0.367829265472428,-0.371819433649091
31.8,-0.375529443708851,-0.366208666114051,-0.368069030419603,-0.358266879543914,-0.365452265545595,-0.377351403621533,-0.368317650912045,-0.379496814722259,-0.373355449623121,-0.378531078270735,-0.37162742826978,-0.368399880682019,-0.372455752729055
31.9,-0.375977576161164,-0.366773703058379,-0.368676179515844,-0.358794963420283,-0.365972604090733,-0.377941084674832,-0.368877384840236,-0.380136056293066,-0.373966901322176,-0.379099092195144,-0.372172744090374,-0.368976880358666,-0.373098473209738
32,-0.376431862580046,-0.367345020833991,-0.369292469416963,-0.359329055661217,-0.366498850211592,-0.378538905614275,-0.369438643959379,-0.380784520425542,-0.374586670841728,-0.379674603708284,-0.372723895724805,-0.369560404133021,-0.373747510598968
32.1,-0.376892234467434,-0.367922530317608,-0.369917887227537,-0.359869089935665,-0.367030919052804,-0.379144803082312,-0.370001438627382,-0.38144198003448,-0.375214813287674,-0.38025765041613,-0.37328104655603,-0.370150582910497,-0.374402762060056
32.2,-0.377358608723039,-0.36850612584301,-0.37055240470632,-0.360414981764949,-0.367568709640812,-0.379758699513153,-0.370565776349699,-0.382108220941261,-0.375851363408157,-0.380848259829337,-0.373844351095584,-0.370747538098347,-0.375064106555733
32.3,-0.377830887874557,-0.369095685274701,-0.371195978049504,-0.360966629208428,-0.368112105144842,-0.38038050408923,-0.371131661753532,-0.382783059020982,-0.376496334335494,-0.381446449078273,-0.374413954061423,-0.371351380805305,-0.375731405078628
32.4,-0.378308960363618,-0.369691070126991,-0.371848547713261,-0.361523913498735,-0.368660973203153,-0.381010113952783,-0.371699096563951,-0.383466341085409,-0.377149716353587,-0.382052224636615,-0.374989989417543,-0.37196221101676,-0.376404500969733
32.5,-0.378792700886652,-0.370292125728147,-0.372510038278034,-0.362086699655377,-0.36921516631324,-0.381647415650889,-0.372268079581966,-0.384157936814624,-0.377811475705763,-0.382665582055027,-0.375572579378543,-0.372580116748415,-0.377083220325578
32.6,-0.379281970789769,-0.370898681430324,-0.373180358357103,-0.362654837097347,-0.369774522284238,-0.382292286736922,-0.37283860666458,-0.384857727933475,-0.378481553459559,-0.383286505706656,-0.376161833382785,-0.373205173182661,-0.377767372493677
32.7,-0.379776618515936,-0.371510550867009,-0.373859400551706,-0.363228160269049,-0.370338864749504,-0.382944597363134,-0.373410670706817,-0.38556559821176,-0.379159864445906,-0.383914968546096,-0.376757847038825,-0.373837441792002,-0.378456750654836
32.8,-0.380276480102724,-0.372127532261547,-0.374547041454695,-0.363806489289439,-0.370908003736756,-0.383604211573988,-0.373984261625834,-0.386281425681996,-0.379846296291305,-0.384550931883743,-0.377360701050611,-0.374476969455048,-0.379151132489816
32.9,-0.38078140351065,-0.372749431657856,-0.375243182416202,-0.364389653212322,-0.371481757758711,-0.38427102224487,-0.374559373689857,-0.387005114842607,-0.380540746861696,-0.38519438139367,-0.37797049421501,-0.375123823387451,-0.37985030306585
33,-0.381291198797988,-0.37337601407636,-0.37594766576332,-0.364977442422221,-0.372059908285913,-0.384944879280523,-0.375135990545894,-0.387736515548398,-0.38124304407962,-0.385845253413865,-0.378587274576655,-0.375778018598853,-0.380554007572931
33.1,-0.381805643272345,-0.374007009596792,-0.376660278701789,-0.365569614368765,-0.372642205668052,-0.385625590315787,-0.375714085597601,-0.388475424520304,-0.381952949421223,-0.386503436283138,-0.379211037165903,-0.376439516648363,-0.381261958278571
33.2,-0.382324528988793,-0.37464215876695,-0.37738083443287,-0.366165938703469,-0.373228411972943,-0.386312983580813,-0.376293636648455,-0.389221659128076,-0.382670233718474,-0.387168842498909,-0.379841791558425,-0.377108296735221,-0.381973878753736
33.3,-0.382847638776694,-0.375281189297727,-0.378109130967495,-0.366766174523808,-0.373818279293237,-0.387006865115717,-0.376874618476588,-0.389975018713688,-0.383394637849032,-0.387841372080971,-0.380479526951514,-0.37778431913824,-0.382689481538774
33.4,-0.383374746980462,-0.375923816834097,-0.378844951454926,-0.367370071224606,-0.374411550589315,-0.387707009590134,-0.377457002832053,-0.390735284684077,-0.384125872752994,-0.388520912480649,-0.381124211132091,-0.378467524440137,-0.383408469202582
33.5,-0.383905620227248,-0.376569745826943,-0.379588064567612,-0.36797736937868,-0.375007960561807,-0.388413151556113,-0.378040758436435,-0.391502220878674,-0.384863619678691,-0.389207338519776,-0.381775789489225,-0.379157832801656,-0.384130535438857
33.6,-0.384440018217042,-0.377218670506279,-0.380338224941629,-0.368587801643043,-0.375607236548717,-0.389124979752767,-0.378625850984782,-0.392275574117709,-0.385607530672785,-0.389900512361211,-0.382434184084374,-0.379855143296287,-0.384855366189863
33.7,-0.384977694530748,-0.377870275951485,-0.381095173672235,-0.369201093686486,-0.376209099441697,-0.389842136897326,-0.3792122431499,-0.393055074873867,-0.38635722932726,-0.39060028351319,-0.383099292792947,-0.380559333316426,-0.385582640788249
33.8,-0.385518397451474,-0.378524239249997,-0.381858638863353,-0.369816965133895,-0.376813264616394,-0.39056422608203,-0.379799894589047,-0.393840438032797,-0.387112311792758,-0.391306488869334,-0.383770988531609,-0.381270258062338,-0.386312033107431
33.9,-0.386061870794269,-0.37918023073059,-0.382628336229542,-0.370435130522375,-0.377419442871294,-0.391290822845321,-0.38038876195308,-0.39463136372266,-0.387872348064553,-0.392018952786353,-0.384449118585884,-0.381987750125292,-0.387043212711262
34,-0.386607854739583,-0.379837915254245,-0.383403969748432,-0.371055300264081,-0.378027341369576,-0.392021490144045,-0.38097879889803,-0.39542753820097,-0.38863688354299,-0.392737487201126,-0.385133504053227,-0.382711619176284,-0.387775845994375
34.1,-0.387156086665806,-0.380496953542404,-0.384185232361596,-0.37167718161044,-0.378636664578809,-0.392755792735797,-0.381569956099187,-0.396228634791897,-0.38940544086643,-0.393461891788911,-0.38582393941617,-0.383441651771389,-0.388509597304737
34.2,-0.387706301976031,-0.381157003521628,-0.384971806720775,-0.37230047961242,-0.379247115202925,-0.393493308140938,-0.382162181267678,-0.397034314869496,-0.390177522009506,-0.394191954164189,-0.386520192260366,-0.384177611284334,-0.389244130040997
34.3,-0.388258234914676,-0.381817721663582,-0.385763365976766,-0.372924898071544,-0.379858395101437,-0.394233632879597,-0.382755419169595,-0.397844228883572,-0.390952610635196,-0.394927450125446,-0.387222003151599,-0.384919237976575,-0.389979107717747
34.4,-0.388811619369582,-0.382478764301041,-0.386559574607252,-0.373550140476461,-0.380470206190957,-0.394976384234039,-0.3833496116477,-0.398658017424868,-0.391730174683913,-0.395668143945093,-0.3879290856848,-0.385666249213826,-0.390714194992662
