"Freq [GHz]","lost_power_fraction [] - g_pillar_position='49.5um'","lost_power_fraction [] - g_pillar_position='62um'","lost_power_fraction [] - g_pillar_position='74.5um'","lost_power_fraction [] - g_pillar_position='87um'","lost_power_fraction [] - g_pillar_position='99.5um'","lost_power_fraction [] - g_pillar_position='112um'","lost_power_fraction [] - g_pillar_position='124.5um'","lost_power_fraction [] - g_pillar_position='137um'","lost_power_fraction [] - g_pillar_position='149.5um'","lost_power_fraction [] - g_pillar_position='162um'","lost_power_fraction [] - g_pillar_position='174.5um'","lost_power_fraction [] - g_pillar_position='187um'","lost_power_fraction [] - g_pillar_position='199.5um'"
16.4,0.052438255873256,0.0511234037426942,0.0519718337020452,0.0511029797800947,0.0512068974925239,0.0528954473188736,0.0519419375321843,0.0529834802866502,0.0519999225264379,0.0535289125233207,0.052361010554645,0.0528886174869073,0.0526223642347402
16.5,0.0526716890349558,0.0513465178475302,0.0522008466215384,0.0513257615700493,0.051432510644304,0.0531287654579881,0.0521708863297978,0.0532173694186831,0.0522276387325904,0.0537665665276952,0.0525913037924161,0.0531200692959773,0.0528554048650373
16.6,0.0529048884408134,0.0515693862448339,0.0524295766063152,0.051548284480235,0.0516578518605637,0.0533618410902489,0.0523993067838869,0.0534510345621242,0.0524551072982705,0.0540039483160498,0.0528213362148923,0.0533512464562294,0.0530882312881505
16.7,0.0531378280402873,0.0517919846648113,0.0526579971925952,0.0517705239170696,0.0518828954168596,0.0535946490362816,0.0526271493795847,0.0536844508730373,0.0526823061075972,0.0542410317027075,0.0530510836436674,0.0535821238627235,0.0533208174069374
16.8,0.0533704819219621,0.052014289037524,0.0528860821624746,0.0519924554389867,0.0521076157437886,0.0538271642735391,0.052854363990348,0.0539175936808472,0.0529092132538429,0.0544777907171662,0.053280522105068,0.053812676645311,0.0535531372576913
16.9,0.0536028243214912,0.052236275499298,0.0531138055557125,0.0522140547642599,0.0523319874358198,0.054059361944331,0.0530809000281111,0.0541504384960217,0.0531358070448182,0.0547141996144652,0.0535096278378063,0.0540428801778639,0.0537851650180934
17,0.0538348296295028,0.0524579203991705,0.053341141681264,0.0524352977788304,0.0525559852600915,0.0542912173638108,0.0533067066214972,0.0543829610177345,0.0533620660081999,0.05495023288554,0.0537383773005403,0.0542727100873353,0.0540168750151213
17.1,0.0540664723995006,0.052679200305341,0.0535680651285919,0.0526561605440898,0.052779584165174,0.0545227060279112,0.0535317328230253,0.0546151371414866,0.0535879688968083,0.0551858652675234,0.0539667471793619,0.0545021422626427,0.0542482417328922
17.2,0.0542977273557512,0.0529000920116326,0.0537945507787047,0.0528766193046648,0.0530027592898055,0.0547538036212472,0.0537559278457103,0.0548469429667272,0.053813494693848,0.0554210717540194,0.0541947143951755,0.0547311528633589,0.0544792398204787
17.3,0.0545285694011579,0.0531205725439375,0.0540205738149535,0.0530966504961718,0.0532254859715732,0.0549844860249772,0.0539792413287882,0.0550783548044459,0.0540386226180854,0.0556558276053252,0.0544222561110015,0.0549597183282313,0.0547098440996672
17.4,0.0547589736251356,0.0533406191666623,0.0542461097335806,0.0533162307529585,0.053447739755574,0.0552147293246277,0.0542016236315558,0.0553093491847468,0.0542633321290062,0.055890108358593,0.0546493497391643,0.0551878153835024,0.0549400295726792
17.5,0.0549889153114989,0.0535602093891492,0.05447113435399,0.0535353369158386,0.0536694964030364,0.0554445098178881,0.0544230261534664,0.0555399028644154,0.0544876029319074,0.0561238898379521,0.0548759729483929,0.0554154210510395,0.0551697714298398
17.6,0.0552183699463356,0.0537793209720798,0.0546956238287658,0.0537539460397962,0.0538907318998996,0.0556738040223713,0.0546434016776834,0.0557699928344735,0.0547114149829655,0.0563571481645382,0.0551021036708137,0.0556425126562686,0.0553990450572146
17.7,0.0554473132259158,0.0539979319338594,0.0549195546534208,0.0539720354016942,0.0541114224653652,0.0559025886833558,0.0548627047343385,0.0559995963277196,0.0549347484942509,0.0565898597664787,0.055327720108832,0.0558690678359202,0.055627826044196
17.8,0.0556757210645966,0.0542160205569806,0.0551429036758866,0.0541895825079651,0.0543315445604095,0.0561308407814973,0.0550808919786931,0.0562286908262695,0.0551575839387165,0.0568220013887775,0.0555528007419165,0.0560950645455529,0.055856090191055
17.9,0.0559035696027664,0.0544335653943595,0.0553656481057195,0.0544065651022927,0.0545510748962579,0.0563585375405184,0.0552979225784817,0.0564572540690885,0.0553799020551387,0.0570535501031237,0.0557773243332528,0.0563204810668985,0.0560838135164563
18,0.0561308352148033,0.0546505452756615,0.0555877655230449,0.0546229611732868,0.0547699904428335,0.056585656434886,0.0555137586036958,0.0566852640595139,0.0556016838530185,0.0572844833176113,0.056001269936307,0.0565452960149854,0.0563109722649329
18.1,0.056357494517062,0.054866939313599,0.0558092338872257,0.0548387489621505,0.0549882684371593,0.0568121751974663,0.0557283654113337,0.0569126990727753,0.0558229106174522,0.0575147787863448,0.0562246169012422,0.0567694883450662,0.056537542914325
18.2,0.0565835211781849,0.0550827238378592,0.0560300281531629,0.055053903779023,0.05520588304732,0.0570380686709097,0.0559417057058804,0.0571395346360809,0.0560435610137876,0.0577444112798221,0.0564473417486814,0.0569930341059824,0.056763499073245
18.3,0.0568088919964887,0.0552978782575991,0.056250126762812,0.0552684040910153,0.0554228117535878,0.0572633148184708,0.0561537521837499,0.0573657492900625,0.0562636166351408,0.0579733589674963,0.0566694241565233,0.0572159126650994,0.0569888173798135
18.4,0.0570335874580726,0.0555123855558139,0.0564695121640751,0.0554822320403124,0.055639035890579,0.0574878952540256,0.056364488506214,0.0575913251050168,0.0564830624434545,0.0582016039446055,0.0568908474477235,0.057438107203682,0.057213478062776
18.5,0.0572575852359218,0.0557262260490742,0.056688163926402,0.0556953669633426,0.0558545338559482,0.0577117888288503,0.0565738967682762,0.0578162415277397,0.0567018808825842,0.0584291254543929,0.0571115922304063,0.057659598113487,0.0574374586147192
18.6,0.0574808632858689,0.0559393803685564,0.0569060620380032,0.0559077884877071,0.0560692843563322,0.0579349746910715,0.0567819639092046,0.0580404783147989,0.0569200546959003,0.0586559031327958,0.0573316394399088,0.0578803661581976,0.057660736798589
18.7,0.0577033998548606,0.0561518294663011,0.0571231869128901,0.0561194765398265,0.0562832664155782,0.0581574322932948,0.0569886818856779,0.0582640155400408,0.0571375669309128,0.0588819170173102,0.0575509703444477,0.0581003924790778,0.057883290654987
18.8,0.0579251734892847,0.0563635546214665,0.0573395193976348,0.0563304113526152,0.0564964593829462,0.0583791414002272,0.0571940477825727,0.0584868336021163,0.0573544009438666,0.0591071475557187,0.0577695665506511,0.0583196586004295,0.0581050985094509
18.9,0.0581461630433565,0.0565745374465964,0.0575550407778744,0.0565405734731419,0.0567088429412867,0.0586000820963368,0.0573980638562662,0.0587089132319853,0.0575705404042784,0.0593315756146539,0.0579874100089574,0.0585381464348366,0.0583261389797156
19,0.0583663476875737,0.0567847598939072,0.0577697327845537,0.0567499437703158,0.0569203971152104,0.0588202347934889,0.0576007375069947,0.0589302355004402,0.0577859692994359,0.0595551824880107,0.0582044830188703,0.0587558382881976,0.0585463909829748
19.1,0.0585857069172416,0.0569942042615864,0.057983577599904,0.0569585034425622,0.0571311022792254,0.0590395802386159,0.057802081178666,0.0591507818256155,0.0580006719388532,0.0597779499051897,0.0584207682340874,0.0589727168645604,0.0587658337431384
19.2,0.0588042205610681,0.0572028532001197,0.0581965578631851,0.0571662340255303,0.0573409391658683,0.0592580995214014,0.0580021121864649,0.0593705339805007,0.0582146329586793,0.0599998600391632,0.0586362486674785,0.0591887652707462,0.0589844467980972
19.3,0.0590218687898457,0.057410689718645,0.058408656676161,0.0573731173997984,0.05754988887382,0.0594757740819799,0.0582008524746516,0.0595894741004429,0.0584278373260553,0.0602208955143741,0.0588509076959305,0.0594039670207757,0.059202210006986
19.4,0.0592386321251992,0.0576176971913455,0.0586198576083507,0.057579135798605,0.0577579328760152,0.0596925857186588,0.0583983283089243,0.0598075846906582,0.0586402703434244,0.060441039414441,0.0590647290650471,0.0596183060400921,0.0594191035574655
19.5,0.0594544914484285,0.0578238593638685,0.0588301447020319,0.0577842718155913,0.0579650530277446,0.0599085165956662,0.0585945699095434,0.0600248486337261,0.0588519176527924,0.0606602752896862,0.0592776968937133,0.0598317666695831,0.0596351079730262
19.6,0.0596694280094255,0.0580291603598069,0.0590395024770129,0.057988508412563,0.0581712315747575,0.0601235492509289,0.0587896110330678,0.060241249197084,0.059062765239932,0.0608785871644539,0.0594897956785102,0.0600443336694187,0.059850204120306
19.7,0.0598834234356917,0.0582335846872126,0.059247915935191,0.0581918289272827,0.0583764511613587,0.0603376666038723,0.0589834885118867,0.0604567700405072,0.0592727994385397,0.0610959595442506,0.0597010102979996,0.060255992222675,0.0600643732164409
19.8,0.0600964597414299,0.0584371172451696,0.0594553705648825,0.058394217081275,0.0585806948385268,0.0605508519632637,0.0591762417617358,0.0606713952235997,0.0594820069343254,0.0613123774226599,0.0599113260168521,0.0604667279387953,0.0602775968364564
19.9,0.0603085193367442,0.0586397433304277,0.0596618523449506,0.0585956569876635,0.0587839460720224,0.0607630890350846,0.0593679122679926,0.0608851092132386,0.0596903747690663,0.0615278262880645,0.0601207284898544,0.0606765268568389,0.0604898569207
20,0.0605195850369189,0.0588414486440994,0.0598673477487262,0.0587961331590412,0.0589861887505324,0.0609743619304362,0.0595585430617826,0.0610978968910495,0.0598978903445784,0.0617422921301481,0.0603292037657561,0.0608853754485623,0.0607011357823115
20.1,0.0607296400718038,0.0590422192984168,0.0600718437477384,0.0589956305153654,0.0591874071938077,0.0611846551735025,0.0597481781967737,0.0613097435608293,0.060104541426652,0.0619557614461922,0.0605367382909905,0.0610932606213159,0.0609114161147657
20.2,0.0609386680952859,0.0592420418235742,0.0602753278152729,0.0591941343918871,0.0593875861608528,0.0613939537095284,0.0599368622369665,0.0615206349559848,0.0603103161489059,0.0621682212471324,0.060743318913255,0.0613001697207586,0.061120680999471
20.3,0.0611466531948698,0.0594409031746334,0.0604777879297272,0.0593916305471235,0.059586710858123,0.0616022429128738,0.0601246397650067,0.0617305572469288,0.0605152030165978,0.062379659063412,0.0609489328849498,0.0615060905334159,0.0613289139134303
20.4,0.061353579901344,0.059638790738528,0.0606792125778281,0.0595881051708604,0.0597847669477596,0.061809508595092,0.0603115549193895,0.0619394970484778,0.0607191909103659,0.0625900629505956,0.0611535678664867,0.0617110112890468,0.0615360987369957
20.5,0.0615594331985574,0.0598356923411285,0.0608795907576881,0.0597835448922027,0.0599817405558735,0.0620157370130604,0.0604976509676268,0.0621474414272107,0.0609222690899039,0.0627994214947554,0.0613572119294647,0.0619149206628671,0.0617422197617059
20.6,0.0617641985332812,0.0600315962544304,0.0610789119817051,0.0599779367876676,0.0601776182808629,0.0622209148771821,0.0606829699210452,0.0623543779088165,0.0611244271975773,0.0630077238176331,0.0615598535597051,0.0621178077776047,0.0619472616981993
20.7,0.061967850888503,0.0602264812067044,0.0612771557271843,0.0601712578774239,0.0603723762101241,0.0624250188140051,0.06086754534847,0.0625602843740467,0.0613256460506212,0.0632149490296554,0.0617614716196613,0.0623196519838527,0.0621511988189012
20.8,0.0621703873513695,0.0604203461820701,0.0614743229236244,0.0603635064472597,0.0605660126737903,0.0626280467827527,0.0610514233267528,0.0627651591874048,0.0615259251018768,0.0634210977123991,0.0619620652754015,0.0625204533431752,0.0623540272932041
20.9,0.0623717948318627,0.060613180848314,0.0616704046573231,0.0605546709785457,0.0607585157518813,0.0628299869178101,0.0612346401914823,0.0629689913095174,0.0617252551739983,0.0636261606388288,0.0621616242844192,0.0627202023444783,0.0625557331505198
21,0.0625720607437127,0.0608049753492773,0.0618653925393701,0.0607447404332291,0.0609498740308494,0.0630308278406881,0.0614172299533912,0.0631717701894856,0.061923627486252,0.0638301291359552,0.0623601388294215,0.062918889930951,0.0627563028725149
21.1,0.0627711730147601,0.0609957203125431,0.0620592787080162,0.0609337042621943,0.0611400766122111,0.0632305586685057,0.061599224157233,0.0633734857720802,0.0621210336578123,0.0640329950887827,0.0625575995207373,0.0631165075013742,0.0629557234016542
21.2,0.0629691200973856,0.0611854068572327,0.0622520558309371,0.0611215524136658,0.0613291131212408,0.0634291690225105,0.0617806517867198,0.0635741285048869,0.0623174657109849,0.0642347509440057,0.0627539973986128,0.0633130469113073,0.0631539821498878
21.3,0.063165890979045,0.0613740266019078,0.0624437171074682,0.061308275341684,0.0615169737157683,0.0636266490366844,0.0619615392124481,0.0637736893454354,0.0625129160743751,0.0644353897134558,0.0629493239354096,0.063508500474156,0.0633510670074944
21.4,0.0633614751928818,0.0615615716725982,0.0626342562707749,0.0614938640146337,0.061703649095037,0.0638229893663985,0.0621419101791599,0.0639721597682597,0.0627073775859939,0.0646349049773121,0.0631435710376646,0.0637028609621094,0.0635469663520885
21.5,0.0635558628284073,0.0617480347109396,0.0628236675899859,0.0616783099238446,0.0618891305086821,0.0640181811971358,0.0623217858282725,0.0641695317719346,0.062900843496298,0.0648332908870448,0.063336731048077,0.0638961216069691,0.0637416690578115
21.6,0.063749044542276,0.0619334088824416,0.0630119458723154,0.0618616050922506,0.0620734097657852,0.0642122162532769,0.0625011847513385,0.0643657978860563,0.063093307471182,0.065030542168122,0.0635287967473643,0.0640882761008619,0.0639351645046946
21.7,0.0639410115691104,0.0621176878848627,0.0631990864651668,0.0620437420831201,0.0622564792440412,0.0644050868069504,0.0626801230700121,0.0645609511781692,0.0632847635948979,0.06522665412246,0.0637197613560449,0.0642793185968506,0.0641274425882308
21.8,0.0641317557324038,0.0623008659567228,0.0633850852582393,0.0622247140088427,0.0624383318990263,0.0645967856869407,0.0628586145381525,0.0647549852606528,0.0634752063729382,0.0654216226306257,0.0639096185361107,0.0644692437094444,0.0643184937291352
21.9,0.0643212694554696,0.0624829378859243,0.0635699386856572,0.0624045145397944,0.0626189612735842,0.0647873062876687,0.0630366706617841,0.064947894297536,0.0636646307348509,0.0656154441537791,0.0640983623926194,0.0646580465150175,0.0645083088833249
22,0.06450954577244,0.0626638990185108,0.0637536437281188,0.0625831379132648,0.0627983615073133,0.0649766425782261,0.0632143008329359,0.0651396730112632,0.0638530320370164,0.0658081157353715,0.0642859874752004,0.0648457225521293,0.0646968795521139
22.1,0.0646965783393163,0.0628437452675289,0.0639361979150928,0.0627605789424426,0.0629765273461814,0.065164789111472,0.0633915124736025,0.0653303166893952,0.0640404060653711,0.0659996350025874,0.0644724887794749,0.0650322678217741,0.0648841977926447
22.2,0.0648823614450334,0.0630224731220271,0.0641175993270626,0.0629368330254749,0.0631534541522498,0.065351741033187,0.0635683111864745,0.0655198211912524,0.0642267490380861,0.0661900001675267,0.0646578617484148,0.0652176787875463,0.0650702562285355
22.3,0.0650668900225589,0.0632000796561667,0.0642978465978336,0.0631118961545788,0.0633291379135211,0.0655374940912873,0.0637447009094037,0.065708182954474,0.064412057608215,0.0663792100281432,0.0648421022736096,0.0654019523757297,0.0652550480607938
22.4,0.0652501596600005,0.0633765625384431,0.0644769389169204,0.0632857649252227,0.0635035752539065,0.0657220446450845,0.0639206840709593,0.0658953990015163,0.0645963288662971,0.0665672639689237,0.0650252066964919,0.0655850859753225,0.0654385670789584
22.5,0.0654321666117039,0.0635519200410369,0.0646548760320141,0.0634584365453454,0.0636767634433155,0.0659053896746055,0.0640962617448132,0.0660814669460769,0.0647795603429301,0.0667541619613124,0.0652071718094829,0.0657670774380116,0.0656208076725127
22.6,0.0656129078093473,0.0637261510492517,0.0648316582515445,0.0636299088446422,0.0638487004078532,0.066087526789945,0.0642714338010626,0.0662663849994301,0.0649617500113165,0.0669399045638837,0.0653879948570935,0.065947925078068,0.0658017648425406
22.7,0.0657923808730049,0.0638992550710777,0.0650072864473455,0.0638001802838761,0.0640193847401462,0.0662684542406662,0.0644461990528867,0.0664501519766834,0.0651428962897901,0.0671244929222498,0.0655676735369699,0.0661276276722106,0.0659814342136623
22.8,0.0659705841221613,0.0640712322468338,0.0651817620574389,0.0639692499642468,0.0641888157097751,0.0664481709252423,0.0646205553973406,0.0666327673029539,0.0653229980443174,0.0673079287687316,0.0657462060008999,0.0663061844594272,0.0661598120462243
22.9,0.0661475165866706,0.0642420833589247,0.0653550870889279,0.0641371176367649,0.0643569932738069,0.0666266764005119,0.064794499949283,0.0668142310194323,0.0655020545909888,0.0674902144217561,0.0659235908557828,0.0664835951407327,0.0663368952487707
23,0.0663231780176425,0.0644118098416515,0.0655272641210193,0.0643037837116574,0.0645239180874482,0.0668039708911688,0.0649680291677644,0.0669945437893702,0.0656800656985094,0.0676713527850094,0.066099827164542,0.0666598598789197,0.0665126813907698
23.1,0.0664975626758148,0.0645804083018701,0.0656982907143182,0.0644692433912789,0.0646895853904973,0.0669800493750582,0.0651411368964581,0.0671737012776278,0.0658570264702704,0.0678513417592222,0.0662749088143249,0.0668349736891406,0.0666871623434186
23.2,0.0666706718155344,0.0647478815571643,0.0658681706640277,0.0646334984676997,0.0648539973072217,0.0671549134739876,0.0653138185598155,0.0673517054460285,0.0660329376040803,0.0680301854820649,0.0664488357890896,0.0670089376791218,0.0668603370319467
23.3,0.0668425136658118,0.0649142385793498,0.0660369139135286,0.0647965572898448,0.0650171628071533,0.0673285714250342,0.0654860713754537,0.0675285645126588,0.0662078053781876,0.0682078942284201,0.0666216141708806,0.0671817590225781,0.0670322114749673
23.4,0.0670130909913089,0.0650794835298603,0.0662045253800153,0.0649584230187276,0.0651790854674012,0.0675010262395675,0.0656578902754271,0.0677042817050707,0.0663816314098201,0.0683844732456537,0.0667932448686688,0.067353439739341,0.0672027860390273
23.5,0.0671824073308555,0.0652436212724386,0.0663710105700459,0.0651190995216991,0.0653397696179358,0.0676722816445998,0.0658292700470279,0.0678788609013097,0.0665544177814273,0.0685599283581747,0.0669637292518579,0.0675239823093818,0.0673720618197877
23.6,0.0673504670074261,0.0654066573832378,0.0665363755833755,0.0652785913816337,0.0654992203525849,0.0678423420921763,0.0660002054093455,0.0680523066351694,0.0667261670432562,0.068734265965011,0.0671330691511417,0.0676933896724748,0.0675400406562974
23.7,0.0675172751378545,0.0655685981608929,0.066700627116919,0.0654369039059968,0.0656574435400136,0.0680112127687231,0.066170691082115,0.0682246241013192,0.0668968822159535,0.0689074930371307,0.0673012668593725,0.0678616652278456,0.0677067251455284
23.8,0.0676828376422933,0.0657294506365867,0.0668637724688401,0.0655940431357627,0.0658144458346731,0.0681788996043193,0.0663407218471616,0.0683958191602741,0.0670665667932257,0.0690796171144942,0.0674683251324346,0.0680288128338332,0.0678721186570942
23.9,0.0678471612533697,0.0658892225840438,0.0670258195427433,0.0657500158541777,0.0659702346876988,0.0683454092818604,0.0665102926028747,0.0685658983432009,0.0672352247445268,0.0692506463028385,0.0676342471901562,0.0681948368075775,0.0680362253481784
24,0.068010253525002,0.0660479225294654,0.06718677685198,0.065904829595291,0.0661248183577086,0.0685107492461152,0.06667939841207,0.0687348688565705,0.0674028605178286,0.0694205892701957,0.0677990367172356,0.0683597419247147,0.0681990501786294
24.1,0.0681721228408422,0.0662055597613466,0.0673466535240376,0.0660584926522444,0.0662782059214714,0.0686749277126415,0.0668480345436999,0.0689027385866041,0.067569479042448,0.0695894552431329,0.0679626978642011,0.0685235334191019,0.0683605989262004
24.2,0.0683327784223276,0.0663621443401793,0.0675054593049994,0.0662110140852575,0.066430407284411,0.0688379536765363,0.0670161965088185,0.0690695161035527,0.0677350857319376,0.0697572540027249,0.0681252352484258,0.0686862169825744,0.0685208782019035
24.3,0.0684922303362652,0.0665176871079751,0.0676632045640732,0.0663624037292616,0.0665814331908964,0.0689998369209995,0.067183880091212,0.0692352106657545,0.067899686487073,0.069923995880241,0.0682866539551747,0.068847798764729,0.0686798954654611
24.4,0.0686504895019434,0.0666721996976129,0.0678199002981326,0.066512672201129,0.0667312952342711,0.0691605880256689,0.0673510813731314,0.0693998322234919,0.0680632876989156,0.0700896917525528,0.0684469595387085,0.0690082853727561,0.0688376590407886
24.5,0.0688075676977012,0.0668256945419317,0.0679755581362934,0.066661830906419,0.0668800058665656,0.0693202183747236,0.0675177967564986,0.069563391422602,0.0682258962519705,0.0702543530372533,0.0686061580234536,0.0691676838713116,0.0689941781315034
24.6,0.0689634775669315,0.0669781848825695,0.0681301903444561,0.0668098920455941,0.0670275784078405,0.0694787401646846,0.067684022979994,0.0697258996078587,0.0683875195274511,0.0704179916874947,0.0687642559052321,0.0693260017824315,0.0691494628363688
24.7,0.069118232623444,0.0671296847784719,0.0682838098298068,0.0669568686196088,0.0671740270550866,0.0696361664119046,0.0678497571323596,0.0698873688260797,0.0685481654066476,0.0705806201865128,0.0689212601525633,0.0694832470855133,0.0693035241646785
24.8,0.069271847256169,0.0672802091140472,0.0684364301452488,0.0671027744347697,0.0673193668906249,0.069792510959695,0.0680149966622914,0.0700478118289645,0.0687078422743981,0.070742251541868,0.0690771782080412,0.0696394282173375,0.0694563740514665
24.9,0.069424336733114,0.0674297736069065,0.068588065493711,0.0672476241068122,0.0674636138899184,0.0699477884850569,0.0681797393852188,0.0702072420756354,0.0688665590227027,0.070902899279373,0.0692320179898153,0.0697945540721579,0.0696080253725187
25,0.0695757172045585,0.0675783948151291,0.068738730732305,0.0673914330640296,0.067606784928732,0.0701020145049543,0.0683439834872879,0.070365673734864,0.0690243250544383,0.0710625774367064,0.0693857878931231,0.0699486340018542,0.069758491959107
25.1,0.0697260057053801,0.0677260901440232,0.0688884413762903,0.06753421754937,0.0677488977895317,0.0702552053821067,0.0685077275268122,0.0705231216869595,0.0691811502872132,0.071221300556702,0.069538496791956,0.0701016778161575,0.0699077886123627
25.2,0.0698752201565013,0.0678728778522761,0.0690372136027963,0.0676759946213565,0.0678899711670485,0.0704073783302159,0.0686709704334689,0.0706796015253097,0.0693370451573522,0.0713790836803278,0.0696901540408126,0.0702536957829249,0.0700559311172173
25.3,0.0700233793653595,0.0680187770574735,0.0691850642542522,0.0678167821536473,0.0680300246728968,0.0705585514186123,0.0688337115054682,0.0708351295575359,0.0694920206240281,0.0715359423393101,0.069840769476541,0.0704046986285161,0.0702029362558209
25.4,0.070170503025344,0.0681638077408906,0.0693320108414828,0.0679565988330942,0.0681690788391454,0.0707087435762161,0.0689959504049079,0.0709897228062433,0.069646088173505,0.0716918925484348,0.0699903534203163,0.0705546975382209,0.070348821820327
25.5,0.0703166117141476,0.0683079907514741,0.0694780715464002,0.0680954641560946,0.0683071551207272,0.0708579745948004,0.0691576871515298,0.0711433990093588,0.0697992598235572,0.0718469507974747,0.0701389166797263,0.070703704156774,0.0704936066249715
25.6,0.0704617173669415,0.0684513399302068,0.0696232569131738,0.0682333894993298,0.0684442667545376,0.0710062561194733,0.0693189172023095,0.0712961679959253,0.0699515395945419,0.0720011256331061,0.0702864607691347,0.0708517211009773,0.0706373001222913
25.7,0.0706058522903704,0.0685938861996041,0.0697675951715367,0.0683704053035787,0.0685804466508561,0.0711536191165695,0.0694796462007359,0.0714480579398621,0.0701029493766049,0.0721544432225248,0.0704330074935178,0.0709987706746385,0.0707799340201099
25.8,0.0707490397174976,0.0687356530511698,0.0699111065470873,0.0685065334731211,0.0687157190602247,0.0713000860021989,0.0696398751976949,0.0715990887424966,0.0702535028253991,0.0723069214408783,0.0705785691474174,0.0711448659177372,0.0709215302923379
25.9,0.0708913037463145,0.0688766648503986,0.0700538119420579,0.0686417966844363,0.0688501091514003,0.0714456800596566,0.0697996055636798,0.0717492810169009,0.0704032141472481,0.072458578601973,0.0707231585214314,0.0712900203325415,0.0710621119738518
26,0.0710326693313872,0.0690169468354304,0.0701957329350328,0.0687762183697326,0.0689836430059697,0.0715904254379315,0.0699588389769422,0.0718986560856568,0.0705520981042333,0.0726094334482836,0.0708667889049251,0.0714342478845005,0.0712017031670413
26.1,0.0711731622739629,0.0691565251143683,0.070336891779861,0.0689098226968086,0.0691163476109729,0.0717343471490197,0.0701175774109051,0.0720472359780096,0.070700170019379,0.0727595051405183,0.0710094740888706,0.0715775630032155,0.0713403290467885
26.2,0.071312809210409,0.0692954266611376,0.0704773114036743,0.0690426345446815,0.0692482508494252,0.0718774710639915,0.0702758231209782,0.0721950434264022,0.0708474457819637,0.0729088132467803,0.0711512283688183,0.0717199805834728,0.0714780158637717
26.3,0.0714516375989119,0.0694336793097539,0.070617015403938,0.0691746794743728,0.0693793814885464,0.0720198239076637,0.0704335786308291,0.0723421018623574,0.0709939418529099,0.0730573777312674,0.0712920665479906,0.0718615159863292,0.0716147909459036
26.4,0.0715896757043465,0.0695713117469152,0.0707560280444652,0.0693059836941248,0.0695097691655762,0.0721614332518151,0.0705908467182156,0.0724884354116639,0.071139675270247,0.0732052189425034,0.0714320039405106,0.0720021850402794,0.0717506826977008
26.5,0.0717269525812228,0.0697083535027679,0.0708943742502767,0.0694365740181343,0.0696394443709907,0.0723023275068408,0.0707476304004556,0.0726340688888658,0.071284663654646,0.0733523576010977,0.0715710563747379,0.0721420040424338,0.071885720597441
26.6,0.071863498054608,0.0698448349397211,0.0710320796012342,0.0695664778177626,0.0697684384289874,0.0724425359117193,0.0709039329195932,0.0727790277909877,0.0714289252149712,0.0734988147869993,0.0717092401967323,0.072280989759774,0.0720199351918606
26.7,0.0719993426989379,0.0699807872391827,0.0711691703243706,0.069695722963935,0.0698967834750885,0.0725820885222101,0.0710597577273031,0.0729233382905291,0.07157247875384,0.073644611926249,0.0718465722738225,0.0724191594304038,0.072153358088228
26.8,0.0721345178146233,0.0701162423860817,0.071305673284785,0.0698243377591352,0.0700245124307017,0.0727210161971564,0.0712151084696387,0.0730670272276624,0.0717153436731576,0.0737897707771778,0.0719830699982679,0.0725565307648322,0.0722860219435521
26.9,0.0722690554023339,0.0702512331510148,0.0714416159750427,0.0699523508570811,0.0701516589745287,0.0728593505827749,0.0713699889716139,0.0732101221016354,0.0718575399795872,0.0739343134160815,0.0721187512910148,0.072693121947247,0.0724179604507181
27,0.0724029881348961,0.0703857930698977,0.0715770265029714,0.0700797911676694,0.0702782575106769,0.0729971240948264,0.0715244032216936,0.0733526510613926,0.0719990882899103,0.0740782622222867,0.0722536346055333,0.0728289516367766,0.0725492083213303
27.1,0.0725363493266768,0.0705199564209486,0.0717119335777432,0.0702066877441777,0.0704043431333731,0.0731343698985475,0.0716783553562352,0.0734946428953858,0.0721400098362369,0.0742216398626643,0.0723877389316985,0.072964038968707,0.0726798012650224
27.2,0.0726691729003656,0.0706537581988644,0.071846366494165,0.070333069648915,0.0705299515881868,0.0732711218862216,0.0718318496438954,0.0736361270206101,0.0722803264709967,0.0743644692754787,0.0725210837997207,0.0730984035556406,0.0728097759650053
27.3,0.0728014933510829,0.0707872340860323,0.071980355115065,0.070458965792499,0.0706551192296908,0.0734074146522687,0.0719848904700473,0.0737771334708872,0.0724200606716666,0.0745067736536448,0.0726536892840981,0.073232065488568,0.0729391700496162
27.4,0.0729333457076816,0.0709204204206126,0.0721139298516792,0.0705844047405007,0.0707798829755106,0.0735432834657337,0.0721374823212357,0.0739176928844441,0.0725592355451539,0.0746485764272906,0.0727855760075537,0.0733650453378254,0.0730680220596372
27.5,0.0730647654911865,0.0710533541613526,0.0722471216419352,0.0707094144793881,0.0709042802567423,0.0736787642400641,0.0722896297696847,0.0740578364908527,0.0726978748317585,0.0747899012456524,0.0729167651449382,0.0734973641538999,0.0731963714111361
27.6,0.0731957886702739,0.0711860728489404,0.0723799619265529,0.0708340221311632,0.0710283489647527,0.0738138935000526,0.0724413374579025,0.0741975960974164,0.0728360029086293,0.0749307719582403,0.0730472784270785,0.0736290434680554,0.0733242583536101
27.7,0.0733264516137118,0.0713186145637842,0.0725124826228373,0.0709582536026747,0.0711521273944006,0.0739487083458201,0.0725926100833682,0.074337004075166,0.0729736447926167,0.0750712125952828,0.0731771381444937,0.0737601052927286,0.0734517239231827
