Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,7173.273,nm
M Cursor Width,12745.784,nm
R Cursor Pos,63047.024,nm
R Cursor Width,-1755.976,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,63047.0262115765 nm
R Cursor Width,-1755.97624104493 nm
M Cursor Position,7173.27339111467 nm
M Cursor Width,12745.7839808445 nm


Data
Lateral(nm),Height Data(µm),,
3569.40509806977,0.00591474915136932,,
3579.40343167781,0.00452225131522282,,
3589.40176528585,0.00342796600501752,,
3599.40009889388,0.00214596341761644,,
3609.39843250192,0.000712060448317789,,
3619.39676610996,-0.000286020955775166,,
3629.395099718,-0.00130260291627492,,
3639.39343332604,-0.00215654351839912,,
3649.39176693408,-0.00213563809484476,,
3659.39010054212,-0.00239004268267308,,
3669.38843415015,-0.00333131580558838,,
3679.38676775819,-0.00297076484824647,,
3689.38510136623,-0.00219007222573855,,
3699.38343497427,-0.00262456900994293,,
3709.38176858231,-0.00263301538582891,,
3719.38010219035,-0.00208675439686631,,
3729.37843579838,-0.00208322576637147,,
3739.37676940642,-0.00230199102112674,,
3749.37510301446,-0.00264507244360866,,
3759.3734366225,-0.0032550888552214,,
3769.37177023054,-0.00425504994711955,,
3779.37010383858,-0.00428496097141178,,
3789.36843744662,-0.00459519756902591,,
3799.36677105466,-0.00543034422564087,,
3809.36510466269,-0.00568080259697745,,
3819.36343827073,-0.00512119749423582,,
3829.36177187877,-0.00514814519258216,,
3839.36010548681,-0.00442891015770147,,
3849.35843909485,-0.0033066186520562,,
3859.35677270289,-0.00256615587817505,,
3869.35510631092,-0.001822520012717,,
3879.35343991896,0.00012997314693057,,
3889.351773527,0.00158317643876653,,
3899.35010713504,0.00272800287924474,,
3909.34844074308,0.00417647585731465,,
3919.34677435112,0.00561686785764759,,
3929.34510795916,0.00695839612289565,,
3939.34344156719,0.00808886148551828,,
3949.34177517523,0.00835827431868529,,
3959.34010878327,0.00805032832364086,,
3969.33844239131,0.00737421229095198,,
3979.33677599935,0.0067145397481625,,
3989.33510960739,0.00543233778110589,,
3999.33344321543,0.00369676714187372,,
4009.33177682347,0.00279293141638045,,
4019.3301104315,0.00166941833617748,,
4029.32844403954,0.000556701198109659,,
4039.32677764758,0.000770481576747261,,
4049.32511125562,0.000458958524558693,,
4059.32344486366,0.00059637372266734,,
4069.3217784717,0.00218822253357503,,
4079.32011207974,0.00355270699060638,,
4089.31844568777,0.00461921695572091,,
4099.31677929581,0.00651161723040859,,
4109.31511290385,0.00811328574588406,,
4119.31344651189,0.00930520102733863,,
4129.31178011993,0.0103870618745685,,
4139.31011372797,0.010767245580937,,
4149.308447336,0.0113255413458857,,
4159.30678094404,0.0118055563962378,,
4169.30511455208,0.0118124304765952,,
4179.30344816012,0.0122826768984844,,
4189.30178176816,0.0124640703437151,,
4199.3001153762,0.0123635574383312,,
4209.29844898424,0.0130583481994458,,
4219.29678259228,0.0135173636886873,,
4229.29511620031,0.0134410688352888,,
4239.29344980835,0.0135960239045322,,
4249.29178341639,0.0138482833162299,,
4259.29011702443,0.0140387114451383,,
4269.28845063247,0.0137329916480114,,
4279.28678424051,0.0132970079303137,,
4289.28511784855,0.013268801564665,,
4299.28345145658,0.0124861835750169,,
4309.28178506462,0.0118887556671805,,
4319.28011867266,0.0115476026474964,,
4329.2784522807,0.0112541791332595,,
4339.27678588874,0.0114334959814791,,
4349.27511949678,0.0120952325729188,,
4359.27345310481,0.0122789282107842,,
4369.27178671285,0.0120447592562705,,
4379.27012032089,0.0116149823103799,,
4389.26845392893,0.0114994673031382,,
4399.26678753697,0.0112878989743534,,
4409.26512114501,0.0109406338063767,,
4419.26345475305,0.0104245952519879,,
4429.26178836108,0.00945641382196918,,
4439.26012196912,0.00829984689548728,,
4449.25845557716,0.00738304821128841,,
4459.2567891852,0.00647899844469503,,
4469.25512279324,0.00586094604363898,,
4479.25345640128,0.00512559995527845,,
4489.25179000932,0.00410560159427696,,
4499.25012361735,0.0034340078203415,,
4509.24845722539,0.00218411130325403,,
4519.24679083343,-4.78924304246902E-05,,
4529.24512444147,-0.00123081014469499,,
4539.24345804951,-0.00164425969904987,,
4549.24179165755,-0.00256414089536411,,
4559.24012526559,-0.00346440824887832,,
4569.23845887362,-0.00365317833201843,,
4579.23679248166,-0.00402907450570492,,
4589.2351260897,-0.0044787685794232,,
4599.23345969774,-0.00460801974734059,,
4609.23179330578,-0.00467478429133189,,
4619.23012691382,-0.00508527829777449,,
4629.22846052186,-0.0051869484903058,,
4639.22679412989,-0.00483256753252936,,
4649.22512773793,-0.00495483514708467,,
4659.22346134597,-0.00519468672896037,,
4669.22179495401,-0.00476722757184762,,
4679.22012856205,-0.00486818946077256,,
4689.21846217009,-0.00528395294660586,,
4699.21679577813,-0.00497110939522972,,
4709.21512938616,-0.00550779494215385,,
4719.2134629942,-0.00613112610989483,,
4729.21179660224,-0.00614205582667491,,
4739.21013021028,-0.00640956459225272,,
4749.20846381832,-0.00663480802921695,,
4759.20679742636,-0.00687919643702335,,
4769.2051310344,-0.00653174822417786,,
4779.20346464244,-0.00563655029003858,,
4789.20179825047,-0.00480827099745511,,
4799.20013185851,-0.00311725116539747,,
4809.19846546655,-0.00135789300348843,,
4819.19679907459,-0.000257250446086982,,
4829.19513268263,0.00116552593370434,,
4839.19346629067,0.00273185054691276,,
4849.1917998987,0.00369522063717013,,
4859.19013350674,0.00473689851447707,,
4869.18846711478,0.00563660516275559,,
4879.18680072282,0.00563141454104334,,
4889.18513433086,0.00502849475377007,,
4899.1834679389,0.00433560093501001,,
4909.18180154694,0.00318248769933707,,
4919.18013515497,0.00160748685300932,,
4929.17846876301,0.00113418061569682,,
4939.17680237105,0.000795335555775091,,
4949.17513597909,-0.000980830895376857,,
4959.17346958713,-0.00193784579882631,,
4969.17180319517,-0.00184425567534054,,
4979.17013680321,-0.00277688193569775,,
4989.16847041124,-0.00344106204288546,,
4999.16680401928,-0.00326274599271128,,
5009.16513762732,-0.00379606180842966,,
5019.16347123536,-0.00425925422561704,,
5029.1618048434,-0.0040771080507373,,
5039.16013845144,-0.00359846627212828,,
5049.15847205948,-0.00334117152520339,,
5059.15680566751,-0.00317547660400742,,
5069.15513927555,-0.00242674974205438,,
5079.15347288359,-0.00121255867788568,,
5089.15180649163,-0.000354544496216113,,
5099.15014009967,0.000222707629832439,,
5109.14847370771,0.000889011659834068,,
5119.14680731575,0.00177519332019147,,
5129.14514092378,0.00261726762162289,,
5139.14347453182,0.00288145199997234,,
5149.14180813986,0.00349849544281606,,
5159.1401417479,0.00477490225504153,,
5169.13847535594,0.0056643456152291,,
5179.13680896398,0.00652514258474112,,
5189.13514257202,0.00773356046635308,,
5199.13347618005,0.00833415875522187,,
5209.13180978809,0.00839297932800837,,
5219.13014339613,0.00958357265956001,,
5229.12847700417,0.0104160743703658,,
5239.12681061221,0.00970486051315675,,
5249.12514422025,0.00919153643662576,,
5259.12347782829,0.0087335714856803,,
5269.12181143632,0.00725303776531946,,
5279.12014504436,0.00553363786886912,,
5289.1184786524,0.00417952970216866,,
5299.11681226044,0.0027695667299442,,
5309.11514586848,0.00127358059464023,,
5319.11347947652,0.000871817019575974,,
5329.11181308456,0.000246702901658136,,
5339.11014669259,-0.000403459449973889,,
5349.10848030063,0.000312762305821525,,
5359.10681390867,0.00164536852554884,,
5369.10514751671,0.00312198166728485,,
5379.10348112475,0.00355023580600973,,
5389.10181473279,0.00370491312189261,,
5399.10014834083,0.00389719284885214,,
5409.09848194886,0.00379086989268544,,
5419.0968155569,0.00344342848139349,,
5429.09514916494,0.00254050594375003,,
5439.09348277298,0.00158758819193463,,
5449.09181638102,0.00021438487698324,,
5459.09014998906,-0.0012717406996002,,
5469.0884835971,-0.00252707266914076,,
5479.08681720514,-0.00333213956773398,,
5489.08515081317,-0.0040170551962452,,
5499.08348442121,-0.00481621838085703,,
5509.08181802925,-0.00492034079361474,,
5519.08015163729,-0.00523707195045427,,
5529.07848524533,-0.0060594077951333,,
5539.07681885337,-0.00647383576893481,,
5549.0751524614,-0.0061952328979678,,
5559.07348606944,-0.00655254144111532,,
5569.07181967748,-0.00719580534877605,,
5579.07015328552,-0.00746240814967314,,
5589.06848689356,-0.00759470266613062,,
5599.0668205016,-0.00772660304087331,,
5609.06515410964,-0.00799791796557838,,
5619.06348771767,-0.0081482729389274,,
5629.06182132571,-0.00869984170965618,,
5639.06015493375,-0.00899382527124253,,
5649.05848854179,-0.00848212571795448,,
5659.05682214983,-0.00835657477725763,,
5669.05515575787,-0.0093270651333849,,
5679.05348936591,-0.00955280338315643,,
5689.05182297394,-0.00909603355230647,,
5699.05015658198,-0.00978121565677575,,
5709.04849019002,-0.0100319307380181,,
5719.04682379806,-0.00925472276092041,,
5729.0451574061,-0.009009160308016,,
5739.04349101414,-0.0089452241827501,,
5749.04182462218,-0.00802182651686017,,
5759.04015823021,-0.00770481978824828,,
5769.03849183825,-0.00832797600822523,,
5779.03682544629,-0.00780441203088849,,
5789.03515905433,-0.0071635198169155,,
5799.03349266237,-0.00751062613716349,,
5809.03182627041,-0.00836337269432261,,
5819.03015987845,-0.00811011918449658,,
5829.02849348648,-0.00828112219066243,,
5839.02682709452,-0.00862984763247659,,
5849.02516070256,-0.00888253923821612,,
5859.0234943106,-0.00888942182370229,,
5869.02182791864,-0.00903885140227503,,
5879.02016152668,-0.0089402833994769,,
5889.01849513472,-0.00950961818086798,,
5899.01682874275,-0.00968643123732763,,
5909.01516235079,-0.0094189509822696,,
5919.01349595883,-0.0100041804959415,,
5929.01182956687,-0.00959902477695723,,
5939.01016317491,-0.00843162280733232,,
5949.00849678295,-0.00879012099611573,,
5959.00683039098,-0.00891498386696912,,
5969.00516399902,-0.0081373449131439,,
5979.00349760706,-0.00845096333331894,,
5989.0018312151,-0.00912790256479057,,
5999.00016482314,-0.00923250623480417,,
6008.99849843118,-0.00899851484205574,,
6018.99683203922,-0.00962513733535307,,
6028.99516564725,-0.00994957188926055,,
6038.99349925529,-0.0103339906351233,,
6048.99183286333,-0.0104943133893015,,
6058.99016647137,-0.0113264094159298,,
6068.98850007941,-0.0114878192982636,,
6078.98683368745,-0.0107826408175111,,
6088.98516729549,-0.011310336230282,,
6098.98350090353,-0.0115241712110001,,
6108.98183451156,-0.0105931139939581,,
6118.9801681196,-0.0103595484568505,,
6128.97850172764,-0.0104946763074433,,
6138.97683533568,-0.0102252265065094,,
6148.97516894372,-0.0100775725723826,,
6158.97350255176,-0.0102094216002035,,
6168.9718361598,-0.00984419924782706,,
6178.97016976783,-0.00990399910312262,,
6188.96850337587,-0.010279253197572,,
6198.96683698391,-0.0102947843867238,,
6208.96517059195,-0.0104394805185264,,
6218.96350419999,-0.010694577598857,,
6228.96183780803,-0.0102405431461288,,
6238.96017141607,-0.00997488632326713,,
6248.9585050241,-0.00991994199297042,,
6258.95683863214,-0.00969007582054474,,
6268.95517224018,-0.00915171299190843,,
6278.95350584822,-0.00924095352016739,,
6288.95183945626,-0.00932518002198194,,
6298.9501730643,-0.00873067833552486,,
6308.94850667234,-0.00850708405699697,,
6318.94684028037,-0.00869272812501295,,
6328.94517388841,-0.00850933366438258,,
6338.94350749645,-0.00834658397915773,,
6348.94184110449,-0.00849092269376852,,
6358.94017471253,-0.00843563786345185,,
6368.93850832057,-0.00871133934217505,,
6378.93684192861,-0.00893307436782052,,
6388.93517553664,-0.00921853910567588,,
6398.93350914468,-0.00994940055994084,,
6408.93184275272,-0.00964942746092565,,
6418.93017636076,-0.00985508068756899,,
6428.9285099688,-0.0103167853088118,,
6438.92684357684,-0.0099521753271285,,
6448.92517718487,-0.00990425756920013,,
6458.92351079291,-0.0100377523444826,,
6468.92184440095,-0.00991918265690911,,
6478.92017800899,-0.00922672938269097,,
