Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,345503.136,nm
M Cursor Width,14164.591,nm
R Cursor Pos,2719580.928,nm
R Cursor Width,-13738.082,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,2719580.91787082 nm
R Cursor Width,-13738.0820618963 nm
M Cursor Position,345503.126806753 nm
M Cursor Width,14164.5906582221 nm


Data
Lateral(nm),Height Data(nm),,
70588.1085165316,116.252038944701,,
70746.0237481122,118.435611561619,,
70903.9389796928,119.386730179669,,
71061.8542112734,118.761337595486,,
71219.7694428541,117.270109041823,,
71377.6846744347,117.624156686627,,
71535.5999060153,118.547142867434,,
71693.5151375959,117.92601608519,,
71851.4303691765,116.544070251637,,
72009.3456007571,114.650255587026,,
72167.2608323377,113.333611583525,,
72325.1760639183,113.822658654171,,
72483.0912954989,114.778405079907,,
72641.0065270795,115.793151185763,,
72798.9217586601,115.252669870401,,
72956.8369902407,114.15501484524,,
73114.7522218213,113.929520151045,,
73272.6674534019,115.212256048634,,
73430.5826849826,116.311722627973,,
73588.4979165632,116.012455465092,,
73746.4131481438,115.193667527207,,
73904.3283797244,115.04470689564,,
74062.243611305,115.432567207478,,
74220.1588428856,116.713577852242,,
74378.0740744662,119.091483927971,,
74535.9893060468,120.548194454168,,
74693.9045376274,119.213771739777,,
74851.819769208,115.695186751165,,
75009.7350007886,112.807832628054,,
75167.6502323692,111.975180537892,,
75325.5654639499,112.178292898937,,
75483.4806955305,113.332038630707,,
75641.3959271111,115.285498221095,,
75799.3111586917,117.128351915581,,
75957.2263902723,117.594706160454,,
76115.1416218529,117.425463519376,,
76273.0568534335,117.765813270733,,
76430.9720850141,117.071785795913,,
76588.8873165947,114.989130724889,,
76746.8025481753,112.681185810242,,
76904.7177797559,111.934553295169,,
77062.6330113365,112.723687298652,,
77220.5482429171,114.796521138466,,
77378.4634744977,116.579037214951,,
77536.3787060784,116.765450826499,,
77694.293937659,115.129607236756,,
77852.2091692396,113.083757536414,,
78010.1244008202,112.807141748191,,
78168.0396324008,114.429878442236,,
78325.9548639814,115.72033392412,,
78483.870095562,115.18441759355,,
78641.7853271426,114.076001005406,,
78799.7005587232,113.478399005613,,
78957.6157903038,113.933727559212,,
79115.5310218844,115.501801462832,,
79273.446253465,117.139918630483,,
79431.3614850457,118.175536188826,,
79589.2767166262,117.333167785885,,
79747.1919482069,115.933652267874,,
79905.1071797875,115.358800183534,,
80063.0224113681,115.764167472041,,
80220.9376429487,115.514788536676,,
80378.8528745293,115.090964634981,,
80536.7681061099,114.67897215644,,
80694.6833376905,115.203954604296,,
80852.5985692711,115.938303621201,,
81010.5138008517,116.421129340278,,
81168.4290324323,116.390854548132,,
81326.3442640129,115.015730791336,,
81484.2594955935,112.514061099335,,
81642.1747271742,110.507708038398,,
81800.0899587548,111.355964908718,,
81958.0051903354,114.328267316184,,
82115.920421916,117.187458747676,,
82273.8356534966,118.756513592706,,
82431.7508850772,119.212792686489,,
82589.6661166578,118.006013176115,,
82747.5813482384,116.221151285072,,
82905.496579819,115.845763174825,,
83063.4118113996,116.650024819743,,
83221.3270429802,116.695453215775,,
83379.2422745608,115.164934017763,,
83537.1575061414,114.400372040462,,
83695.072737722,115.25723252561,,
83852.9879693027,116.984640433989,,
84010.9032008833,117.842328575321,,
84168.8184324639,117.712760899802,,
84326.7336640445,116.629831773135,,
84484.6488956251,114.507812630781,,
84642.5641272057,113.587572491039,,
84800.4793587863,115.11433415078,,
84958.3945903669,116.419583432275,,
85116.3098219475,115.770077104869,,
85274.2250535281,114.541995102804,,
85432.1402851087,114.260772591607,,
85590.0555166893,115.360831783455,,
85747.97074827,116.355867523218,,
85905.8859798506,117.044835530808,,
86063.8012114312,116.736848620763,,
86221.7164430118,114.60419958826,,
86379.6316745924,112.327992370821,,
86537.546906173,111.676446765428,,
86695.4621377536,112.885254400621,,
86853.3773693342,114.119423257956,,
87011.2926009148,114.774154498754,,
87169.2078324954,115.681126572728,,
87327.123064076,116.612246552149,,
87485.0382956566,116.736700874104,,
87642.9535272372,116.711618868772,,
87800.8687588178,117.440132316843,,
87958.7839903985,118.04431828563,,
88116.6992219791,117.356892562885,,
88274.6144535597,115.970805055857,,
88432.5296851403,116.430346232379,,
88590.4449167209,117.823056509209,,
88748.3601483015,118.943791020646,,
88906.2753798821,119.151670578635,,
89064.1906114627,118.012619826547,,
89222.1058430433,115.350890357003,,
89380.0210746239,113.215241060236,,
89537.9363062045,113.000537633395,,
89695.8515377851,115.118943178877,,
89853.7667693658,116.962874093921,,
90011.6820009464,116.650758942337,,
90169.597232527,115.591879293748,,
90327.5124641076,115.692716320778,,
90485.4276956882,116.703090937992,,
90643.3429272688,116.994484034424,,
90801.2581588494,116.430594121281,,
90959.17339043,115.266518937059,,
91117.0886220106,113.34927536036,,
91275.0038535912,112.778519401042,,
91432.9190851718,114.199981496725,,
91590.8343167524,117.137775074627,,
91748.749548333,118.3965289581,,
91906.6647799136,117.445956846124,,
92064.5800114943,115.942062937731,,
92222.4952430749,115.775886946155,,
92380.4104746555,116.210421656114,,
92538.3257062361,116.840022245087,,
92696.2409378167,117.349170654368,,
92854.1561693973,116.580601204243,,
93012.0714009779,114.691234727618,,
93169.9866325585,113.900078157507,,
93327.9018641391,115.37109599695,,
93485.8170957197,117.777851836355,,
93643.7323273003,119.575828616007,,
93801.6475588809,120.193672758083,,
93959.5627904616,119.609953052203,,
94117.4780220422,117.79478406366,,
94275.3932536228,115.247584220146,,
94433.3084852034,113.798006473734,,
94591.223716784,114.103737199139,,
94749.1389483646,113.740887982526,,
94907.0541799452,113.046280190803,,
95064.9694115258,113.975198923491,,
95222.8846431064,116.941681733926,,
95380.799874687,120.269978365768,,
95538.7151062676,122.388389849487,,
95696.6303378482,122.338180982042,,
95854.5455694288,120.130032947873,,
96012.4608010094,117.24987265555,,
96170.3760325901,115.80719919811,,
96328.2912641707,116.851289682106,,
96486.2064957513,119.073670070613,,
96644.1217273319,119.50803756119,,
96802.0369589125,117.20521856036,,
96959.9521904931,115.149388107557,,
97117.8674220737,114.90868581498,,
97275.7826536543,115.612477527825,,
97433.6978852349,116.615955592884,,
97591.6131168155,117.295519125194,,
97749.5283483961,116.867985097525,,
97907.4435799768,116.352981127596,,
98065.3588115574,116.5859477557,,
98223.274043138,118.332672794581,,
98381.1892747186,119.416679380964,,
98539.1045062992,118.642813220224,,
98697.0197378798,117.08382388601,,
