Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,342395.744,nm
M Cursor Width,0,nm
R Cursor Pos,1828069.504,nm
R Cursor Width,0,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,1828069.52104005 nm
R Cursor Width,0 nm
M Cursor Position,342395.743622258 nm
M Cursor Width,0 nm


Data
Lateral(nm),Height Data(nm),,
108089.620876889,119.06594280042,,
108243.814344616,123.327647765056,,
108398.007812343,126.72540489528,,
108552.201280071,125.702146196882,,
108706.394747798,120.415861160407,,
108860.588215526,113.793353235185,,
109014.781683253,110.340965206593,,
109168.97515098,109.10386289477,,
109323.168618708,108.059550314207,,
109477.362086435,106.477235990269,,
109631.555554162,105.163639381535,,
109785.74902189,104.218052063077,,
109939.942489617,104.944171431271,,
110094.135957345,108.456419265023,,
110248.329425072,113.579250366446,,
110402.522892799,116.4838430449,,
110556.716360527,116.558168130859,,
110710.909828254,117.826116658846,,
110865.103295981,122.005491877164,,
111019.296763709,127.461868576878,,
111173.490231436,130.201185238727,,
111327.683699164,128.747876730478,,
111481.877166891,123.962487232238,,
111636.070634618,116.36899427196,,
111790.264102346,110.639742348121,,
111944.457570073,110.448086994584,,
112098.6510378,112.828796553961,,
112252.844505528,112.622227881294,,
112407.037973255,108.295717225668,,
112561.231440983,104.516022338473,,
112715.42490871,104.094199120816,,
112869.618376437,107.724107335971,,
113023.811844165,113.515937779773,,
113178.005311892,119.249157170185,,
113332.198779619,121.16407931135,,
113486.392247347,120.934982660787,,
113640.585715074,121.282314958125,,
113794.779182802,124.453952138037,,
113948.972650529,126.057878985951,,
114103.166118256,122.697507249613,,
114257.359585984,116.664677377389,,
114411.553053711,111.209465046031,,
114565.746521438,108.122852393342,,
114719.939989166,107.43557370573,,
114874.133456893,109.002052267252,,
115028.326924621,109.175265760365,,
115182.520392348,105.66765194838,,
115336.713860075,102.152978596441,,
115490.907327803,104.586256593803,,
115645.10079553,109.748157476736,,
115799.294263257,116.681320028572,,
115953.487730985,121.206270513706,,
116107.681198712,123.70333454701,,
116261.87466644,122.45488097592,,
116416.068134167,120.48913024857,,
116570.261601894,120.391702268244,,
116724.455069622,124.132524143424,,
116878.648537349,125.757238373765,,
117032.842005076,122.887900148446,,
117187.035472804,116.641840846072,,
117341.228940531,110.375428259229,,
117495.422408259,108.757266724495,,
117649.615875986,106.857931788401,,
117803.809343713,109.164027255633,,
117958.002811441,106.762241884113,,
118112.196279168,105.087476085022,,
118266.389746895,103.361924752944,,
118420.583214623,107.862426382479,,
118574.77668235,116.743960794903,,
118728.970150078,122.706575289943,,
118883.163617805,124.946099515563,,
119037.357085532,122.392522975059,,
119191.55055326,121.213884959267,,
119345.744020987,122.602577562605,,
119499.937488714,125.538543018416,,
119654.130956442,126.77148636905,,
119808.324424169,124.071279849298,,
119962.517891897,117.062718368298,,
120116.711359624,109.193488956826,,
120270.904827351,106.464084803048,,
120425.098295079,107.604316735247,,
120579.291762806,109.235270216921,,
