"Freq [GHz]","lost_power_fraction [] - gpillar_r='1um'","lost_power_fraction [] - gpillar_r='3um'","lost_power_fraction [] - gpillar_r='5um'","lost_power_fraction [] - gpillar_r='7um'","lost_power_fraction [] - gpillar_r='9um'","lost_power_fraction [] - gpillar_r='10um'"
48.5,0.0799225530448462,0.0747380776343411,0.0742752954279502,0.0749805302853954,0.0736739964492423,0.0725409894437433
48.6,0.0800310245441662,0.0748379075333662,0.0743742115954432,0.075083294786399,0.073774200315011,0.0726401919886876
48.7,0.080140509898998,0.0749387214856552,0.0744740648564391,0.0751870356097744,0.0738753685814117,0.0727403781141545
48.8,0.0802510302374209,0.0750405402222694,0.0745748753570097,0.0752917730285249,0.0739775215811385,0.0728415678370617
48.9,0.0803626067876794,0.0751433845728172,0.0746766633411465,0.0753975274085556,0.0740806797474407,0.0729437812612679
49,0.0804752608769511,0.0752472754643418,0.0747794491497205,0.0755043192075683,0.0741848636131388,0.0730470385764161
49.1,0.0805890139301153,0.0753522339201835,0.074883253219438,0.0756121689739353,0.0742900938096185,0.0731513600567802
49.2,0.0807038874684983,0.0754582810588428,0.0749880960817658,0.0757210973455593,0.0743963910658213,0.0732567660600862
49.3,0.0808199031086072,0.0755654380928201,0.0750939983618431,0.0758311250487134,0.074503776207214,0.0733632770263176
49.4,0.0809370825608291,0.0756737263274241,0.0752009807773935,0.0759422728968887,0.0746122701547372,0.0734709134765178
49.5,0.0810554476281371,0.0757831671595732,0.0753090641376018,0.0760545617895914,0.0747218939237419,0.0735796960115538
49.6,0.0811750202047548,0.0758937820765941,0.07541826934198,0.0761680127111589,0.0748326686229182,0.0736896453108796
49.7,0.0812958222748225,0.0760055926549699,0.0755286173792214,0.0762826467295415,0.0749446154531976,0.0738007821312931
49.8,0.0814178759110238,0.0761186205590978,0.0756401293260427,0.0763984849950702,0.0750577557066412,0.0739131273056414
49.9,0.0815412032732138,0.0762328875400121,0.0757528263459956,0.076515548739221,0.0751721107653204,0.0740267017415569
50,0.081665826607024,0.0763484154341073,0.0758667296882668,0.0766338592733606,0.0752877021001682,0.0741415264201342
